;StructID;ClusterID;ClosestToCenter;Energy;LowEne;AptaMat;Bp;MfeDist;Probability;Structure
2732;2968;5;0;-4.92;0;4.7;12;28;2.9e-05;..(.....)..(((.............))).........(((.........(((((......))))))))......
2733;2974;5;0;-4.922;0;3.24;16;19;2.9e-05;...........((((.(((....))))))).(...)...(((.........(((((......))))))))......
2734;2984;5;0;-4.915;0;3.18;16;22;2.8e-05;.......(.(.((((..((....)).))))....).)..(((.........(((((......))))))))......
2735;3012;5;0;-4.91;0;2.44;16;19;2.8e-05;...........((((.(((....))))))).......(.(((........(.((((......)))))))).)....
2736;3061;5;0;-4.897;0;4.21;16;34;2.8e-05;..(.....)..((((((....))))...)).......(.(((.........(((((......)))))))).)....
2737;3078;5;0;-4.892;0;2.62;16;22;2.7e-05;.........(.((((.(((....)))))))..)....(.(((.........((((........))))))).)....
2738;3083;5;0;-4.893;0;3.29;17;23;2.7e-05;.....(..((.((((.((......))))))..))..)..(((.........(((((......))))))))......
2739;3086;5;0;-4.894;0;3.09;17;21;2.7e-05;...((......((((.(((....))))))).))......(((.........(((((......))))))))......
2740;3092;5;0;-4.888;0;3.03;14;19;2.7e-05;...........((((.(((....))))))).........(((.(.........(((......)))).)))......
2741;3101;5;0;-4.889;0;4.61;15;26;2.7e-05;..((...))..((((..((....)).)))).........(((.........((((........)))))))......
2742;3102;5;0;-4.889;0;3.26;17;23;2.7e-05;......(.((.(((..(((....))).)))..))..)..(((.........(((((......))))))))......
2743;3121;5;0;-4.884;0;4.03;16;32;2.7e-05;..(.....)..((((((....)))...))).......(.(((.........(((((......)))))))).)....
2744;3123;5;0;-4.885;0;2.11;17;17;2.7e-05;...........((((.(((....)))))))..(....(.(((.........(((((......)))))))).))...
2745;3136;5;0;-4.887;0;3.14;18;21;2.7e-05;...(....((.((((.(((....)))))))..)))....(((.........(((((......))))))))......
2746;3146;5;0;-4.881;0;2.97;13;22;2.7e-05;...........(((..((......)).))).........(((.........(((((......))))))))......
2747;3167;5;0;-4.878;0;2.06;14;20;2.7e-05;...........((((..((....)).)))).........(((..(.....).((((......)))).)))......
2748;3174;5;0;-4.873;0;5.56;16;20;2.6e-05;..((...))..((((.(((....)))))))....(.....).......(..(((((......)))))..)......
2749;3176;5;0;-4.873;0;3.25;18;21;2.7e-05;...((....(.((((.(((....)))))))..)))....(((.........(((((......))))))))......
2750;3177;5;0;-4.873;0;3.2;17;20;2.7e-05;...((......((((.(((....)))))))...))....(((.........(((((......))))))))......
2751;3184;5;0;-4.874;0;5.69;18;21;2.7e-05;..((...))..((((.(((....)))))))...((.....))....(.(..(((((......)))))..).)....
2752;3191;5;0;-4.869;0;3.25;18;22;2.6e-05;...((...(..((((.(((....))))))).).))....(((.........(((((......))))))))......
2753;3229;5;0;-4.867;0;2.0;16;16;2.6e-05;...........((((.(((....)))))))....(....(((.........(((((......))))))))).....
2754;3235;5;0;-4.86;0;4.66;11;33;2.6e-05;...........((((...........)))).........(((.....((..((........))..)))))......
2755;3236;5;0;-4.86;0;3.82;16;29;2.6e-05;...........((((.(((....))))))).........(((.....((..((((...)).))..)))))......
2756;3264;5;0;-4.858;0;2.79;15;17;2.6e-05;...........((((.(((....))))))).........(((.....(....((((......))))))))......
2757;3265;5;0;-4.858;0;2.82;15;18;2.6e-05;...........((((.(((....))))))).........(((....(.....((((......))))))))......
2758;3279;5;0;-4.852;0;6.29;13;39;2.6e-05;..((...)).....(((....)))...............(((.........(((((......))))))))......
2759;3299;5;0;-4.849;0;5.52;13;30;2.5e-05;..((...))..(((.............))).........(((.........(((((......))))))))......
2760;3306;5;0;-4.85;0;5.87;12;29;2.5e-05;...........((((((....))))...))..................(..(((((......)))))..)......
2761;3307;5;0;-4.851;0;3.26;17;23;2.6e-05;......(.((.((((.((......))))))..))..)..(((.........(((((......))))))))......
2762;3311;5;0;-4.851;0;3.0;16;22;2.6e-05;........((.(((..(((....))).)))..)).....(((.........(((((......))))))))......
2763;3316;5;0;-4.844;0;7.07;12;38;2.5e-05;.......(((.(......).)))................(((.........(((((......))))))))......
2764;3332;5;0;-4.848;0;5.29;16;31;2.5e-05;..((...))..((((.(((....))))))).........(((.....((..((........))..)))))......
2765;3341;5;0;-4.842;0;3.35;16;23;2.5e-05;...(...)...((((..((....)).)))).......(.(((.........(((((......)))))))).)....
2766;3346;5;0;-4.843;0;3.03;14;23;2.5e-05;.........(.((((..(......).))))..)......(((.........(((((......))))))))......
2767;3352;5;0;-4.836;0;7.19;13;38;2.5e-05;.......(((.((....)).)))................(((.........(((((......))))))))......
2768;3365;5;0;-4.839;0;5.36;10;24;2.5e-05;...........((((.(((....))))))).........(((.........................)))......
2769;3393;5;0;-4.829;0;3.67;12;26;2.5e-05;...........((((.(((....))))))).........(((.........((........))....)))......
2770;3405;5;0;-4.832;0;2.62;14;17;2.5e-05;...........((((.(((....))))))).........((..........(((((......))))).))......
2771;3413;5;0;-4.826;0;4.94;17;36;2.4e-05;..((...))..((((((....))))...)).......(.(((.........(((((......)))))))).)....
2772;3416;5;0;-4.826;0;4.21;15;31;2.4e-05;...........((((((....))))...))..(...)..(((.........(((((......))))))))......
2773;3426;5;0;-4.822;0;4.58;15;17;2.4e-05;...........((((.(((....))))))).((.......))......(..(((((......)))))..)......
2774;3447;5;0;-4.824;0;2.88;14;17;2.4e-05;...........((((.(((....)))))))..........((.........(((((......))))))).......
2775;3449;5;0;-4.817;0;3.09;17;21;2.4e-05;.....(...).((((.(((....))))))).......(.(((.........(((((......)))))))).)....
2776;3453;5;0;-4.817;0;4.68;10;34;2.4e-05;..............((......))...............(((.........(((((......))))))))......
2777;3467;5;0;-4.819;0;3.29;17;23;2.4e-05;.....(..((.((((.(((....)))))))..))..)..(((.........((((........)))))))......
2778;3470;5;0;-4.813;0;4.03;15;29;2.4e-05;...........((((((....)))...)))..(...)..(((.........(((((......))))))))......
2779;3472;5;0;-4.813;0;3.0;16;22;2.4e-05;........((.((((.((......))))))..)).....(((.........(((((......))))))))......
2780;3479;5;0;-4.815;0;2.97;15;25;2.4e-05;...........((((..(......).))))......((.(((.........(((((......))))))))...)).
2781;3490;5;0;-4.809;0;4.93;11;25;2.4e-05;...........((((.(((....))))))).........(((.(.....................).)))......
2782;3492;5;0;-4.809;0;4.35;13;36;2.4e-05;.........(...((((....)))).)............(((.........(((((......))))))))......
2783;3514;5;0;-4.812;0;4.77;17;34;2.4e-05;..((...))..((((((....)))...))).......(.(((.........(((((......)))))))).)....
2784;3515;5;0;-4.812;0;2.62;16;26;2.4e-05;...........((((.(((....))))))).......(.(((.........(((..((...)).)))))).)....
2785;3525;5;0;-4.806;0;2.11;17;19;2.4e-05;...........((((.(((....))))))).((......(((.........(((((......))))))))))....
2786;3528;5;0;-4.807;0;2.56;16;23;2.4e-05;...........((((..((....)).)))).......(.(((.........(((((.(...))))))))).)....
2787;3529;5;0;-4.807;0;2.62;16;26;2.4e-05;...........((((..((....)).)))).......(.(((.........((((.((...))))))))).)....
2788;3532;5;0;-4.807;0;1.94;15;18;2.4e-05;...........((((.(((....))))))).........(((.(.......)((((......)))).)))......
2789;3533;5;0;-4.807;0;2.97;13;22;2.4e-05;...........(((..(((....))).))).........(((.........((((........)))))))......
2790;3558;5;0;-4.804;0;4.13;13;26;2.4e-05;.....(....)((((...........)))).........(((.........(((((......))))))))......
2791;3564;5;0;-4.797;0;2.82;15;22;2.3e-05;...........((((.(((....))))))).........(((.........((((..(...).)))))))......
2792;3579;5;0;-4.799;0;2.56;14;19;2.3e-05;...........((((..((....)).)))).......(.(((..........((((......)))).))).)....
2793;3614;5;0;-4.791;0;3.41;14;31;2.3e-05;...........(((((......)))...)).......(.(((.........(((((......)))))))).)....
2794;3631;5;0;-4.787;0;2.84;14;20;2.3e-05;...........((((..((....)).)))).........(((........(.((((......))))))))......
2795;3695;5;0;-4.776;0;7.45;13;34;2.2e-05;.............((((....))))..(((.........)))......(..(((((......)))))..)......
2796;3698;5;0;-4.777;0;3.26;17;23;2.3e-05;......(.((.((((.(((....)))))))..))..)..(((.........((((........)))))))......
2797;3703;5;0;-4.777;0;3.22;14;29;2.3e-05;...........(((((......))...))).......(.(((.........(((((......)))))))).)....
2798;3705;5;0;-4.77;0;3.03;14;23;2.2e-05;.........(.((((..((....)).))))..)......(((.........((((........)))))))......
2799;3750;5;0;-4.769;0;2.97;13;22;2.2e-05;...........((((.((......)))))).........(((.........((((........)))))))......
2800;3753;5;0;-4.762;0;2.73;15;18;2.2e-05;...........((((.(((....))))))).........(((.......(..((((......))))))))......
2801;3823;5;0;-4.751;0;4.91;16;19;2.2e-05;...........((((.(((....)))))))(((.......))).....(..(((((......)))))..)......
2802;3863;5;0;-4.748;0;3.51;19;24;2.1e-05;...(...)...((((.(((....))))))).....(((.(((.........(((((......))))))))...)))
2803;3864;5;0;-4.748;0;4.15;15;29;2.1e-05;..(.....)..((((((....))...)))).........(((.........(((((......))))))))......
2804;3896;5;0;-4.746;0;3.0;13;22;2.1e-05;...........((((...(....)..)))).........(((.........(((((......))))))))......
2805;3910;5;0;-4.739;0;3.0;16;22;2.1e-05;........((.((((.(((....)))))))..)).....(((.........((((........)))))))......
2806;3913;5;0;-4.74;0;4.15;15;17;2.1e-05;...........((((.(((....)))))))..(.......).....(.(..(((((......)))))..).)....
2807;3927;5;0;-4.742;0;2.97;15;25;2.1e-05;...........((((..((....)).))))......((.(((.........((((........)))))))...)).
2808;3931;5;0;-4.735;0;2.97;17;20;2.1e-05;.......(.(.((((.(((....)))))))..)...)..(((.........(((((......))))))))......
2809;3934;5;0;-4.736;0;5.2;12;35;2.1e-05;..............(((....)))..(.........)..(((.........(((((......))))))))......
2810;3968;5;0;-4.727;0;4.5;12;28;2.1e-05;..(.....)..((((...........)))).........(((.........((((........)))))))......
2811;3977;5;0;-4.728;0;3.79;15;28;2.1e-05;.........(.((((.(((....)))))))..)......(((.....((..((........))..)))))......
2812;3983;5;0;-4.73;0;3.87;12;27;2.1e-05;.........(.(((.............)))..)......(((.........(((((......))))))))......
2813;3984;5;0;-4.73;0;3.31;17;20;2.1e-05;..((.......((((.(((....)))))))....))...(((.........(((((......))))))))......
2814;4063;5;0;-4.713;0;2.78;19;24;2e-05;...........((((.(((....))))))).....(((.(((.........(((((.(...)))))))))...)))
2815;4064;5;0;-4.713;0;2.84;19;27;2e-05;...........((((.(((....))))))).....(((.(((.........((((.((...)))))))))...)))
2816;4071;5;0;-4.714;0;4.74;16;19;2e-05;..(.....)..((((.(((....)))))))....(.....).....(.(..(((((......)))))..).)....
2817;4100;5;0;-4.71;0;2.81;14;20;2e-05;............(((.(((....))))))..........(((.........(((((......))))))))......
2818;4111;5;0;-4.704;0;2.76;16;20;2e-05;..(.....)..((((.(((....))))))).........(((..(.....).((((......)))).)))......
2819;4116;5;0;-4.705;0;6.91;15;41;2e-05;...((..(((.(......).)))..))..........(.(((.........(((((......)))))))).)....
2820;4121;5;0;-4.705;0;2.8;17;20;2e-05;...........((((.(((....))))))).....(((.(((..........((((......)))).)))...)))
2821;4122;5;0;-4.705;0;4.55;13;38;2e-05;..............(((....)))............((.(((.........(((((......))))))))...)).
2822;4129;5;0;-4.707;0;3.47;16;33;2e-05;.........(.((((((....))))...))..)....(.(((.........(((((......)))))))).)....
2823;4142;5;0;-4.7;0;3.71;16;30;2e-05;...........((((.(((....)))))))......((.(((.....((..((........))..)))))...)).
2824;4150;5;0;-4.702;0;3.77;13;29;2e-05;...........(((.............)))......((.(((.........(((((......))))))))...)).
2825;4164;5;0;-4.697;0;7.03;16;41;2e-05;...((..(((.((....)).)))..))..........(.(((.........(((((......)))))))).)....
2826;4173;5;0;-4.698;0;4.87;12;26;2e-05;...........((((.(((....))))))).........(((.((...................)).)))......
2827;4184;5;0;-4.693;0;2.97;16;19;2e-05;.....(.....((((.(((....)))))))......)..(((.........(((((......))))))))......
2828;4185;5;0;-4.693;0;3.29;16;31;2e-05;.........(.((((((....)))...)))..)....(.(((.........(((((......)))))))).)....
2829;4191;5;0;-4.694;0;3.52;15;22;2e-05;.....(...).((((..((....)).)))).........(((.........(((((......))))))))......
2830;4211;5;0;-4.69;0;3.03;14;27;1.9e-05;...........((((..((....)).)))).........(((.........(((..((...)).))))))......
2831;4260;5;0;-4.682;0;3.78;14;26;1.9e-05;.......(.(.((((...........))))....).)..(((.........(((((......))))))))......
2832;4262;5;0;-4.683;0;3.53;16;20;1.9e-05;(.......)..((((.(((....))))))).........(((.........(((((......))))))))......
2833;4271;5;0;-4.676;0;5.61;13;30;1.9e-05;...........((((.(((....))))))).........((((((.............)))......)))......
2834;4277;5;0;-4.677;0;4.91;16;31;1.9e-05;..((...))..((((((....))...)))).........(((.........(((((......))))))))......
2835;4289;5;0;-4.679;0;3.6;17;25;1.9e-05;..(.....)..(((..(((....))).)))......((.(((.........(((((......))))))))...)).
2836;4318;5;0;-4.669;0;2.81;14;20;1.9e-05;...........((((.(((....))))))).........(((.........(.(((......))).))))......
2837;4339;5;0;-4.672;0;1.85;15;18;1.9e-05;...........((((.(((....))))))).........(((..(....)..((((......)))).)))......
2838;4431;5;0;-4.656;0;5.32;13;30;1.8e-05;..((...))..((((...........)))).........(((.........((((........)))))))......
2839;4461;5;0;-4.645;0;2.63;12;24;1.8e-05;...........((((...........)))).........(((..(.....).((((......)))).)))......
2840;4490;5;0;-4.641;0;3.6;17;25;1.8e-05;..(.....)..((((.((......))))))......((.(((.........(((((......))))))))...)).
2841;4493;5;0;-4.642;0;3.32;13;26;1.8e-05;...........(((((......)...)))).........(((.........(((((......))))))))......
2842;4496;5;0;-4.642;0;5.46;17;21;1.8e-05;..((...))..((((.(((....)))))))....(.....).....(.(..(((((......)))))..).)....
2843;4511;5;0;-4.644;0;3.31;18;23;1.8e-05;.....(....)((((.(((....)))))))......((.(((.........(((((......))))))))...)).
2844;4516;5;0;-4.637;0;6.03;13;38;1.8e-05;...((.....))..(((....)))...............(((.........(((((......))))))))......
2845;4543;5;0;-4.634;0;4.11;17;34;1.8e-05;.....(..((.((((((....))))...))..))..)..(((.........(((((......))))))))......
2846;4548;5;0;-4.635;0;4.06;13;36;1.8e-05;.............((((....))))............(.(((.........(((((......)))))))).)....
2847;4570;5;0;-4.63;0;9.5;12;33;1.8e-05;.............((((....))))..(((.........)))..........((((......))))...(....).
2848;4597;5;0;-4.632;0;2.91;17;19;1.8e-05;...........((((.(((....)))))))..(...)(.(((.........(((((......)))))))).)....
2849;4598;5;0;-4.632;0;3.54;17;22;1.8e-05;..((...))..((((.(((....))))))).........(((..(.....).((((......)))).)))......
2850;4599;5;0;-4.633;0;3.19;18;23;1.8e-05;..(.....)..((((.(((....))))))).......(.(((.........(((((.(...))))))))).)....
2851;4600;5;0;-4.633;0;3.25;18;26;1.8e-05;..(.....)..((((.(((....))))))).......(.(((.........((((.((...))))))))).)....
2852;4602;5;0;-4.625;0;3.24;16;19;1.7e-05;..(.....)..((((.(((....))))))).......(.(((..........((((......)))).))).)....
2853;4629;5;0;-4.629;0;2.65;16;22;1.8e-05;...........((((..((....)).))))......((.(((.........(((((......)))))))).)..).
2854;4635;5;0;-4.622;0;2.97;15;19;1.7e-05;...........((((.(((....))))))).........(((.....((....(((......))))))))......
2855;4661;5;0;-4.618;0;4.06;13;35;1.7e-05;............(((((....)))).)............(((.........(((((......))))))))......
2856;4662;5;0;-4.618;0;4.0;13;35;1.7e-05;............(((((....))).))............(((.........(((((......))))))))......
2857;4675;5;0;-4.62;0;5.74;13;30;1.7e-05;...........((((((....))))...))................(.(..(((((......)))))..).)....
2858;4677;5;0;-4.62;0;3.94;17;32;1.7e-05;.....(..((.((((((....)))...)))..))..)..(((.........(((((......))))))))......
2859;4697;5;0;-4.616;0;4.27;12;35;1.7e-05;..........(..(((......))).)............(((.........(((((......))))))))......
2860;4703;5;0;-4.616;0;5.27;12;35;1.7e-05;..............(((....)))....(.......)..(((.........(((((......))))))))......
2861;4714;5;0;-4.61;0;3.97;14;27;1.7e-05;...(...)...((((...........)))).......(.(((.........(((((......)))))))).)....
2862;4718;5;0;-4.611;0;4.81;13;28;1.7e-05;...........((((.(((....))))))).........(((.(.......((...)).......).)))......
2863;4738;5;0;-4.613;0;3.5;16;20;1.7e-05;..(.....)..((((.(((....))))))).........(((........(.((((......))))))))......
2864;4747;5;0;-4.606;0;2.75;14;23;1.7e-05;...........((((.(((....))))))).......(.(((.........(((..........)))))).)....
2865;4756;5;0;-4.608;0;3.44;14;32;1.7e-05;...........((.(((....)))....)).......(.(((.........(((((......)))))))).)....
2866;4760;5;0;-4.608;0;4.33;18;27;1.7e-05;..((...))..(((..(((....))).)))......((.(((.........(((((......))))))))...)).
2867;4764;5;0;-4.609;0;3.81;14;28;1.7e-05;...........((((.(((....))))))).........(((....(.(..((........)).).))))......
2868;4838;5;0;-4.597;0;3.94;17;20;1.7e-05;...(...)...((((.(((....)))))))..(...)..(((.........(((((......))))))))......
2869;4841;5;0;-4.598;0;2.94;14;26;1.7e-05;...........((((.(.....)...)))).......(.(((.........(((((......)))))))).)....
2870;4853;5;0;-4.591;0;4.5;16;18;1.6e-05;...........((((.(((....))))))).((.......))....(.(..(((((......)))))..).)....
2871;4854;5;0;-4.592;0;4.09;17;34;1.6e-05;......(.((.((((((....))))...))..))..)..(((.........(((((......))))))))......
2872;4899;5;0;-4.582;0;2.11;18;19;1.6e-05;...........((((.(((....))))))).((....(.(((.........(((((......)))))))).)))..
2873;4932;5;0;-4.578;0;2.12;16;18;1.6e-05;...........((((.(((....)))))))..(......(((.........(((((......))))))))).....
2874;4943;5;0;-4.58;0;2.47;16;22;1.6e-05;...........((((.(((....))))))).......(.(((.........((((.(.....)))))))).)....
2875;4952;5;0;-4.582;0;2.75;14;25;1.6e-05;...........((((.(.......).)))).......(.(((.........(((((......)))))))).)....
2876;4971;5;0;-4.577;0;5.67;12;36;1.6e-05;..........((((.....)).))...............(((.........(((((......))))))))......
2877;4978;5;0;-4.578;0;3.91;17;32;1.6e-05;......(.((.((((((....)))...)))..))..)..(((.........(((((......))))))))......
2878;4996;5;0;-4.572;0;3.06;16;26;1.6e-05;...........((((..(......).)))).....(((.(((.........(((((......))))))))...)))
2879;5007;5;0;-4.574;0;3.12;14;27;1.6e-05;...........((((...........)))).......(.(((.........(((((.(...))))))))).)....
2880;5008;5;0;-4.574;0;3.19;14;30;1.6e-05;...........((((...........)))).......(.(((.........((((.((...))))))))).)....
2881;5014;5;0;-4.567;0;3.17;12;23;1.6e-05;...........((((...........)))).......(.(((..........((((......)))).))).)....
2882;5023;5;0;-4.568;0;3.6;17;25;1.6e-05;..(.....)..((((.(((....)))))))......((.(((.........((((........)))))))...)).
2883;5043;5;0;-4.57;0;4.33;18;27;1.6e-05;..((...))..((((.((......))))))......((.(((.........(((((......))))))))...)).
2884;5049;5;0;-4.563;0;2.89;18;21;1.6e-05;..(.....)..((((.(((....)))))))...((....(((.........(((((......))))))))..))..
2885;5099;5;0;-4.561;0;3.92;19;25;1.6e-05;..((...))..((((.(((....))))))).......(.(((.........(((((.(...))))))))).)....
2886;5100;5;0;-4.561;0;3.97;19;28;1.6e-05;..((...))..((((.(((....))))))).......(.(((.........((((.((...))))))))).)....
2887;5102;5;0;-4.562;0;3.17;17;20;1.6e-05;...........((((.(((....)))))))..(...)..(((.........(((((.(...)))))))))......
2888;5103;5;0;-4.562;0;3.23;17;23;1.6e-05;...........((((.(((....)))))))..(...)..(((.........((((.((...)))))))))......
2889;5131;5;0;-4.558;0;3.39;15;28;1.6e-05;.........(.((((((....))...))))..)......(((.........(((((......))))))))......
2890;5143;5;0;-4.552;0;3.62;14;30;1.5e-05;...........((((..((....)).)))).......(.(((.....((..((........))..))))).)....
2891;5165;5;0;-4.554;0;4.0;17;21;1.5e-05;..((...))..((((.(((....))))))).......(.(((..........((((......)))).))).)....
2892;5166;5;0;-4.554;0;3.85;16;33;1.5e-05;........((.((((((....))))...))..)).....(((.........(((((......))))))))......
2893;5168;5;0;-4.554;0;3.21;15;16;1.5e-05;...........((((.(((....)))))))..(...)..(((..........((((......)))).)))......
2894;5172;5;0;-4.554;0;3.47;12;24;1.5e-05;...........((((...........)))).........(((........(.((((......))))))))......
2895;5174;5;0;-4.554;0;2.94;16;19;1.5e-05;......(....((((.(((....)))))))......)..(((.........(((((......))))))))......
