,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,Probability
871,...........((((...........))))......((....)).........(((......)))..,9,-5.221,16,0.000109
872,...........((((.(((....))))))).......(......).......((((......)))).,12,-5.219,6,0.000109
873,.......(((.((....)).))).................(((...)))...((((......)))).,12,-5.218,22,0.000109
874,...(...)...((((.(((....)))))))..(...)...((.....))...((((......)))).,15,-5.218,4,0.000109
875,..(.....)..((((..((....)).)))).....((...........))..((((......)))).,13,-5.215,11,0.000108
876,..((...)).....(((....)))............((....))........((((......)))).,11,-5.213,29,0.000108
877,........((.(((..(((....))).)))..))..((....))........((((......)))).,14,-5.212,14,0.000108
878,......(.((.((((((....))))...))..))..)...((.....))...((((......)))).,15,-5.212,19,0.000108
879,....................(((...........)))...............((((......)))).,7,-5.212,24,0.000108
880,...(((............))).......((.........))...........((((......)))).,9,-5.212,24,0.000108
881,.......(((.((..((((.....((.(((.........)))..))..))))..)).))).......,14,-5.211,39,0.000107
882,...........((((.(((....)))))))..........((.....))..................,9,-5.21,8,0.000107
883,..((...))..(((.............)))......((....))........((((......)))).,11,-5.21,20,0.000107
884,...(...)...((((...........))))......................((((......)))).,9,-5.21,12,0.000107
885,..((...))..((((.(((....)))))))......((....)).........(((......)))..,14,-5.208,14,0.000107
886,...........((((((....))))...))..(...)...(((...)))...((((......)))).,14,-5.208,17,0.000107
887,...........((.(((....)))....))......................((((......)))).,9,-5.207,17,0.000107
888,...(...)......(((....))).....((((.......))))........((((......)))).,12,-5.207,28,0.000107
889,...........((((.(((....)))))))......................((..........)).,9,-5.206,8,0.000106
890,.............................((((.......))))........((((......)))).,8,-5.206,23,0.000106
891,.......(((.(......).))).............((....))........((((......)))).,10,-5.205,28,0.000106
892,.....(....)...(((....)))....((.........))...........((((......)))).,10,-5.205,24,0.000106
893,.........(.((((..(......).))))..)...((....))........((((......)))).,12,-5.204,14,0.000106
894,...((...((.((((.(((....)))))))..))....))((.....))...((((......)))).,17,-5.204,8,0.000106
895,..(.....)..((((.(((....)))))))...((.....)).((.....))((((......)))).,16,-5.204,12,0.000106
896,...((.....)).((((....))))...((.........))...........((((......)))).,12,-5.203,25,0.000106
897,......(.....).(((....))).....((((.......))))........((((......)))).,12,-5.202,27,0.000106
898,.........(.((((..((....)).))))..)...(......)........((((......)))).,12,-5.202,10,0.000106
899,...........((((.((......))))))......(......)........((((......)))).,11,-5.201,8,0.000106
900,.....(..((.((((.(((....)))))))..))..)...(((...)))...(((........))).,16,-5.201,10,0.000106
901,..((....((.((((.(((....)))))))..))))((....))........((((......)))).,17,-5.201,16,0.000106
902,.......(((.(..(((((.........((.....))...........)))))..).))).......,11,-5.199,38,0.000105
903,...........((((((....))))...)).......((.....))......((((......)))).,12,-5.199,21,0.000105
904,..............((......))................(((...)))...((((......)))).,9,-5.199,18,0.000105
905,......(.((.((((((....)))...)))..))..)...((.....))...((((......)))).,15,-5.199,17,0.000105
906,..........((((.....)).))................((.....))...((((......)))).,10,-5.198,18,0.000105
907,...........((((.(.....)...))))......................((((......)))).,9,-5.197,11,0.000105
908,.......(((.((....)).))).............((....))........((((......)))).,11,-5.197,28,0.000105
909,........((.((((.((......))))))..))......(((...)))...((((......)))).,15,-5.195,8,0.000104
910,...........((((((....)))...)))..(...)...(((...)))...((((......)))).,14,-5.194,15,0.000104
911,..(.....)....((((....))))...((.........))...........((((......)))).,11,-5.191,24,0.000104
912,.........(...((((....)))).).............(((...)))...((((......)))).,12,-5.191,20,0.000104
913,..((...))..((((...........)))).............((.....))((((......)))).,12,-5.191,18,0.000104
914,...........((((.(((....))))))).....................((........))....,9,-5.191,14,0.000104
915,...........(((..(((....))).)))..........(((...)))...(((........))).,12,-5.189,6,0.000103
916,..(((......((((.(((....)))))))...)))((....))........((((......)))).,16,-5.187,14,0.000103
917,..(((....(.((((.(((....)))))))..))))((....))........((((......)))).,17,-5.187,16,0.000103
918,.....(....)((((...........))))..........(((...)))...((((......)))).,12,-5.186,10,0.000103
919,...........((((((....)))...))).......((.....))......((((......)))).,12,-5.186,19,0.000103
920,..((...))..((((..((....)).)))).............(((...)))((((......)))).,15,-5.184,16,0.000103
921,..(((...(..((((.(((....))))))).).)))((....))........((((......)))).,17,-5.183,16,0.000102
922,.......(((.(..(((((......((.............))......)))))..).))).......,11,-5.182,36,0.000102
923,...........((((.(((....)))))))..(...)...((.....))...(((.((...))))).,15,-5.182,7,0.000102
924,...........((((.(((....)))))))..(...)...((.....))...((((.(...))))).,15,-5.182,4,0.000102
925,...........(((..(((....))).)))..(...)...............((((......)))).,11,-5.182,8,0.000102
926,...........((((.(.......).))))......................((((......)))).,9,-5.182,10,0.000102
927,..........(..((.....)).).....((((.......))))........((((......)))).,11,-5.181,26,0.000102
928,...........((((.(((....)))))))......................(((.(.....)))).,11,-5.18,7,0.000102
929,...........((((.(((....)))))))..........(((...)))...(((..(...).))).,14,-5.179,6,0.000102
930,.........(.((((((....))...))))..).......((.....))...((((......)))).,13,-5.178,11,0.000102
931,..............((......))............((....))........((((......)))).,8,-5.178,24,0.000102
932,...........((((.(((....)))))))..(...)...(.......)...((((......)))).,13,-5.177,4,0.000101
933,...........((((.(((....))))))).............(((...))).(((......)))..,13,-5.175,12,0.000101
934,......(....((((.(((....)))))))......)...((.....))...((((......)))).,14,-5.175,2,0.000101
935,........((.((((((....))))...))..))......((.....))...((((......)))).,14,-5.174,17,0.000101
936,........((.((((.((......))))))..))..((....))........((((......)))).,14,-5.174,14,0.000101
937,...........((((...........))))......................(((.((...))))).,9,-5.174,15,0.000101
938,...........((((...........))))......................((((.(...))))).,9,-5.174,12,0.000101
939,.......(....).(((....))).....((((.......))))........((((......)))).,12,-5.172,27,0.000101
940,........((.((((.(((....)))))))..))..(......)........((((......)))).,14,-5.172,10,0.000101
941,..........(..((((....)))).)...(((.......))).........((((......)))).,12,-5.172,26,0.000100
942,...((..(((.(..(((((..........(((.........)))....)))))..).))).))....,14,-5.171,43,0.000100
943,..............(((....))).....((((.......))))........(((.((...))))).,12,-5.171,31,0.000100
944,..............(((....))).....((((.......))))........((((.(...))))).,12,-5.171,28,0.000100
945,...........(((..(((....))).)))......(...........)...((((......)))).,11,-5.171,7,0.000100
946,.......(((.((.(((((..(..(((.............)))..)..))))).)).))).......,14,-5.17,39,0.000100
947,.........(...((((....)))).).........((....))........((((......)))).,11,-5.17,26,0.000100
948,.............((((....))))..(.((((.......)))).)......((((......)))).,13,-5.169,27,0.000100
949,...........(((..(((....))).)))......((....))........(((........))).,11,-5.168,12,0.000100
950,...((........((((....)))))).............((.....))...((((......)))).,12,-5.166,19,0.000100
951,..(((........((((....))))........)))................((((......)))).,11,-5.166,27,0.000099
952,.....(....)((((...........))))......((....))........((((......)))).,11,-5.165,16,0.000099
953,...........((((.(((....)))))))..(.......)..((.....))((((......)))).,14,-5.164,9,0.000099
954,...........((((.(((....)))))))....(((......((.....)).....))).......,12,-5.163,22,0.000099
955,...........((((.(((....))))))).(.........)..........((((......)))).,12,-5.162,5,0.000099
956,.......(((.((..((((........(((.........)))......)))).).).))).......,12,-5.162,37,0.000099
957,..((...))..((((.(((....)))))))......................(((.((...))))).,14,-5.161,13,0.000099
958,..((...))..((((.(((....)))))))......................((((.(...))))).,14,-5.161,10,0.000099
959,........((.((((((....)))...)))..))......((.....))...((((......)))).,14,-5.161,15,0.000099
960,..(.....)..((((...........))))......(......)........((((......)))).,10,-5.16,14,0.000098
961,.............((((....)))).((.......))...((.....))...((((......)))).,12,-5.16,19,0.000098
962,........(..((((.(((....))))))).)........((.....))...((((......)))).,14,-5.159,2,0.000098
963,.......(((.(..(((((......(..((.........)).).....)))))..).))).......,12,-5.159,38,0.000098
964,......(.((.((((.(((....)))))))..))..)...(((...)))...(((........))).,16,-5.159,10,0.000098
965,...........((((.(((....)))))))......((....))........(((..(...).))).,13,-5.158,12,0.000098
966,.........(.((((...........))))..).......((.....))...(((........))).,10,-5.158,10,0.000098
967,.......(((.(..(((((...(...)..(((.........)))....)))))..).))).......,13,-5.154,41,0.000098
968,...........((((.(((....)))))))((.((.....))..))......((((......)))).,15,-5.153,10,0.000097
969,.........(.((((..((....)).))))..).......(((...)))...(((........))).,13,-5.151,8,0.000097
970,...........((((..((....)).)))).......................(((......)))..,9,-5.151,8,0.000097
971,...........((((.((......))))))..........(((...)))...(((........))).,12,-5.151,6,0.000097
972,......((((.((((.(((....)))))))....(((..((..((.....)).).).)))..)))).,18,-5.15,27,0.000097
973,..............(((....)))...(((.........))).(((...)))((((......)))).,13,-5.15,28,0.000097
974,..(.....)..((((.(((....))))))).......(.......)......((((......)))).,13,-5.15,8,0.000097
975,.....(((((.(..(((((.....(((.............))).....)))))..).)))....)).,14,-5.148,39,0.000096
976,..............(((....)))....((.....))...............((((......)))).,9,-5.147,23,0.000096
977,.......(((..........)))....(((.........)))..........((((......)))).,10,-5.147,25,0.000096
978,...........((((...........))))...((.....)).((.....))((((......)))).,12,-5.145,16,0.000096
979,..((...))..((((..((....)).)))).....((...........))..((((......)))).,14,-5.144,13,0.000096
980,...........((((.((......))))))..(...)...............((((......)))).,11,-5.144,8,0.000096
981,...........((((..(......).))))...((.....))..........((((......)))).,11,-5.142,10,0.000096
982,.......(((.(..(((((...(.........)...((....))....)))))..).))).......,12,-5.142,42,0.000096
983,...........((((..((....)).))))...((.....)).(((...)))((((......)))).,15,-5.139,14,0.000095
984,...........((((..(....)...))))..........((.....))...((((......)))).,11,-5.139,7,0.000095
985,..(.....)..((((.(((....)))))))....(.....)..((.....))((((......)))).,15,-5.138,11,0.000095
986,..(.....)..((((.(((....)))))))..........((.....))...((..((...)).)).,14,-5.136,9,0.000095
987,.........(.(..(((((..........((((.......))))....)))))..).).........,11,-5.134,37,0.000094
988,.......(((.((((...........))))..))..)...((.....))...((((......)))).,13,-5.133,12,0.000094
989,.........(.((((..((....)).))))..)...(...........)...((((......)))).,12,-5.133,9,0.000094
990,..((...))..((((.(((....)))))))...((.....)).((.....))((((......)))).,17,-5.132,14,0.000094
991,...........((((.((......))))))......(...........)...((((......)))).,11,-5.132,7,0.000094
992,..........(((((.(((....)))))))..)...................((((......)))).,12,-5.132,6,0.000094
993,.......(((.(..(((((.....(..(((.........)))).....)))))..).))).......,13,-5.132,38,0.000094
994,..(.....)..((((..((....)).))))..........((.....))...(((.((...))))).,14,-5.131,9,0.000094
995,..(.....)..((((..((....)).))))..........((.....))...((((.(...))))).,14,-5.131,6,0.000094
996,.........(.((((..((....)).))))..)...((....))........(((........))).,12,-5.131,14,0.000094
997,...........((((((....))))...))..........((.....))...(((........))).,11,-5.131,15,0.000094
998,..(.....)..((((((....))...))))..........(((...)))...((((......)))).,14,-5.13,13,0.000094
999,...........((((.((......))))))......((....))........(((........))).,11,-5.13,12,0.000094
1000,...........((((.(((....)))))))......(......)........(((........))).,11,-5.128,8,0.000093
1001,...........((((...(....)..))))..........(((...)))...((((......)))).,12,-5.128,6,0.000093
1002,.......(((.((((..((....)).))))..))..)...(((...)))...((((......)))).,16,-5.127,10,0.000093
1003,..(.....)..((((..((....)).))))..........(.......)...((((......)))).,12,-5.125,6,0.000093
1004,.......(((.((.(((((........((...........))......))))).)).))).......,12,-5.124,36,0.000093
1005,..((....((.(((..(((....))).)))..))))....((.....))...((((......)))).,16,-5.124,10,0.000093
1006,.............((((....))))...((.....))...((.....))...((((......)))).,12,-5.124,19,0.000093
1007,....((..((.((((...........))))..))..))..............((((......)))).,12,-5.121,18,0.000092
1008,.....(.(((.(..(((((..........((((.......))))....)))))..).))).).....,14,-5.121,43,0.000092
1009,........((.((((.(((....)))))))..))......(((...)))...(((........))).,15,-5.121,8,0.000092
1010,..((...))....((((....))))...((.........))...........((((......)))).,12,-5.12,26,0.000092
1011,...((.....))..(((....))).....(((.........)))........((((......)))).,12,-5.119,28,0.000092
1012,..............(((....)))..(.........)...(((...)))...((((......)))).,11,-5.117,20,0.000092
1013,...........((((((....)))...)))..........((.....))...(((........))).,11,-5.117,13,0.000092
1014,.......(.(.((((.(((....)))))))..)...)...(((...)))...((((......)))).,16,-5.116,6,0.000092
1015,...........((((.(((....)))))))...((.....))..(.....).((((......)))).,14,-5.116,8,0.000091
1016,...........((((.(.(....).)))))..........((.....))...((((......)))).,12,-5.115,2,0.000091
1017,.....(..((.((((.(((....)))))))..))..)......(((...)))((((......)))).,17,-5.115,16,0.000091
1018,..(.....)..(((((......)))...))..........((.....))...((((......)))).,12,-5.115,14,0.000091
1019,..((.......((((.(((....)))))))....))....(((...)))...((((......)))).,16,-5.112,6,0.000091
1020,.........(.(((.............)))..).......(((...)))...((((......)))).,11,-5.112,12,0.000091
1021,..(((......(((..(((....))).)))...)))....((.....))...((((......)))).,15,-5.111,8,0.000091
1022,..(((....(.(((..(((....))).)))..))))....((.....))...((((......)))).,16,-5.111,10,0.000091
1023,...........(.((((((.(((....(((.........)))...........))).)).)))).).,13,-5.11,35,0.000091
1024,.........(.((((.(((....)))))))..).......(((...)))....(((......)))..,14,-5.11,6,0.000091
