,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,Probability
276,.....((((.(((((...))))).)))).((.(.((.((...(((.............))).)).)).))).....,19,-9.787,32,0.000395
277,.....((((.(((((...))))).)))).((.(((...............))).)).......(.....)......,15,-9.783,28,0.000392
278,.....((((.((((.....)))).)))).(((((..(.((.((............)).)).).)))...)).....,18,-9.776,10,0.000387
279,.....(((..((((.....))))..)))...(((..(.((.((((........)))).)).).))).((...))..,19,-9.776,8,0.000387
280,.....((((.(((((...))))).))))..(.(.((.((...(((.......(....)))).)).)).).).....,19,-9.773,32,0.000385
281,.....((((.(((((...))))).)))).((.(((...............))).)).......(....).......,15,-9.772,27,0.000385
282,.....(((..(((((...)))))..)))....((..(.((.(((..........))).)).).))..((...))..,18,-9.769,6,0.000383
283,.....(((..(((((...)))))..)))........(.....)..((((..((.(......).)))))).......,16,-9.768,30,0.000382
284,.....(((..(((((...)))))..))).((.(((...............))).)).........(....).....,14,-9.765,30,0.000380
285,.....(((..(((((...)))))..)))...(((..(.(..((............))..).).))).((...))..,17,-9.761,4,0.000378
286,.....(((..(((((...)))))..))).((.((.................)).))....(....).((...))..,15,-9.759,24,0.000376
287,..........(((((...))))).....(((.....)))......((((..((.(......).)))))).......,15,-9.758,40,0.000376
288,.....((((.(((((...))))).))))..(.(.((.((......((.....))........)).)).).).....,17,-9.752,31,0.000372
289,.....(((..(((((...)))))..)))...(((..(.((.(((.(......).))).)).).))).((...))..,20,-9.752,6,0.000372
290,.....((((.(((((...))))).)))).((.....)).......((((...(.(......).).)))).......,17,-9.748,30,0.000369
291,.....(((..(((((...)))))..)))...(((..(.((.(((..(.....).))).)).).)))..(...)...,19,-9.745,8,0.000367
292,.....(((..(((((...)))))..)))...(((.(..((.(((..........))).)).).)))..(...)...,18,-9.743,9,0.000366
293,.....((((.(((((...))))).))))......((.((...(((.............))).)).)).(...)...,17,-9.74,26,0.000364
294,.....((((.(((((...))))).))))...(((.(.........................).))).((...))..,15,-9.737,11,0.000363
295,.....((((.(((((...))))).))))..(.(((..........))).)..((.(.......).)).........,16,-9.737,29,0.000363
296,.....((((.(((((...))))).)))).((.((...(....)........)).))...........((...))..,16,-9.736,22,0.000362
297,.....((((.(((((...))))).))))...(((..(.((..((..........))..)).).)))..(...)...,18,-9.735,6,0.000361
298,.....((((.(((((...))))).)))).(.(((..(.((.(((..........))).)).).)))..).......,19,-9.732,7,0.000360
299,.....((((.((((.....)))).)))).((.((.................)).)).........(....).....,13,-9.731,28,0.000359
300,.....((((.(((((...))))).))))...(((..(.((.(((..........))).)).).))).(.....)..,19,-9.731,4,0.000359
301,.....((((.((((.....)))).))))......((.((...(((.............))).)).)).........,15,-9.731,30,0.000359
302,.....(((..((((.....))))..))).((.((.................)).)).....(.(....).).....,13,-9.724,30,0.000355
303,.....((((.(((((...))))).))))...(((..(.(..(((..........)))..).).)))..........,17,-9.723,8,0.000354
304,.....((((.(((((...))))).)))).(((((..(.((.((((........)))).)).).)))...)).....,21,-9.722,12,0.000354
305,.....(((..(((((...)))))..)))...(((..(.((..((..........))..)).).)))..........,16,-9.721,10,0.000353
306,.....((((.((((.....)))).))))...(((..(.((..................)).).)))..........,14,-9.72,10,0.000352
307,.....((((.(((((...))))).))))...(((..(.((.((..(((...))).)).)).).))).((...))..,22,-9.719,6,0.000352
308,.....((((.(((((...))))).)))).((.....))...........(((((.(.......).))...)))...,17,-9.718,31,0.000351
309,.....((((.(((((...))))).))))..(.(.((.((...(.................).)).)).).).....,16,-9.717,28,0.000351
310,.....((((.((((.....)))).)))).((.....)).......((((..((..........)))))).......,16,-9.715,32,0.000350
311,.....((((.(((((...))))).)))).((....))........((((((...........)).)))).......,17,-9.714,31,0.000349
312,.....(((..(((((...)))))..)))...(((..(.((.((...((...))..)).)).).))).((...))..,20,-9.706,6,0.000344
313,.....((((.((((.....)))).))))...(((..(.((.((((........)))).)).).)))..(...)...,19,-9.702,8,0.000342
314,.....((((.((((.....)))).))))...(((..(.((.((..((.....)).)).)).).))).((...))..,20,-9.702,6,0.000342
315,.....(((..(((((...)))))..)))..(.(.((.((.((..(((.......))).))..)).)).).).....,19,-9.7,34,0.000340
316,.....((((.(((((...))))).)))).((.((.................)).))...((..(.....)..))..,16,-9.698,27,0.000340
317,.....((((.(((((...))))).))))...(((..(.((....((.........)).)).).))).((...))..,19,-9.697,6,0.000339
318,.....(((..(((((...)))))..))).((.((.................)).))...((...........))..,14,-9.697,28,0.000339
319,.....(((..((((.....))))..))).((....))........((((................)))).......,13,-9.693,32,0.000336
320,.....((((.(((((...))))).))))......((.((...(((.............))).)).))((...))..,18,-9.692,24,0.000336
321,.....((((.(((((...))))).))))(((.....)))......((((((...........)).)))).......,18,-9.691,32,0.000335
322,.....((((.(((((...))))).)))).((.....)).......(((...((..........)).))).......,16,-9.69,29,0.000335
323,.....(((..((((.....))))..)))...(((..(.((.((...(.....)..)).)).).))).((...))..,18,-9.689,6,0.000334
324,.....((((.(((((...))))).))))..(....).........((((..((.(......).)))))).......,17,-9.689,30,0.000334
325,.....(((..((((.....))))..)))...(((..(.((.((((........)))).)).).)))..........,17,-9.688,12,0.000334
326,.....((((.(((((...))))).))))...(((..(.(..((............))..).).)))..(...)...,17,-9.688,4,0.000334
327,.....(((..(((((...)))))..)))..(.....)........((((..((.(......).)))))).......,16,-9.686,31,0.000333
328,.....(((..(((((...)))))..)))...(((..(.((..(............)..)).).)))..(...)...,16,-9.685,6,0.000332
329,.....((((.(((((...))))).)))).((.((.................)).))....(....)..(...)...,15,-9.685,24,0.000332
330,.....((((.(((((...))))).)))).................((((((...........)).)))).......,15,-9.684,28,0.000331
331,.....(((..(((((...)))))..))).(.(((..(.((.((............)).)).).)))..).......,17,-9.683,7,0.000331
332,.....(((..(((((...)))))..)))...(((..(.((.((............)).)).).))).(.....)..,17,-9.682,4,0.000330
333,.....((((.(((((...))))).)))).((.....))..........((.((..........)))).........,15,-9.681,28,0.000330
334,.....((((.(((((...))))).))))...(((..(.((.(((.(......).))).)).).)))..(...)...,20,-9.678,6,0.000329
335,.....(((..(((((...)))))..)))..(.(.((.((...(((....((.....))))).)).)).).).....,19,-9.676,35,0.000327
336,.....((((.(((((...))))).))))...(((..(.((.((.(........).)).)).).))).((...))..,20,-9.675,2,0.000327
337,.....(((..(((((...)))))..)))...(((..(.(....................).).)))..(...)...,14,-9.674,10,0.000326
338,.....(((..(((((...)))))..)))...(((..(.(..((............))..).).)))..........,15,-9.674,8,0.000326
339,.....(((..(((((...)))))..))).((.((.................)).))....(....)..........,13,-9.671,28,0.000325
340,.....(((..((((.....))))..)))(((.....)))......((((................)))).......,14,-9.669,33,0.000323
341,.....((((.(((((...))))).)))).(.....).........((((..((.(......).)))))).......,17,-9.667,30,0.000322
342,..........(((((...)))))..((.....))...........((((..((.(......).)))))).......,14,-9.665,36,0.000321
343,.....(((..(((((...)))))..))).........(....)..((((..((..........)))))).......,15,-9.665,30,0.000321
344,.....(((..(((((...)))))..)))...(((..(.((.(((.(......).))).)).).)))..........,18,-9.665,10,0.000321
345,.....(((..((((.....))))..))).................((((................)))).......,11,-9.662,29,0.000320
346,.....((((.(((((...))))).))))........(.....)..((((................)))).......,14,-9.659,25,0.000318
347,.....(((..(((((...)))))..)))......((.((...((...............)).)).)).........,14,-9.659,29,0.000318
348,.....((((.(((((...))))).)))).((.((.................)).))...........(.....)..,14,-9.656,23,0.000316
349,.....((((.(((((...))))).)))).((.....)).............((.(......).))..((...))..,16,-9.654,22,0.000315
350,.....((((.(((((...))))).))))...(((.(.........................).)))..........,13,-9.65,15,0.000313
351,.....((((..((((...))))..))))...(((..(.((.(((..........))).)).).)))..(...)...,18,-9.649,6,0.000312
352,..........(((((...)))))......((.((.................)).))...........((...))..,11,-9.648,29,0.000312
353,.....(((..(((((...)))))..))).((.....)).......((((((...........)).)))).......,16,-9.644,33,0.000310
354,.....((((.(((((...))))).))))....((..(.((.((............)).)).).))...........,16,-9.641,6,0.000308
355,.....((((.(((((...))))).))))..(.(.((.((.......(.....).........)).)).).).....,16,-9.639,29,0.000308
356,.....(((..(((((...)))))..)))..(.(.((.((...(((....(((...)))))).)).)).).).....,20,-9.639,36,0.000307
357,.....((((.(((((...))))).)))).(((((..(.((.((...(.....)..)).)).).)))...)).....,20,-9.636,10,0.000306
358,.....((((.(((((...))))).))))...(((..(.((.((...((...))..)).)).).)))..(...)...,20,-9.633,6,0.000304
359,.....((((.(((((...))))).))))...(((..(.((.((..(((...))).)).)).).)))..........,20,-9.632,10,0.000304
360,.....((((.((((.....)))).)))).(((((..(.((.(((..........))).)).).)))...)).....,19,-9.631,12,0.000303
361,.....(((..(((((...)))))..)))......((.((.......................)).)).........,12,-9.624,27,0.000300
362,.....((((.(((((...))))).)))).((....))........((((...(.(......).).)))).......,17,-9.623,30,0.000299
363,.....(((..(((((...)))))..)))..(.((((((....)))))).)..((.(.......).)).........,18,-9.622,35,0.000299
364,.....((((.((((.....)))).))))...(((..(.((.(((((......))))).)).).))).((...))..,21,-9.621,8,0.000298
365,.....(((..(((((...)))))..)))...(((..(.((.((...((...))..)).)).).)))..........,18,-9.619,10,0.000297
366,.....(((..(((((...)))))..)))...(((..(.(..(((..........)))..).).))).((...))..,18,-9.616,6,0.000296
367,.....((((.((((.....)))).))))...(((..(.((.((...(.....)..)).)).).)))..(...)...,18,-9.616,6,0.000295
368,.....((((.((((.....)))).))))...(((..(.((.((..((.....)).)).)).).)))..........,18,-9.615,10,0.000295
369,.....(((..((((.....))))..)))...(((..(.((..................)).).))).((...))..,15,-9.612,8,0.000294
370,.....((((.(((((...))))).))))...(((..(.((....((.........)).)).).)))..........,17,-9.609,10,0.000292
371,.....(((..(((((...)))))..)))..(.((.................)).)............((...))..,13,-9.607,22,0.000291
372,......((..(((((...)))))..))..((.((.................)).))...........((...))..,13,-9.607,25,0.000291
373,.....(((..(((((...)))))..))).((...)).........((((................)))).......,14,-9.605,31,0.000290
374,.....((((.(((((...))))).)))).(((...................))).............((...))..,14,-9.605,21,0.000290
375,.....(((..((((.....))))..)))...(((..(.((.((...(.....)..)).)).).)))..........,16,-9.602,10,0.000289
376,.....((((.(((((...))))).)))).((.((.................)).)).....(........).....,14,-9.602,26,0.000289
377,.....((((.(((((...))))).))))(((.....)))......((((...(.(......).).)))).......,18,-9.6,31,0.000288
378,.....((((.(((((...))))).))))..(.(.((.((.....(((.......))).....)).)).).).....,18,-9.593,31,0.000284
379,.....((((.(((((...))))).)))).((....))............(((((.(.......).))...)))...,17,-9.593,31,0.000284
380,.....((((.(((((...))))).)))).................((((...(.(......).).)))).......,15,-9.593,27,0.000284
381,.....(((..(((((...)))))..))).((.(.((.((...(((.............))).)).)).))).....,18,-9.592,34,0.000284
382,.....((((.((((.....)))).)))).((....))........((((..((..........)))))).......,16,-9.59,32,0.000283
383,.....(((..(((((...)))))..))).((.(((...............))).)).......(.....)......,14,-9.588,30,0.000282
384,.....((((.(((((...))))).))))...(((..(.((.((.(........).)).)).).)))..........,18,-9.588,6,0.000282
385,.....((((.(((((...))))).)))).((.((.................)).)).....(......).......,14,-9.587,25,0.000281
386,.....((((.(((((...))))).))))..(.(.((.((...((((.........))..)).)).)).).).....,19,-9.586,31,0.000281
387,.....(((..((((.....))))..))).(((((..(.((.((............)).)).).)))...)).....,17,-9.582,12,0.000279
388,.....(((..(((((...)))))..)))..(.(.((.((...(((.......(....)))).)).)).).).....,18,-9.578,34,0.000277
389,.....((((.(((((...))))).))))..(.....)........((((................)))).......,14,-9.578,26,0.000277
390,.....(((..(((((...)))))..))).((.(((...............))).)).......(....).......,14,-9.577,29,0.000277
391,.....((((.((((.....)))).)))).(((((..(.((.((............)).)).).)))..))......,18,-9.577,9,0.000277
392,.....((((.(((((...))))).)))).((.((.................)).))...(((.(....).).))..,17,-9.576,27,0.000276
393,.....((((.(((((...))))).))))(((.....)))..........(((((.(.......).))...)))...,18,-9.57,32,0.000273
394,.....((((.((((.....)))).))))...(((..(.((.(..............).)).).))).((...))..,17,-9.569,4,0.000273
395,.....((((.((((.....)))).)))).........(....)..((((..((.(......).)))))).......,16,-9.569,31,0.000273
396,.....((((.((((.....)))).))))(((.....)))......((((..((..........)))))).......,17,-9.567,33,0.000272
397,.....((((.(((((...))))).)))).((....))........(((...((..........)).))).......,16,-9.565,29,0.000271
398,.....((((.((((.....)))).)))).((.(((...............))).))....................,13,-9.565,29,0.000271
399,.....((((.(((((...))))).)))).....................(((((.(.......).))...)))...,15,-9.563,28,0.000270
400,.....((((.((((.....)))).)))).................((((..((..........)))))).......,14,-9.56,29,0.000269
401,.....((((.(((((...))))).)))).(((((..(.((..................)).).)))...)).....,17,-9.559,12,0.000268
402,.....(((..(((((...)))))..)))..(.(.((.((......((.....))........)).)).).).....,16,-9.558,33,0.000268
403,.....((((.(((((...))))).)))).((....))...........((.((..........)))).........,15,-9.556,28,0.000267
404,.....((((.((((.....)))).)))).((.((.................)).)).......(.....)......,13,-9.554,28,0.000266
405,.....(((..(((((...)))))..))).((.....)).......((((...(.(......).).)))).......,16,-9.553,32,0.000266
406,.....((((.(((((...))))).)))).((...((.((...(((.............))).)).))..)).....,18,-9.55,32,0.000264
407,.....(((..(((((...)))))..)))......((.((...(((.............))).)).)).(...)...,16,-9.545,28,0.000262
408,.....((((.(((((...))))).)))).........(....)..(((...((.(......).)).))).......,16,-9.543,28,0.000262
409,.....((((.((((.....)))).)))).((.((.................)).)).......(....).......,13,-9.543,27,0.000261
410,.....((((.(((((...))))).)))).........(....)..((((..((..(.....).)))))).......,17,-9.543,28,0.000261
411,.....(((..(((((...)))))..)))...(((.(.........................).))).((...))..,14,-9.543,13,0.000261
412,.....((((.(((((...))))).))))...(((..(.(..(((..........)))..).).)))..(...)...,18,-9.543,6,0.000261
413,.....(((..(((((...)))))..)))..(.(((..........))).)..((.(.......).)).........,15,-9.542,31,0.000261
414,.....((((.(((((...))))).))))(((.....)))......(((...((..........)).))).......,17,-9.542,30,0.000261
415,.....(((..(((((...)))))..))).((.((...(....)........)).))...........((...))..,15,-9.541,24,0.000260
416,.....(((..(((((...)))))..)))...(((..(.((..((..........))..)).).)))..(...)...,17,-9.54,8,0.000260
417,.....((((.((((.....)))).))))...(((..(.((..................)).).)))..(...)...,15,-9.539,8,0.000260
418,.....(((..(((((...)))))..))).(.(((..(.((.(((..........))).)).).)))..).......,18,-9.538,9,0.000259
419,.....(((..((((.....))))..))).((.((.................)).)).........(....).....,12,-9.537,30,0.000259
420,.....(((..(((((...)))))..)))...(((..(.((.(((..........))).)).).))).(.....)..,18,-9.537,6,0.000259
421,.....(((..((((.....))))..)))......((.((...(((.............))).)).)).........,14,-9.536,32,0.000258
422,.....((((.(((((...))))).)))).................(((...((..........)).))).......,14,-9.535,26,0.000258
423,.....((((.(((((...))))).)))).........(....).....((.((.(......).)))).........,15,-9.534,27,0.000258
424,.....((((.((((.....)))).))))...(((..(.((.(((((......))))).)).).)))..........,19,-9.533,12,0.000257
425,.....((((.(((((...))))).))))(((.....))).........((.((..........)))).........,16,-9.532,29,0.000257
426,.....((((.(((((...))))).)))).((.(...................).))...........((...))..,14,-9.53,20,0.000256
427,.....(((..(((((...)))))..)))...(((..(.(..(((..........)))..).).)))..........,16,-9.529,10,0.000255
428,.....((((.(((((...))))).)))).((....))..............((.(......).))..((...))..,16,-9.529,22,0.000255
429,.....((((.(((((...))))).))))..(.((............)).)..((.(.......).)).........,15,-9.528,27,0.000255
430,.....(((..(((((...)))))..))).(((((..(.((.((((........)))).)).).)))...)).....,20,-9.527,14,0.000255
431,.....((((.(((((...))))).))))....................((.((..........)))).........,13,-9.525,25,0.000254
432,.....(((..((((.....))))..)))...(((..(.((..................)).).)))..........,13,-9.525,12,0.000254
433,.....(((..(((((...)))))..)))...(((..(.((.((..(((...))).)).)).).))).((...))..,21,-9.525,8,0.000253
434,.....(((..(((((...)))))..))).((.....))...........(((((.(.......).))...)))...,16,-9.524,33,0.000253
435,.....(((..(((((...)))))..)))..(.(.((.((...(.................).)).)).).).....,15,-9.523,30,0.000253
436,.....((((.(((((...))))).)))).(((((..(.((.((((........)))).)).).)))..))......,21,-9.523,11,0.000252
437,.....(((..((((.....))))..))).((.....)).......((((..((..........)))))).......,15,-9.521,34,0.000252
