,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,Probability
2322,.........(((......))).........(....)..((.((((..............)))).))..........,10,-3.505,14,0.000043
2323,.........((((....))))............((..((..(((((((....))))....))).)).)).......,15,-3.505,15,0.000043
2324,........((((......))))...........(....)...(.((((.......((....))....)))).)...,12,-3.504,29,0.000043
2325,............(((.....))).......((.((..((..((((...((......)).)))).)).)).))....,15,-3.504,15,0.000043
2326,.........(((......)))..................((...((((...................))))))...,9,-3.504,27,0.000043
2327,........((((......))))........(((((...((.((((..............)))).)).))..)))..,15,-3.504,14,0.000043
2328,.........(((......)))..................((.(.....).)).((.......))............,8,-3.503,28,0.000043
2329,............((.......)).......((.((..((..((((..............)))).)).)).))....,12,-3.503,10,0.000043
2330,.........(((......))).(..........)...((..((((..............)))).))..........,10,-3.503,9,0.000043
2331,........((((......))))...........(.....).((((..............)))).............,9,-3.502,15,0.000043
2332,..((....(((((....))))))).............((..((((.(.........)..)))).))..........,14,-3.502,18,0.000043
2333,..((....(((((....))))))).......(.((..((..((((..............)))).)).)))......,16,-3.5,13,0.000043
2334,..((....((((......)))))).......((.(..((..((((..............)))).))...).))...,15,-3.5,17,0.000043
2335,.........((((....))))........................(((......(.((.....)).))))......,10,-3.499,31,0.000042
2336,.........(((......)))..........(.((......((((..............))))....)).).....,10,-3.499,6,0.000042
2337,........(((((....))))).........(.........)..((((.......((....))....)))).....,12,-3.499,30,0.000042
2338,.........((((....)))).(..........)........(.((((.......((....))....)))).)...,12,-3.499,30,0.000042
2339,.........(((......))).......((.(.((...((..(((..............)))..)).))).))...,13,-3.498,15,0.000042
2340,........((((......))))...........(.....)....(((((.((..........))..))))).....,12,-3.498,32,0.000042
2341,.........((((....)))).........(....)..((.((((..............)))).))..........,11,-3.497,16,0.000042
2342,........(((((....)))))...........(....)...(.((((.......((....))....)))).)...,13,-3.497,31,0.000042
2343,......(((.((...((.((((.....(((........(((......)))))))))).)).)))))..........,17,-3.496,49,0.000042
2344,......((((.(...((.((((.....(((........(((......)))))))))).)).)))))..........,17,-3.496,49,0.000042
2345,.........((((....))))..................((...((((...................))))))...,10,-3.496,29,0.000042
2346,........(((((....)))))........(((((...((.((((..............)))).)).))..)))..,16,-3.496,16,0.000042
2347,..(((....(((......)))))).............((..((((.(.........)..)))).))..........,13,-3.496,16,0.000042
2348,..(.....)...(((.....))).......((.((..((..((((.((.......))..)))).)).)).))....,16,-3.496,17,0.000042
2349,..........((......))........((.(.((..((..((((..............)))).)).))).))...,13,-3.496,10,0.000042
2350,.........((((....))))..................((.(.....).)).((.......))............,9,-3.495,30,0.000042
2351,..(((....(((......)))))).......(.((..((..((((..............)))).)).)))......,15,-3.495,11,0.000042
2352,.........((((....)))).(..........)...((..((((..............)))).))..........,11,-3.495,11,0.000042
2353,.........(((......)))........(.....)...((.(.....).))...((....))....(.....)..,10,-3.494,30,0.000042
2354,........(((((....)))))...........(.....).((((..............)))).............,10,-3.494,17,0.000042
2355,........((((......))))......((.(.((..((..((((....((....))..)))).)).))).))...,17,-3.494,14,0.000042
2356,............(((.....)))..........(.....)..(.((((.......((....))....)))).)...,11,-3.493,39,0.000042
2357,..((....(((((....))))))).......((.(..((..((((..............)))).))...).))...,16,-3.492,19,0.000042
2358,.........(((......))).......((.(.((..((..((((..((....))....)))).)).))).))...,16,-3.492,12,0.000042
2359,.........((((....))))..........(.((......((((..............))))....)).).....,11,-3.491,8,0.000042
2360,........((((......))))...........((..((..((((...(.(...).)..)))).)).)).......,14,-3.491,10,0.000042
2361,.........(((......))).......((.(.((..((..((((((......))....)))).)).))).))...,16,-3.49,12,0.000042
2362,.........((((....)))).......((.(.((...((..(((..............)))..)).))).))...,14,-3.49,17,0.000042
2363,..((....((((......))))))...(((.((..............)).)))..((....)).............,13,-3.49,37,0.000042
2364,........(((((....)))))...........(.....)....(((((.((..........))..))))).....,13,-3.49,34,0.000042
2365,......((((.....((.((((.....(((....................))))))).))..))))..........,13,-3.489,44,0.000042
2366,.........(((.((((.((((.....(((.((..............)).)))))))...)))).)).......).,16,-3.489,47,0.000042
2367,.........(((......)))........(....).........((((.......((....))....)))).....,10,-3.489,27,0.000042
2368,...(..((((.....((.((((.....(((.((..............)).))))))).))..))))..).......,16,-3.488,48,0.000042
2369,..(((....((((....))))))).............((..((((.(.........)..)))).))..........,14,-3.488,18,0.000042
2370,........((((......)))).........(.((..((..(((((((....))))....))).)).)).).....,16,-3.488,13,0.000042
2371,..........(((....)))........((.(.((..((..((((..............)))).)).))).))...,14,-3.488,12,0.000042
2372,............(((.....)))...................(.(((((......((....))...))))).)...,11,-3.488,40,0.000042
2373,........((((......))))......................((((.....((.......))...)))).....,10,-3.488,29,0.000042
2374,........((((......)))).......(....)....((.(.....).))...((....)).............,10,-3.487,30,0.000042
2375,..(((....((((....))))))).......(.((..((..((((..............)))).)).)))......,16,-3.487,13,0.000042
2376,..(((....(((......)))))).......((.(..((..((((..............)))).))...).))...,15,-3.487,17,0.000042
2377,......((..((.((((.((((.....(((.(................).))))))).)..))).))..)).....,16,-3.486,48,0.000042
2378,.........((((....))))........(.....)...((.(.....).))...((....))....(.....)..,11,-3.486,32,0.000042
2379,.........(((......)))..........(.........)..((((...................)))).....,8,-3.486,24,0.000042
2380,.........(((......))).((........))....(((......))).....((....)).............,10,-3.486,30,0.000041
2381,..((....((((......))))))...............((.(.....).))...((....)).......(...).,12,-3.486,34,0.000041
2382,............(((.....)))...................(.(((((.((.(......).))..))))).)...,12,-3.486,42,0.000041
2383,........(((((....)))))......((.(.((..((..((((....((....))..)))).)).))).))...,18,-3.486,16,0.000041
2384,.........(((......))).......((.((..............)).))....((.....))...........,9,-3.485,30,0.000041
2385,.........(((......)))....(........)...((.((((..............)))).))..........,10,-3.484,14,0.000041
2386,........((((......))))......((.(.((...((.((((..............)))).)).)).)))...,15,-3.484,12,0.000041
2387,........((((......))))......(.((.((...((.((((..............)))).)).)).)))...,15,-3.484,9,0.000041
2388,.........(((......)))............(....)...(.((((...................)))).)...,9,-3.484,25,0.000041
2389,.........((((....)))).......((.(.((..((..((((..((....))....)))).)).))).))...,17,-3.484,14,0.000041
2390,........((((......))))...............((..((((...(.......)..)))).))..........,11,-3.483,12,0.000041
2391,........(((((....)))))...........((..((..((((...(.(...).)..)))).)).)).......,15,-3.483,12,0.000041
2392,.........(((......))).........(((.....((.((((.((.......))..)))).)).....)))..,14,-3.483,20,0.000041
2393,.........((((....)))).......((.(.((..((..((((((......))....)))).)).))).))...,17,-3.482,14,0.000041
2394,..((....(((((....)))))))...(((.((..............)).)))..((....)).............,14,-3.482,39,0.000041
2395,........((((......))))........(..((..((..((((..............)))).)).))..)....,13,-3.482,4,0.000041
2396,........((((......))))........((..(..((..((((..............)))).)).)..))....,13,-3.482,4,0.000041
2397,.........(((......))).........(((.(.(((..((((..............)))).)).).).)))..,14,-3.481,13,0.000041
2398,.........((((....))))........(....).........((((.......((....))....)))).....,11,-3.481,29,0.000041
2399,.........(((......))).((........)).....((.(.....).))...((....))....((...))..,12,-3.48,32,0.000041
2400,.........(((......)))........(......).((.((((..............)))).))..........,10,-3.48,15,0.000041
2401,.........(((......)))....................(((((........))....))).............,8,-3.48,17,0.000041
2402,.........(((......)))..(.....)((.((..((..((((..............)))).)).)).))....,14,-3.48,2,0.000041
2403,........(((((....))))).........(.((..((..(((((((....))))....))).)).)).).....,17,-3.48,15,0.000041
2404,........(((((....)))))......................((((.....((.......))...)))).....,11,-3.48,31,0.000041
2405,........(((((....))))).......(....)....((.(.....).))...((....)).............,11,-3.479,32,0.000041
2406,..(((....((((....))))))).......((.(..((..((((..............)))).))...).))...,16,-3.479,19,0.000041
