,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,Probability
17260,.....(((((........(............)....))))).....((((((....)))))).....((...))..,14,-4.043,28,0.000005
17261,(((..((..((((......))))..))..)))...((..(((....((((((....))))))..))).))......,20,-4.043,19,0.000005
17262,.....(((.((((......)))))))((......))....((....(((((......)))))..)).((...))..,18,-4.043,14,0.000005
17263,.....(((..((........)).)))(((....)))........((((((((....))))....))))........,16,-4.043,21,0.000005
17264,.....(((.(((((....)))))))).((....)).....((....)).....((.((....)).)).(...)...,17,-4.043,32,0.000005
17265,.....(((..((........)).)))....(.((............((((((....)))))).....)).).....,14,-4.043,14,0.000005
17266,.....(((...............)))(((....)))....((....))....(((.((....)).)).).......,13,-4.043,36,0.000005
17267,...(.(((..((........)).))))...................((((........))))......(...)...,11,-4.043,16,0.000005
17268,..........((.......))..((.(((....)))..))......((((.(....).))))..............,12,-4.043,28,0.000005
17269,.....(((.((((......)))))))(((....)))...(((..(..((((......)))).).))).(...)...,19,-4.042,16,0.000005
17270,.....(((..(((......))).))).((....))...........((((........)))).....((...))..,14,-4.042,22,0.000005
17271,...(..((.(((........))))).)..........................((.((....)).)).........,10,-4.042,26,0.000005
17272,.....(((.(((((....))))))))(((....)))..((....))((((((....)))))).(.....)......,20,-4.042,21,0.000005
17273,.....((((.(.........).....(((....))).)))).....((((((....))))))..............,14,-4.042,27,0.000005
17274,.....(((..((.......))..)))((......))..........((((((....)))))).(......).....,14,-4.042,19,0.000005
17275,......((..((.......))..)).....................((((.(....).)))).....((...))..,11,-4.042,21,0.000005
17276,.....(((.(((((....)))))...((......))..))).....(((((......)))))..............,15,-4.042,23,0.000005
17277,.....(((...............)))..(.......)..(((....((((((....))))))..))).........,13,-4.042,8,0.000005
17278,......((..((.......))..)).(((....)))....((....)).....((.(......).)).........,12,-4.042,36,0.000005
17279,..........(((((......).))))............(((..((.(((((....))))))).))).........,15,-4.042,21,0.000005
17280,..........(((((......).))))............(((..(.((((((....))))))).))).........,15,-4.042,18,0.000005
17281,.....(((((((((((....)).)))).........)))))..((.....)).((.((....)).)).........,17,-4.042,45,0.000005
17282,.....(((((........((...))...........))))).....((((((....)))))).....((...))..,15,-4.042,28,0.000005
17283,.....((..(((........))).))......(............)((((((....)))))).....((...))..,14,-4.042,14,0.000005
17284,.....(((((((.(((....)))..)).........))))).....((((........))))......(...)...,15,-4.042,32,0.000005
17285,.....((..((...(....).)).)).............(((....((((((....))))))..))).........,14,-4.042,6,0.000005
17286,.....(((.(((........))))))....................((((.(....).)))).(......).....,12,-4.042,10,0.000005
17287,.....(((.(((........))))))(.....).....((((..((.(((((....))))))).))).).......,18,-4.042,9,0.000005
17288,.....(((.(((........))))))(.....).....((((..(.((((((....))))))).))).).......,18,-4.042,6,0.000005
17289,.....(((..((........)).)))(((....)))...(((..((.(((........))))).)))((...))..,18,-4.042,21,0.000005
17290,.....(((..((........)).)))(((....)))...(((..(.((((........))))).)))((...))..,18,-4.042,18,0.000005
17291,..........(((......))).((.(((....)))..)).............((.((....)).)).........,12,-4.042,39,0.000005
17292,.((..(((.((((......)))))))...)).........((....))......(.((....)).)..(...)...,15,-4.042,29,0.000005
17293,.....((............)).....(((....)))....((....)).....((.((....)).))((...))..,13,-4.042,45,0.000005
17294,.....(((.((((......)))))))(.....).............((((((....)))))).....(.....)..,15,-4.042,12,0.000005
17295,...(.(((..((.......))..))))..((.((.....(((....(((((......)))))..))))).))....,18,-4.042,19,0.000005
17296,.....(((..((.......))..)))...........(..((....)).)...((.(......).)).........,11,-4.041,29,0.000005
17297,.(...(((.(((........))))))......).............(((((......))))).....((...))..,14,-4.041,14,0.000005
17298,.((..(((.(((........))))))...))........(((..((.(((........))))).))).(...)...,17,-4.041,15,0.000005
17299,.((..(((.(((........))))))...))........(((..(.((((........))))).))).(...)...,17,-4.041,12,0.000005
17300,..........((.(((....)))..))............(((....((((((....))))))..))).(...)...,15,-4.041,18,0.000005
17301,......((..((.......))..)).............((((....(((((......)))))..))).).......,13,-4.041,13,0.000005
17302,.....(((..((.......))..)))((......))........((((................))))........,11,-4.041,32,0.000005
17303,......((..((........)).)).(((....)))....((....)).....((.((....)).)).(...)...,14,-4.041,34,0.000005
17304,.((..(((..(((......))).)))...)).......((((....((((........))))..))).).......,16,-4.041,14,0.000005
17305,.....(((((................(((....)))))))).....(((..........)))......(...)...,12,-4.041,36,0.000005
17306,.....(((.(((........))))))((......))....((....)).....((.(......).)).(...)...,14,-4.041,27,0.000005
17307,.....(((..((.(...).))..)))((......))..........(((((......)))))..............,13,-4.041,21,0.000005
17308,.....((((.((.......)).....(((....))).)))).....((((((....)))))).(....).......,16,-4.041,30,0.000005
17309,.....(((..((........)).)))......(......(((..((.(((((....))))))).)))...).....,16,-4.041,9,0.000005
17310,.....(((..((........)).)))......(......(((..(.((((((....))))))).)))...).....,16,-4.041,6,0.000005
17311,.....(((..((........)).)))(((....)))....((..((.(((((....))))))).))..........,17,-4.041,15,0.000005
17312,.....(((..((........)).)))(((....)))....((..(.((((((....))))))).))..........,17,-4.041,12,0.000005
17313,.....(((...............))).............(((..((...............)).))).........,8,-4.041,21,0.000005
17314,.....((..(((((....))))).)).............(.(...).).....((.((....)).))((...))..,15,-4.041,33,0.000005
17315,.....(((..((.......))..))).........((..(((..(..((((......)))).).)))..)).....,15,-4.041,17,0.000005
17316,.........((..........))...(((....)))....((....)).....((.((....)).)).........,11,-4.041,36,0.000005
17317,.....(((.(((((....))))))))....((............)).......((.((....)).)).(...)...,15,-4.041,32,0.000005
17318,.....((..(((........)))..))........((..(((....((((........))))..))).))......,14,-4.041,15,0.000005
17319,.....(((.(((........))))))(((....)))..((......(((((......))))).))...........,16,-4.041,16,0.000005
17320,.....(((((................(((....)))))))).....(((.((....)).))).....((...))..,15,-4.041,34,0.000005
17321,..............((....))....(((....)))...(((....((((((....))))))..))).(...)...,15,-4.041,22,0.000005
17322,.((..((..((((......)))).))...)).......((....)).......((.((....)).))((...))..,16,-4.041,37,0.000005
17323,.....(((..(((......))).)))(((....)))...(((..((.(((........))))).))).(...)...,18,-4.041,21,0.000005
17324,.....(((..(((......))).)))(((....)))...(((..(.((((........))))).))).(...)...,18,-4.041,18,0.000005
17325,.....((((.((((((....)).))))..........)))).....(((((......))))).....((...))..,17,-4.041,32,0.000005
17326,.....(((..((........)).)))...........(..((....)).)...((.((....)).)).(...)...,13,-4.041,27,0.000005
17327,.....(((..((.(...).))..)))...........(......).((((((....)))))).....((...))..,15,-4.041,21,0.000005
17328,.....(((((...(.....................)))))).....((((((....))))))..............,12,-4.041,24,0.000005
17329,.....(((.(((........))))))(((....)))..((....))(((((......))))).(....).......,17,-4.041,19,0.000005
17330,.....(((..(..........).)))......(.......).....((((((....)))))).....((...))..,13,-4.041,15,0.000005
17331,.....(((.(((........))))))..((..((.....))..)).(((((......))))).....((...))..,17,-4.04,18,0.000005
17332,..........((........))................((....)).......((.((....)).)).........,8,-4.04,33,0.000005
17333,.....(((..(((......))).)))..........................((.(.....).))...(...)...,10,-4.04,28,0.000005
17334,.....(((..((........)).)))......(............)(((((......))))).....((...))..,13,-4.04,16,0.000005
17335,.....((((.((..((....))..))(((....))).)))).....((((........)))).....((...))..,17,-4.04,37,0.000005
17336,.....(((..(.........)..)))(((....)))..........((((.(....).)))).....((...))..,14,-4.04,24,0.000005
17337,.....(((..(...(....).).))).............(((....(((((......)))))..))).........,13,-4.04,8,0.000005
17338,.....(((..((........)).)))..............((....)).....((.((....)).))....(...),12,-4.04,26,0.000005
17339,.....((((.((.(((....))).))((......)).)))).....((((((....))))))......(...)...,18,-4.04,30,0.000005
17340,.....((..((..........))..))...........((....))(((((......))))).....((...))..,13,-4.04,24,0.000005
17341,.....(((..((.(...).)).....(((....)))..))).....((((((....))))))..............,15,-4.04,28,0.000005
17342,.....(((.(((........))))))......(.............((((((....))))))........).....,13,-4.04,8,0.000005
17343,.....(((..((........)).)))..(.......).........((((((....))))))..............,12,-4.04,10,0.000005
17344,.(((.................)))................((....)).....((.((....)).)).........,9,-4.04,37,0.000005
17345,.....(((.((((......)))))))...((.(......(((....((((((....))))))..))).).))....,19,-4.04,8,0.000005
17346,..........((.......)).....((......))...(((....((((((....))))))..)))((...))..,15,-4.04,21,0.000005
17347,...(.(((.(((........)))))))............(((..(..((((......)))).).))).........,15,-4.04,8,0.000005
17348,.....(((.(((((....))))))))..((.............)).((((((....))))))......(...)...,17,-4.04,16,0.000005
17349,.....((..(((........)))..))...((............))(((((......))))).....((...))..,14,-4.04,23,0.000005
17350,.....(((.(((.(....).))))))............((....)).......((.((....)).))((...))..,15,-4.04,31,0.000005
17351,..(.....).(((...........)))............(((....((((((....))))))..))).........,13,-4.04,16,0.000005
17352,.....(((..((........)).)))..............((....))...(.((.((....)).)))........,12,-4.04,25,0.000005
17353,.....(((.(((((....))))))))....(.((.....(((...(((((((....)))))).)))))).).....,21,-4.04,12,0.000005
17354,.....(((..(((......))).))).........((..(((..((..((((....)))).)).)))..)).....,17,-4.04,15,0.000005
17355,.........(((((....)))))...((......))..((....))((((((....)))))).....((...))..,17,-4.04,27,0.000005
17356,..........((((.........)))).....((.....)).....((((((....)))))).....((...))..,14,-4.04,27,0.000005
17357,.......((.(((..........................(((....((((((....))))))..)))))).))...,14,-4.04,19,0.000005
17358,.....((..(((........))).))((......))...(.(...).).....((.((....)).)).........,13,-4.04,29,0.000005
17359,.....(((..((.......))..)))((......))..((....))((((........))))..............,13,-4.04,24,0.000005
17360,.....((...((........))...))............(((....((((((....))))))..))).........,13,-4.04,9,0.000005
17361,.....(((..((.......))..))).((....))...((....)).......((.((....)).))((...))..,15,-4.04,40,0.000005
17362,...(.(((.((((......))))))))..........................((.((....)).))((...))..,14,-4.039,30,0.000005
17363,.....(((..(.........)..)))(((....)))..((((....(((((......)))))..))).).......,16,-4.039,16,0.000005
17364,.((..(((..((.......))..)))...))........(((..(..(((((....))))).).)))((...))..,18,-4.039,19,0.000005
17365,.....(((..((.(....).)).)))(((....)))...(((..((.(((((....))))))).))).........,19,-4.039,15,0.000005
17366,.....(((..((.(....).)).)))(((....)))...(((..(.((((((....))))))).))).........,19,-4.039,12,0.000005
17367,.....(((..((.......))..)))......(......(((....((((........))))..)))...).....,13,-4.039,13,0.000005
17368,.....(((..((.......))..)))(((....)))....((....((((........))))..))..........,14,-4.039,19,0.000005
17369,.....(((((((.......)).....(((....)))))))).....(((((......)))))..............,15,-4.039,31,0.000005
17370,.(...((((((((...........))).........))))))....((((((....)))))).....((...))..,17,-4.039,29,0.000005
17371,.....(((...............)))(((....)))..........((((((....)))))).(.....)......,13,-4.039,20,0.000005
17372,.....((............)).....(((....)))...(((....((((.(....).))))..))).........,13,-4.039,21,0.000005
17373,.....(((.((((......)))))))............(.((....((((((....))))))..))....).....,16,-4.039,6,0.000005
17374,......((.((..........)))).(((....)))..........((((((....)))))).....((...))..,15,-4.039,20,0.000005
17375,.....(((..(((......))).))).........(....).....((((........))))......(...)...,12,-4.039,17,0.000005
17376,......((..((((....)))).)).............((....))((((((....)))))).....((...))..,16,-4.039,21,0.000005
17377,.....(((..((........)).))).........((..(((...(((((((....)))))).)))).))......,17,-4.039,8,0.000005
17378,.....(((.....(....)....))).............(((....((((((....))))))..))).........,13,-4.039,8,0.000005
17379,.....(((..((.(...).))..)))....................((((((....))))))...(...)......,13,-4.038,16,0.000005
17380,.....(((..((........)).)))............((((..((.(((.(....).))))).))).).......,15,-4.038,11,0.000005
17381,.....(((..((........)).)))............((((..(.((((.(....).))))).))).).......,15,-4.038,8,0.000005
17382,.....(((......((....)).))).............(((....(((((......)))))..))).........,13,-4.038,10,0.000005
17383,.....(((...............))).........((..(((....((((.(....).))))..)))..)).....,13,-4.038,12,0.000005
17384,.....(((.((((......))))))).((....))...........((((........))))..............,13,-4.038,16,0.000005
17385,.....(((..(.........)..))).............(((...((((((......))))).)))).........,13,-4.038,10,0.000005
17386,(((..((..(((((....)))))..))..)))..............(((((......)))))..............,15,-4.038,25,0.000005
17387,.....(((..(((......))).)))....................((((.(....).)))).....(.....)..,12,-4.038,14,0.000005
17388,...(.(((..((........)).))))............(((..((.(((........))))).))).........,14,-4.038,13,0.000005
17389,...(.(((..((........)).))))............(((..(.((((........))))).))).........,14,-4.038,10,0.000005
17390,.....((((((((......))))..............)))).....(((((......))))).(......).....,14,-4.038,21,0.000005
17391,.((..(((..((........)).)))...))...............((((((....))))))....(...).....,14,-4.038,13,0.000005
17392,.....(((.((((......))))...((......))..))).....((((.(....).)))).....((...))..,16,-4.038,25,0.000005
17393,...(...)..((((.........))))............(((....((((((....))))))..))).........,14,-4.038,16,0.000005
17394,.((..(((..((........)).)))...)).......(.((....((((((....))))))..))..).......,16,-4.038,10,0.000005
