,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,Probability
27114,......((....))((((((........((..((((((.((...........)).))))))..)))))))).....,18,-2.267,8,0.000003
27115,.(....).....................((..((((((.((..(.....)..)).))))))..))...(...)...,13,-2.267,17,0.000003
27116,.....((...........))....(((.(((.((....)).))).)))...((.(((......))).)).......,15,-2.267,49,0.000003
27117,.....(.......).....(((.(((.............))).)))........(((......)))..........,10,-2.267,47,0.000003
27118,...(...)........((((.(....).(((.((((((.((..((...))..)).)))))).))))))).......,19,-2.267,10,0.000003
27119,...........(......)(((....)))...((((((.((..(.....)..)).))))))......((...))..,15,-2.267,25,0.000003
27120,....................((.(((..((......)).))).)).........((....)).....(.....)..,10,-2.267,46,0.000003
27121,...(...)...........(((.((..(((......))).)).)))........((....)).....((...))..,13,-2.267,51,0.000003
27122,......(...........).........(((.((.(((.((..((...))..)).))).)).)))..((...))..,15,-2.267,19,0.000003
27123,.....(((.........))).......(((...............)))......(((......)))..(...)...,10,-2.267,45,0.000003
27124,.((..(.......).))...........(((.(((.((.((..(.....)..)).)).))).)))..((...))..,16,-2.267,20,0.000003
27125,...................(.((((((.((.(..((((.......)))).)..))))))))).....((...))..,16,-2.267,52,0.000003
27126,.......................((((..................)))).....((....))...(....).....,7,-2.267,46,0.000003
27127,..........((......)).....(..((..((((((.(.............).))))))..))...).......,12,-2.267,21,0.000003
27128,..........((......))......((...)).....................((....))......(...)...,7,-2.267,44,0.000003
27129,..((..((.................))..)).((((((.((..(.....)..)).))))))..(.....)......,14,-2.267,24,0.000003
27130,..((...)).((((............(.(((.(((.((.((...........)).)).))).))))))))......,17,-2.267,25,0.000003
27131,...((..(......)..)).........(((.((((((.((..((...))..)).)))))).)))(....).....,17,-2.267,17,0.000003
27132,.............(.......)....(.(((.((((((.((..((...))..)).)))))).))))..........,15,-2.267,17,0.000003
27133,..............((((((.(((..(.((.(..(((((.....))))).)..)))..)))....)))))).....,18,-2.267,37,0.000003
27134,...(.........)((((((........(((.((.(((.((...........)).))).)).))))))))).....,17,-2.267,6,0.000003
27135,.....(.......)...(((........(((.((((((.((..(.....)..)).)))))).))))))........,16,-2.267,8,0.000003
27136,.....((.........((((.((((((..(....((((.......))))....).))))))....)))))).....,17,-2.267,40,0.000003
27137,...((............))...............(((((.....))))).....((....))..............,9,-2.267,46,0.000003
27138,...................(((....))).....(((((.....)))))..((.(((......)))...)).....,13,-2.267,48,0.000003
27139,.......((.(((((....((..((((..((.(.....)..))..)))).))..((....))..)).))).))...,18,-2.267,60,0.000003
27140,.......((.(((((....((..((((..((.(.....)..))..)))).))..((....))..).)))).))...,18,-2.267,60,0.000003
27141,.(((((((...........(((....))).......)))...))))((....))((....))..............,14,-2.267,55,0.000003
27142,...........(.......)........(((..(((((.((..(.....)..)).)))))..)))...........,12,-2.267,15,0.000003
27143,..........((......))...((((.((...(....)...)).)))).....((....)).....((...))..,13,-2.267,52,0.000003
27144,..(.....)......................((.((....)).)).........((....)).....((...))..,9,-2.267,45,0.000003
27145,..........((......))...(((..((......)).))).((...))....(((......)))..(...)...,13,-2.267,44,0.000003
27146,...(.........)......((.(((..((......)).))).))....((((.(((......))).)))).....,15,-2.267,48,0.000003
27147,..........((......))......(.((.((.((....)).))))..)....((....))......(...)...,12,-2.267,47,0.000003
27148,...((..((....))..))......(((....((((((.((...........)).)))))).)))...(...)...,16,-2.267,29,0.000003
27149,.......((....))......((...(.(((.((((((.((..(.....)..)).)))))).)))).)).......,17,-2.267,18,0.000003
27150,..........((....((((.(((.((.((.....((((.....)))).....)))).)))....)))))).....,17,-2.267,41,0.000003
27151,.......((.((((.(.............((.((((((.((...........)).)))))).))).)))).))...,17,-2.266,24,0.000003
27152,......((.(((......))...).)).....((((((.((..(.....)..)).))))))......((...))..,16,-2.266,28,0.000003
27153,..((...))..........((...))..(((.(((.((.((..((...))..)).)).))).)))..((...))..,18,-2.266,25,0.000003
27154,..............(....)...((((.(((.((....)).))).)))).....((....)).....((...))..,14,-2.266,51,0.000003
27155,...(...............)........(((..(((((.((..(.....)..)).)))))..)))...........,12,-2.266,15,0.000003
27156,.(....)...((......))........((...............))..((((.(((......))).)))).....,12,-2.266,45,0.000003
27157,..........((......))..............((....))............(((......))).((...))..,9,-2.266,42,0.000003
27158,..((...)).....(...).........(((.((((((.((..((...))..)).)))))).)))...(...)...,17,-2.266,19,0.000003
27159,.(((...)).)...((((((.....(((....((((((.((...........)).)))))).))))))))).....,20,-2.266,17,0.000003
27160,.....................(....).((..((((((.((...........)).))))))..))...........,11,-2.266,18,0.000003
27161,.....((...........)).........((....(((.......)))))....(((......)))..(...)...,11,-2.266,44,0.000003
27162,..............(..(((.....(((....((((((.((..((...))..)).)))))).)))))).)......,17,-2.266,17,0.000003
27163,.....((...........)).(....).....((((((.((..((...))..)).)))))).......(...)...,14,-2.266,25,0.000003
27164,...((..(......)..)).........(((..(((((.((...........)).)))))..)))..((...))..,15,-2.266,21,0.000003
27165,.......((.((((..(.(..(((.(..((....((((.......))))....)).).)))..)).)))).))...,18,-2.266,53,0.000003
27166,......(......)..............(((..(((((.((..(.....)..)).)))))..)))..((...))..,14,-2.266,18,0.000003
27167,..(.....).....(..(((........(((.((((((.((..((...))..)).)))))).)))))).)......,18,-2.266,10,0.000003
27168,..........((......))........((......)).((.........))..(((......)))..........,9,-2.266,41,0.000003
27169,.(........).........((....))(((.((((((.((...........)).)))))).)))..((...))..,16,-2.266,22,0.000003
27170,.(....)............(((....)))...((((((.((..((...))..)).))))))..(.....)......,15,-2.266,26,0.000003
27171,..((...))......(....).......(((.((((((.((..(.....)..)).)))))).)))..((...))..,17,-2.266,19,0.000003
27172,.....((...........))........((.((..(....)..)))).......((....)).....((...))..,11,-2.266,46,0.000003
27173,.((...(......).))..(((.(((..((......)).))).)))........((....))...(....).....,14,-2.266,50,0.000003
27174,..........((((...((..((((((....(..((((.......)))).)....))))))..)).))))......,17,-2.266,52,0.000003
27175,....(...).....(.((((........(((.((((((.((..((...))..)).)))))).))))))).).....,19,-2.266,6,0.000003
27176,......((....))...(.(((.(((..((......)).))).))).)......(((......)))..........,14,-2.266,50,0.000003
27177,.......((.(((((....((..((((((..........))....)))).))..((....))..)).))).))...,17,-2.266,58,0.000003
27178,.......((.(((((....((..((((((..........))....)))).))..((....))..).)))).))...,17,-2.266,58,0.000003
27179,..(.....)..((.....))........(((.(((.((.((..(.....)..)).)).))).)))...........,14,-2.266,18,0.000003
27180,...(.........).....(((.(((..((......)).))).)))(....)..((....)).....((...))..,14,-2.266,52,0.000003
27181,..........................((...))...((.......))..((((.(((......))).)))).....,11,-2.266,44,0.000003
27182,...................(((....)))..((.((....)).))....((...(((......)))...)).....,12,-2.266,45,0.000003
27183,...................(((.(((..((......)).))).)))...(....((....))..)..((...))..,13,-2.266,48,0.000003
27184,................((((((....))(((..(((((.((..(.....)..)).)))))..))))))).......,17,-2.266,10,0.000003
27185,.......((..(......).))......(((.((((((.((..((...))..)).)))))).)))(....).....,17,-2.266,19,0.000003
27186,......((.................)).........((.((...........)).))..........((...))..,8,-2.266,34,0.000003
27187,..((...)).....((((((...((((.(((.((....)).))).)))).....((....))...)))))).....,19,-2.266,41,0.000003
27188,...................(((....))).......(((.....)))....(..(((......)))..).......,10,-2.266,46,0.000003
27189,.......((.(((.............(.(((.((.(((.((..(.....)..)).))).)).))).)))).))...,17,-2.266,22,0.000003
27190,.((((((((((........(((....))))))).....))..))))........((....))...(....).....,16,-2.266,57,0.000003
27191,.....(((.(.....).)))........((..((((((.((..(.....)..)).))))))..))...(...)...,16,-2.266,19,0.000003
27192,..........((.((..((..((((((.((.(..(((((.....))))).)..)))))))))).))..))......,20,-2.266,55,0.000003
27193,...(..............)..(....).(((.((((((.((..(.....)..)).)))))).)))...........,14,-2.266,15,0.000003
27194,..........((......))............((((((.((.....(....))).))))))..(.....)......,12,-2.266,24,0.000003
27195,..(.....).((......))..................................((....)).....((...))..,7,-2.266,44,0.000003
27196,..((...)).((......)).((((((.((....(((((.....)))))....))))))))...............,17,-2.266,55,0.000003
27197,.....(((........).)).....(.((((.((((((.((..(.....)..)).)))))).)))...).).....,17,-2.266,17,0.000003
27198,.....................(....).......(((((.....))))).....(((......))).((...))..,11,-2.265,47,0.000003
27199,..(.....)...................(((.((.(((.((...........)).))).)).)))...(...)...,12,-2.265,19,0.000003
27200,...(.........).....(((....)))......(((.......)))......((....)).....((...))..,11,-2.265,49,0.000003
27201,...((.((....))...))......(((....((((((.((..(.....)..)).)))))).)))..((...))..,18,-2.265,29,0.000003
27202,..........((......)).....((....((..........)))).......(((......)))..........,9,-2.265,45,0.000003
27203,...(......((((..............(((.((((((.((..(.....)..)).)))))).))).))))).....,17,-2.265,17,0.000003
27204,..........((......))....(((.((....((....)))).)))......((....)).....((...))..,13,-2.265,50,0.000003
27205,..(.....)..........((..((((..................)))).))..(((......)))..(...)...,11,-2.265,51,0.000003
27206,...((.(......)...)).........(((.(((.((.((..(.....)..)).)).))).)))...........,14,-2.265,18,0.000003
27207,...(.........).....(((....)))...(((.((.((..((...))..)).)).)))......((...))..,15,-2.265,30,0.000003
27208,.......((((.((...........))..)))).(((((.....))))).....(((......)))..(...)...,15,-2.265,53,0.000003
27209,....(...).((......))........((..((((((.((..((...))..)).))))))..))..((...))..,17,-2.265,22,0.000003
27210,......((.(.((.....))..)..)).(((.((((((.((...........)).)))))).)))...........,16,-2.265,22,0.000003
27211,.(....).........((((.....(((....(((.((.((...........)).)).))).))))))).......,15,-2.265,19,0.000003
27212,.....(((...........(((....))).......)))......(((....))).....(....).((...))..,12,-2.265,50,0.000003
27213,..........(((......(((....)))........)))...(((.....((.(((......))).)).)))...,14,-2.265,50,0.000003
27214,.....((.........((((........(((.....((.((..(.....)..)).)).....))))))))).....,14,-2.265,14,0.000003
27215,.......((..(......).))......(((..(((((.((...........)).)))))..)))..((...))..,15,-2.265,23,0.000003
27216,..........((......))...((((.(....((.....)).).)))).....((....)).....((...))..,13,-2.265,51,0.000003
27217,..........(((((...(..((((((.((.(..(((((.....))))).)..))))))))..))).)))......,20,-2.265,55,0.000003
27218,..........(((((....(.((((((.((.(..(((((.....))))).)..))))))))..))).)))......,20,-2.265,55,0.000003
27219,..........(((((...(..((((((.((.(..(((((.....))))).)..))))))))..)).))))......,20,-2.265,55,0.000003
27220,..........(((((....(.((((((.((.(..(((((.....))))).)..))))))))..)).))))......,20,-2.265,55,0.000003
27221,.....((...........))......((.(.((.((....)).)))..))....((....)).....((...))..,13,-2.265,49,0.000003
27222,.....((((....)...)))........(((..(((((.((..(.....)..)).)))))..)))..((...))..,17,-2.265,21,0.000003
27223,................................((((((.((...........)).))))))......(.....)..,9,-2.265,21,0.000003
27224,..........((......))........((..(.(......).).)).......(((......)))..(...)...,10,-2.265,43,0.000003
27225,...(...)..((((.......((((((.......(((((.....)))))......)))))).....))))......,16,-2.265,54,0.000003
27226,.((((.....(((......(((....)))........)))..))))...((...(((......))).)).......,15,-2.265,53,0.000003
27227,.....((.........((((........(((.(((.((.((.....(....))).)).))).))))))))).....,17,-2.265,12,0.000003
27228,......((....))..((((.((((((.......(((((.....)))))......))))))....)))).......,17,-2.265,44,0.000003
27229,...(...)..................(.(((.((((((.((..((...))..)).)))))).))).).........,15,-2.265,17,0.000003
27230,...((............))((...))..(((.((((((.((..(.....)..)).)))))).)))..((...))..,18,-2.265,19,0.000003
27231,..........((......))......(..((..(((((.((..(.....)..)).)))))..))..).........,13,-2.265,19,0.000003
27232,.........(.....)...((...))..(((.((((((.((..(.....)..)).)))))).)))..((...))..,17,-2.265,18,0.000003
27233,..............((((((............((((((.((..(.......))).))))))....)))))).....,15,-2.265,9,0.000003
27234,.....(((.........))).....((.((.(..(((((.....))))).)..))))..........((...))..,15,-2.265,52,0.000003
27235,..........((......))...............((((.....))))...(..(((......)))..).......,10,-2.265,45,0.000003
27236,.......((.((((.....(.....)..(((.(((..(.((...........)).)..))).))).)))).))...,16,-2.265,27,0.000003
27237,..........((....((((.(((((((.(....((((.......))))..)..)))))))....)))))).....,18,-2.264,43,0.000003
27238,....(.......)...((((.....(((....((((((.((..((...))..)).)))))).))))))).......,18,-2.264,17,0.000003
27239,...((.((....))...)).............((((((.((..((...))..)).))))))......((...))..,16,-2.264,28,0.000003
27240,..(.....)..........(((.(((..((......)).))).)))...(....(((......)))....).....,13,-2.264,47,0.000003
27241,.......((....))...((........(((.((((((.((..((...))..)).)))))).)))))((...))..,19,-2.264,15,0.000003
27242,..........((......)).........((.((((((.((..(.....)..)).))))))...))..........,13,-2.264,20,0.000003
27243,.....((...........)).....((..((.((....)).))..)).......((....)).....((...))..,12,-2.264,49,0.000003
27244,.(((......((......))......)))((.((((((.((...........)).)))))).))...((...))..,17,-2.264,25,0.000003
27245,..........(........).....(((....(((.((.((..(.....)..)).)).))).)))..((...))..,14,-2.264,26,0.000003
27246,..((...)).......................((((((.((..(.....)..)).))))))..(.....)......,12,-2.264,22,0.000003
27247,...((..((....))..))..(.(((..((......)).))).)..........(((......))).((...))..,15,-2.264,49,0.000003
27248,..(.....).....(....)........((.((.((....)).)))).......((....)).....((...))..,12,-2.264,47,0.000003
27249,..........((.......(((....))).........))......(....)..((....)).....((...))..,10,-2.264,49,0.000003
27250,...(...)..((......)).......(((.((.((....)).))))).((((.(((......))).)))).....,17,-2.264,50,0.000003
27251,...................(((.(.((.........))...).)))........(((......))).((...))..,11,-2.264,47,0.000003
27252,...................(((....))).......((.((...........)).))......(....).......,8,-2.264,32,0.000003
27253,............................(((.(((.((.((..((...))..)).)).))).))).(...).....,13,-2.264,16,0.000003
