,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,Probability
3875,.......((.((.((((..(.........).)))).))...))..........(((.....)))............,12,-3.98,18,0.000019
3876,..........((.(((((............))))).))....(....)....(((..(..(.....).)..)))..,13,-3.979,16,0.000019
3877,.......((.((.((((..............)))).))...)).............((......))..........,10,-3.979,7,0.000019
3878,.....(((((...((....))..)....)))).....(....)............(((......))).........,11,-3.979,25,0.000019
3879,..(((...(.((.((((..(.........).)))).)).)...))).........(((......))).(...)...,15,-3.979,14,0.000019
3880,..........(((((((..............)))).)))...(....)....((((((......))))....))..,14,-3.979,12,0.000019
3881,..........((.(((((............))))).))..(.........)....(((......))).(...)...,12,-3.978,8,0.000019
3882,.............((((..(.........).)))).......(....).......(((......))).(...)...,10,-3.978,8,0.000019
3883,...((.(((.((.(((((............)))))..))..)).).)).......(((......))).........,15,-3.978,17,0.000019
3884,.....((((....((....)).......))))..........(....).....((.......))...((...))..,11,-3.978,35,0.000019
3885,..(.....).((.(((................)))..))...(....).......(((......))).........,10,-3.978,9,0.000019
3886,..........((.(((................))).))..(.....)......(((.....)))....(...)...,10,-3.978,19,0.000019
3887,..........((..(((..............)))..))....(....)....((((((......))))....))..,12,-3.978,8,0.000019
3888,.....((((...(((....))....)..))))..........(....).......(((......))).........,11,-3.977,23,0.000019
3889,.....((((....((....)).......))))........(....).........(((......))).........,10,-3.977,25,0.000019
3890,.....(((.....((((..............)))))))...............(((.....)))...((...))..,12,-3.977,25,0.000019
3891,.....((......((((..............))))..))...(....).......(((......))).(...)...,11,-3.976,9,0.000019
3892,..(.....).((.((((..(......)....)))).)).................(((......))).........,11,-3.976,6,0.000019
3893,...((.....((.(((((.(......)...))))).))........)).......(((......))).........,13,-3.976,9,0.000019
3894,..((...)).((.((((..............))))..))................(((......)))((...))..,13,-3.976,15,0.000019
3895,..(.....).((.(((((............))))).))..(.(....)..)....(((......))).........,13,-3.976,6,0.000019
3896,.(....)...((.((((..(.........).)))).))....(....)....((((((......))))....))..,15,-3.975,10,0.000019
3897,..........((.((((..............)))).))..(.....).......(((........)))........,10,-3.975,8,0.000019
3898,..........((.((((....(........))))).))....(....)....((((((......)))....)))..,14,-3.975,8,0.000019
3899,..........((.((((..............)))).))....(..........).((........)).........,9,-3.975,5,0.000019
3900,..........((.(((...(.........)..))).))....(....)......((((......))))........,11,-3.975,6,0.000019
3901,.....(....((.((((..............)))).)).........).......(((......))).(...)...,11,-3.975,5,0.000019
3902,....((.((.((.(((((............))))).))...)).))......((((((......)))....)))..,17,-3.975,17,0.000019
3903,..........((.((((..(......)....)))).))....(....).....(((((......))))....)...,13,-3.975,6,0.000019
3904,...(...)..((.(((((............))))).))....(....).....(((((......))))....)...,14,-3.975,8,0.000019
3905,..........((.((((..............)))).))...((..........))........(....).......,9,-3.975,13,0.000019
3906,..........((.((((..............)))).))......((((.........))).)..............,10,-3.975,14,0.000019
3907,..........((.((((..(......)....))))..))................(((......))).........,10,-3.974,9,0.000019
3908,...(...)..((.(((((............)))))..))................(((......))).........,11,-3.974,11,0.000019
3909,..........((.((((..............)))).))....((.(.....))).(((......))).(...)...,13,-3.974,9,0.000019
3910,..........((.(((((............))))).)).....(.....).....(((......)))((...))..,13,-3.974,10,0.000019
3911,..........((.(((((............))))).)).....(.......)...(((......))).........,11,-3.974,6,0.000019
3912,.....((((....((....)).......))))..(............).......(((......))).(...)...,11,-3.974,25,0.000019
3913,..........((.(((((.(.........)))))).))....((........)).(((......))).........,13,-3.974,9,0.000019
3914,..........((.(((................))).))................(((........)))........,8,-3.973,8,0.000019
3915,...(((.((.((.((((..............)))).))...)).).))....((((((......))))....))..,17,-3.973,16,0.000019
3916,...(((.((.((.((((..............)))).))...)).)).)....((((((......))))....))..,17,-3.973,16,0.000019
3917,..........((.(((((............))))).)).(.....).........(((......))).(...)...,12,-3.973,8,0.000019
3918,..........((.((((..(....)......)))).))....(....).....(((.....))).(....).....,12,-3.973,14,0.000019
3919,...(...)..((.((((..(.........).)))).)).................(((......))).(...)...,12,-3.973,8,0.000019
3920,..........((.(((((............))))).))...............((.....))......(...)...,10,-3.972,16,0.000019
3921,..........((.((((..(.........).)))).))..(.(....)..)....(((......))).(...)...,13,-3.972,6,0.000019
3922,..........((.((((.......(.....))))).))..(.....)........(((......))).........,11,-3.972,6,0.000019
3923,..((...)).((.((((..............)))).))....(....).................(....).....,10,-3.972,11,0.000019
3924,..........((.((((..............)))).)).............................(.....)..,7,-3.972,10,0.000019
3925,...(...)..((.((((..............)))).)).........(......((((......))))....)...,12,-3.972,7,0.000019
3926,..(.....)....((....)).....(((......)))....(....)......((((......))))........,11,-3.972,22,0.000019
3927,..........((.((((..............)))).))...............((.......)).(....).....,9,-3.972,13,0.000019
3928,..........((.((((..............))))..))((....))........(((......))).........,11,-3.971,11,0.000019
3929,..(.....).((.((((..............)))).))....((........))((((......))))(...)...,14,-3.97,11,0.000019
3930,.....((....(.(((((............))))).)))...(....).....(((.....)))....(...)...,13,-3.97,20,0.000019
3931,.....(....((.(((((............))))).)))...(....).....(((.....)))....(...)...,13,-3.97,17,0.000019
3932,.(....)...((.((((..............)))).))..(.....)........(((......)))((...))..,13,-3.969,10,0.000019
3933,.....(((.....................)))..(.(.....).).........((((......))))........,9,-3.969,22,0.000019
3934,..(((...(.((.((((..............)))).))..)..))).......(((.....)))............,13,-3.969,21,0.000019
3935,..((...)).((.((((..(.......)...)))).))....(....).......(((......)))((...))..,15,-3.969,10,0.000019
3936,..........((.(((.(............).))).)).................(((......))).(...)...,10,-3.969,8,0.000019
3937,...........(.((((..............)))).).....(....)........((......)).((...))..,10,-3.969,8,0.000019
3938,.(....)...((.((((..............))))..))..............(((.....)))...((...))..,12,-3.969,24,0.000019
3939,.(....)...((.(((((.(.........)))))).))....(....).......(((......))).........,13,-3.968,6,0.000019
3940,..........((.((((..............)))).))...(((........)))............(.....)..,10,-3.968,15,0.000019
3941,..........((.((((..............))))..))...((........))((((......))))(...)...,13,-3.968,14,0.000019
3942,..(((...(.((.((((..............)))).)).)...))).......(((((......))))....)...,15,-3.968,14,0.000019
3943,...((...(.((.(((((.(.......)..))))).)).)...))..........(((......))).........,14,-3.968,12,0.000019
3944,.(....)...((.(((................))).)).................(((......)))((...))..,11,-3.968,10,0.000019
3945,.(....)...((.((((..............)))).)).((....))........(((......))).(...)...,13,-3.967,10,0.000019
3946,.............((((..............)))).......(....).....(((((......))))....)...,10,-3.967,8,0.000019
3947,...(...)..((.((((..............)))).))....(....)........(....).....((...))..,11,-3.967,13,0.000019
3948,..........((.(((................))).))....(....)........(....)..............,7,-3.967,9,0.000019
3949,..........((.(((((............))))).))....((.........(((.....))).....)).....,12,-3.967,18,0.000019
3950,..........((.((((..............)))).))....(((((....))(((.....)))..))).......,14,-3.967,21,0.000019
3951,..........((.((((..............)))).))..............(((..(..(.....).)..)))..,11,-3.966,16,0.000019
3952,..........(..(((((............))))).)..................(((......))).........,9,-3.966,8,0.000019
3953,..(.....).((.((((..............)))).))....(....).......((........))((...))..,12,-3.966,8,0.000019
3954,((.(((....((.((((..............)))).))...............))).)).........(...)...,12,-3.966,18,0.000019
3955,.....((((....((....)).......)))).......(......).......((((......))))........,11,-3.966,27,0.000019
3956,....((....((.((((..............)))).))......)).......(((.....)))............,11,-3.966,17,0.000019
3957,..........((.(((................))).))....(....).....(((.....))).(...)......,10,-3.966,14,0.000019
3958,..((...)).((.((((....(........))))).))....(....).......(((......))).........,13,-3.965,6,0.000019
3959,..........(((((((..............)))).)))...(....)....((((((......)))....)))..,14,-3.965,12,0.000019
3960,......(...((.(((((............))))).)))...(....).......(((......)))((...))..,14,-3.965,8,0.000019
3961,...(.((((....((....)).......)))).)...(....)..........(((.....)))............,11,-3.965,35,0.000019
3962,..(.....).((.(((((.(.......)..))))).))....(....).....(((.....)))....(...)...,14,-3.964,19,0.000019
3963,..........((..(((..............)))..))....(....)....((((((......)))....)))..,12,-3.964,8,0.000019
3964,..((...)).((.((((..............)))).)).((....))......(((.....)))............,13,-3.964,21,0.000019
3965,..........((.((((..............))))..))...(....).......((........))((...))..,11,-3.964,11,0.000019
3966,.(....)...((.(((((.(.......)..))))).))................((((......))))........,13,-3.964,10,0.000019
3967,((.(((....((.(((((............))))).))....(....).....))).)).................,13,-3.964,16,0.000019
3968,..........((.((((..............)))).))....(....).(....)............((...))..,10,-3.964,12,0.000019
3969,..........((.((((..(...(....)).)))).))....(....).......(((......))).........,12,-3.963,4,0.000019
3970,...(...)..((.((((..............)))).))....(....)....................(...)...,9,-3.963,10,0.000019
3971,..........((.(((((.(.......)..)))))..))...(....).....(((.....)))....(...)...,13,-3.963,22,0.000019
3972,..........((.((((..............)))).))....(....).....(.......)...(....).....,9,-3.963,9,0.000019
3973,..((...)).((.((((..............))))..))...(....)....((((((......))))....))..,15,-3.963,15,0.000019
3974,.(....)...((.((((..(.......)...)))).))....(....).....(((.....)))...((...))..,14,-3.962,19,0.000018
3975,..(.....).((.((((..............)))).)).(......)........(((......))).........,11,-3.962,6,0.000018
3976,.(....)...((.((((..(.........).)))).))....(....)....((((((......)))....)))..,15,-3.962,10,0.000018
3977,...(...)..((.((((..............)))).))...............(((((......))))....)...,12,-3.961,8,0.000018
3978,.............((....)).....(((......)))...............(((.....)))............,8,-3.961,31,0.000018
3979,..........((.(((((............)))))..)).(.....)........(((......))).........,11,-3.961,11,0.000018
3980,...(((....((.((((..............)))).))....(....).....))).....(.(....).).....,12,-3.961,15,0.000018
3981,..........((.((((..(......)....)))).))....(....).....(((((......)))....))...,13,-3.961,6,0.000018
3982,...(...)..((.(((((............))))).))....(....).....(((((......)))....))...,14,-3.961,8,0.000018
3983,..(((...(.((.((((..(.......)...)))).)).)...))).........(((......))).........,14,-3.961,12,0.000018
3984,..........((.((((..............)))).))..(.(....)..)..(((((......))))....)...,13,-3.961,6,0.000018
3985,..(.....)..(.(((((............))))).).....(....).....(((.....)))...((...))..,13,-3.961,21,0.000018
3986,.............((((..(.......)...)))).......(....).......(((......))).........,9,-3.96,6,0.000018
3987,..........((.((((..(.........).)))).))....(....)...............(.....)......,9,-3.96,10,0.000018
3988,...((..((.((.(((................))).))...))))..........(((......))).........,12,-3.96,11,0.000018
3989,...(((.((.((.((((..............)))).))...)).).))....((((((......)))....)))..,17,-3.96,16,0.000018
3990,...(((.((.((.((((..............)))).))...)).)).)....((((((......)))....)))..,17,-3.96,16,0.000018
3991,..........((.(((((............))))).)).......(......).((((......))))........,12,-3.96,8,0.000018
3992,...((.(((.((.((((..............)))).)).)...)).)).......(((......))).(...)...,15,-3.96,13,0.000018
3993,..........((.((((..(.........).)))).))....((((((.........)))......))).......,13,-3.959,18,0.000018
3994,..........((.((((..(.........).)))).))....(....).....((.....))..............,10,-3.959,12,0.000018
3995,.....((....(.((((..............)))).)))..(((........)))(((......))).........,13,-3.959,12,0.000018
3996,.....(....((.((((..............)))).)))..(((........)))(((......))).........,13,-3.959,9,0.000018
3997,..(((..((.((.(((((............))))).))...))))).......(((.....)))....(...)...,16,-3.959,26,0.000018
