,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
5221,..........(((.(((.....))).)))(((......)))...(.(((..(.....).))).)...((...))..,16,-4.132,24,0,0.000015
5222,...(...)..(((.(((.....))).)))..((....)).(...)..((((...(((.....))))))).......,17,-4.131,21,0,0.000015
5223,..........(((.(((.....))).)))........((((...))))...(.........)...(....).....,12,-4.131,25,0,0.000015
5224,........(.(((.(((.....))).))).)......(((.....)))..((..(((.....))))).(...)...,16,-4.131,17,0,0.000015
5225,..((((............))))..............(.(.(...)).)......(((.....)))..((...))..,12,-4.131,24,0,0.000015
5226,..((((............))))..................(...)..((((..............)))).......,9,-4.131,42,0,0.000015
5227,..........(((.(((.....))).))).(((....))).......(((((...........).)))).......,14,-4.131,26,0,0.000015
5228,.(...)....(((.(((.....))).)))..................((((...((.......)))))).......,13,-4.131,18,0,0.000015
5229,...(...)..(((.(((.....))).)))..((....))........((((..............)))).......,13,-4.131,25,0,0.000015
5230,..........(((.(((.....))).)))................((.((...........))..))((...))..,12,-4.131,17,0,0.000015
5231,..........(((.(((.....))).)))......((.((....)).)).....((.(....)))...........,13,-4.131,9,0,0.000015
5232,..........(((.(((.....))).))).................(((.(.....)..)))..............,10,-4.131,21,0,0.000015
5233,..........(((.(((.....))).)))(((......)))....(((...(.(.....).)..))).........,14,-4.131,28,0,0.000015
5234,..........(((.(((.....))).)))....(..(((((...)))))...).(((.....)))..((...))..,17,-4.131,13,0,0.000015
5235,...(...)..(((.(((.....))).)))......((.(.(...)).))..(..(((.....))).)((...))..,17,-4.13,6,0,0.000015
5236,.......((.(((((((.....)))....((((....))))...(.(((..........))).)..)))).))...,17,-4.13,40,0,0.000015
5237,........(.(((.(((.....))).))).)..............(((.(.(.(.....).).)))).........,13,-4.13,26,0,0.000015
5238,.(....).(.(((.(((.....))).))).)....((.((....)).)).....(((.....)))...(...)...,16,-4.13,8,0,0.000015
5239,..........(((.(((.....))).)))(((......)))......((((...(((.....)))))))..(...),17,-4.13,21,0,0.000015
5240,.....((...(((.(((.....)))..))).....((.(......).)).))..(((.....)))...........,14,-4.13,15,0,0.000015
5241,.............................(((......)))......((((...(((.....))))))).......,10,-4.13,31,0,0.000015
5242,.....((.(.(((.(((.....))).))).)......((((...))))..))..(((.....)))...........,16,-4.13,21,0,0.000015
5243,.(....).(.(((.(((.....))).))).).........(...)..((((...(((.....))))))).......,16,-4.13,20,0,0.000015
5244,..............(((.....)))..........((.(......).))...................(...)...,7,-4.129,14,0,0.000015
5245,..((...)).(((.(((.....))).))).......(.(......).)..((..(((.....))))).(...)...,16,-4.129,12,0,0.000015
5246,..........(((.(((.....))).)))......((.(......).))......(................)...,10,-4.129,10,0,0.000015
5247,...((................))......(((......)))......((((...(((.....))))))).......,12,-4.128,34,0,0.000015
5248,..............(((.....)))............((.......))......(((.....)))...(...)...,9,-4.128,16,0,0.000015
5249,...(.((....((.(((.....))).)))).)...............((((...(((.....))))))).......,15,-4.128,21,0,0.000015
5250,...(.(....(((.(((.....))).)))).)...............((((...(((.....))))))).......,15,-4.128,18,0,0.000015
5251,.(....).......(((.....)))..........((.(......).)).....(((.....)))...........,10,-4.128,12,0,0.000015
5252,..(.....).....(((.....)))....(((......)))......((((..............)))).......,11,-4.128,33,0,0.000015
5253,..((.((....((.(((.....))).)))).))..((.(.(...)).)).....(((.....)))...........,16,-4.128,15,0,0.000015
5254,..((.(....(((.(((.....))).)))).))..((.(.(...)).)).....(((.....)))...........,16,-4.128,12,0,0.000015
5255,...(...)..(((.(((.....))).)))......((.(.(...)).)).....(((.....)))(....).....,15,-4.128,10,0,0.000015
5256,..........(((.(((.....))).)))........((((...))))......(.....)..(......).....,12,-4.128,23,0,0.000015
5257,..........(((.(((.....))).)))..((((.(((.....(.((............)).))))..))))...,16,-4.128,30,0,0.000015
5258,..........(((.(((.....))).)))((((....))))......(...)..(((.....)))...........,14,-4.128,18,0,0.000015
5259,..(.....).(((.(((.....))).)))................(((..(..........)..))).........,11,-4.128,23,0,0.000015
5260,..........(((.((.......))..))).......((((...))))......(((.....)))...(...)...,13,-4.127,22,0,0.000015
5261,..........(((.(((.....))).)))((((....))))...(..((((...((.......))))))...)...,17,-4.127,24,0,0.000015
5262,..........(((.(((.....)))..)))......(.(......).)..((..(((.....)))))((...))..,15,-4.127,13,0,0.000015
5263,..........(((.(((.....)))..)))........((...)).........(((.....)))..((...))..,13,-4.127,16,0,0.000015
5264,..........((..(((.....)))..))......((.((....)).)).....((.......))...(...)...,12,-4.127,8,0,0.000015
5265,.....((.(..((..........)).).)).......((((...))))......(((.....)))..((...))..,14,-4.126,27,0,0.000015
5266,..........((..(((.....)))..))...........(...)..((((...((.......)))))).......,12,-4.126,20,0,0.000015
5267,........(.(((.(((.....))).))).).....(.(......).)...(..(((.....))).).........,13,-4.126,10,0,0.000015
5268,..(.....).(((.(((.....))).)))......(......)....((((...(((.....))))))).......,15,-4.126,17,0,0.000015
5269,..........(((.(((.....))).)))........(.........((((...(((.....)))))))...)...,14,-4.126,15,0,0.000015
5270,..........(((.(((.....))).)))((((....)))).....(((..........))).(....).......,14,-4.126,27,0,0.000015
5271,..........(((.(((.....))).)))(((......)))..(....).....(((.....)))...(...)...,14,-4.125,14,0,0.000015
5272,..((...)).(((.(((.....))).))).........((...))..(((....(((.....))).))).......,16,-4.125,19,0,0.000015
5273,...(((..............)))............((.((....)).))..(..(((.....))).).........,11,-4.125,25,0,0.000015
5274,..........(((.(((.....))).)))((((....))))......((.((..(((.....)))))..)).....,17,-4.125,23,0,0.000015
5275,.....((.(.(((.(((.....))).))).)......(((.....)))..))..(((.....)))..((...))..,17,-4.125,15,0,0.000015
5276,..........(((.(((.....))).)))((((....)))).....(((..(....)..))).....((...))..,16,-4.125,24,0,0.000015
5277,..............(((.....)))....((((....))))....(((.(.(.(.....).).)))).(...)...,14,-4.124,35,0,0.000015
5278,..((((............))))...............((((...))))...................((...))..,10,-4.124,37,0,0.000015
5279,..........(((.(((.....))).)))((((....))))....(.((((...((.......))))))...)...,17,-4.124,23,0,0.000015
5280,..........(((.(((.....))).)))............((...))......(((.....)))...........,11,-4.123,13,0,0.000015
5281,..........(((.(((.....))).))).(((....))).....(((.(.(.(.....).).))))((...))..,17,-4.123,25,0,0.000015
5282,..............(((.....)))....((((....))))....(((.(...........)..))).........,11,-4.123,34,0,0.000015
5283,..........(((.(((.....))).)))..(........)......((((...((.......)))))).......,13,-4.123,18,0,0.000015
5284,......(.(.(((.(((.....))).))).)).....(((.....)))......(((.....)))...(...)...,15,-4.123,15,0,0.000015
5285,..........(((.(((.....))).)))........(((.....)))..((...(.......).)).........,12,-4.122,21,0,0.000015
5286,..........(((..(((.....))).))).......((((...)))).((...(((.....))))).........,15,-4.122,34,0,0.000015
5287,..........(((.(((.....))).)))......((.((....)).))..(.........)...(....).....,12,-4.122,16,0,0.000015
5288,.....((.(((((.(((.....))).)).(((......)))))).))((((...(((.....))))))).......,20,-4.122,29,0,0.000015
5289,..........(((.(((.....))).)))..((.....(.....)..((((...(((.....)))))))..))...,16,-4.122,18,0,0.000015
5290,..(.....).(((.(((.....)))..))).......((((...))))...(..(((.....))).).........,15,-4.122,26,0,0.000015
5291,..........((...(((.....))).))((((....))))......((((...(((.....))))))).......,16,-4.121,31,0,0.000015
5292,.....((...(((.(((.....))).)))......((.((....)).)).))..((.......))..((...))..,16,-4.121,8,0,0.000015
5293,.(....)...(((.(((.....))).)))........((((...)))).((...(((.....))))).(...)...,17,-4.121,19,0,0.000015
5294,..........(((.((.......)).)))...........(...).........(((.....)))..((...))..,11,-4.121,10,0,0.000015
5295,..............(((.....)))..........((.(......).)).((..(((.....)))))((...))..,13,-4.121,10,0,0.000015
5296,..........(((..(((.....))).)))......(.(.(...)).)......(((.....)))..((...))..,14,-4.121,19,0,0.000015
5297,..........(((..(((.....))).)))..........(...)..((((..............)))).......,11,-4.121,37,0,0.000015
5298,..........(((.(((.....))).)))((((....))))......(((.(...........)..))).......,14,-4.121,26,0,0.000015
5299,.(...)....(((.((.......)).)))......((.(......).)).....(((.....)))..((...))..,14,-4.121,4,0,0.000015
5300,..(.....).(((.(((.....))).)))......((.(.(...)).)).(...(((.....))).).........,15,-4.121,10,0,0.000015
5301,..........(((.(((.....))).)))((((....))))......((((..(.(.....))..)))).......,16,-4.12,29,0,0.000015
5302,..........(((.(((.....)))..)))..........(...).........(((.....)))...(...)...,11,-4.12,17,0,0.000015
5303,.(...)....(((.(((.....)))..))).....((.(......).)).....(((.....)))...(...)...,14,-4.12,11,0,0.000015
5304,..(.....).(((.(((.....))).)))...........(...)..((((....((.....)).)))).......,14,-4.119,20,0,0.000015
5305,..((...)).(((.(((.....))).)))...........(...).(((..........))).....((...))..,14,-4.119,22,0,0.000015
5306,.(....)...(((.(((.....))).)))......((.(......).))..(..((.......)).).........,13,-4.119,10,0,0.000015
5307,.(....)...(((.(((.....))).)))...............(.(((..........))).)...((...))..,13,-4.119,19,0,0.000015
5308,..........(((.(((.....))).))).........(.(((...(((..........))))))...).......,13,-4.119,23,0,0.000015
5309,..........((..(((.....)))..)).......(((.....(.(((..........))).))))((...))..,14,-4.119,22,0,0.000015
5310,..........(((.(((.....))).)))......((.((....)).)).....(.....)..(......).....,12,-4.119,14,0,0.000015
5311,..(.....).(((.(((.....))).)))........((((...))))..(...(((.....))).)((...))..,17,-4.118,15,0,0.000015
5312,..........(((.(((.....))).)))........((.(....)))......((.......))..((...))..,13,-4.118,11,0,0.000015
5313,......((..(((.(((............)))...)))..))....(((..........))).....((...))..,13,-4.118,36,0,0.000015
5314,..........(((.((.......))..))).....((.((....)).)).....(((.....)))...(...)...,13,-4.118,13,0,0.000015
5315,..........(((.(((.....))).))).......(.(......).)...(..(((.....))))..........,12,-4.118,8,0,0.000015
5316,..........(((.((.......))..)))..........(...)..((((...(((.....))))))).......,13,-4.117,25,0,0.000015
5317,.....((...((..(((.....)))..)).......)).........((((...(((.....))))))).......,14,-4.117,19,0,0.000015
5318,...(...)..(((.(((.....)))..))).....((.(......).))..(..(((.....))).).........,14,-4.117,15,0,0.000015
5319,.....((.(..((..........)).).)).....((.((....)).)).....(((.....)))..((...))..,14,-4.117,18,0,0.000015
5320,..........((...(((.....))).))........((((...))))......(((.....)))...(...)...,13,-4.117,23,0,0.000015
5321,..........(((.(((.....))).)))((((....))))......((.((..(((.....))))).))......,17,-4.116,22,0,0.000015
5322,..(.....).(((.(((.....))).)))......((.(.(...)).))...................(...)...,12,-4.115,12,0,0.000015
5323,..((((.((....))...))))...............((((...))))......(((.....)))...(...)...,14,-4.115,36,0,0.000015
5324,...(...)..((..(((.....)))..))..................((((...(((.....))))))).......,13,-4.115,18,0,0.000015
5325,..........(((.(((.....))).)))......((..........((((..............))))...))..,12,-4.115,20,0,0.000015
5326,..........(((.(((.....))).)))................(((......(.....)...))).........,10,-4.115,20,0,0.000015
5327,...........((.(((.....))).)).........((((...))))...(..(((.....))).).(...)...,14,-4.115,17,0,0.000015
5328,..........(((.(((.....))).)))......((.(......).)).((..(((.....)))))....(...),15,-4.115,10,0,0.000015
5329,.(....)...(((.(((.....))).)))........(((.....)))......((.......))...........,12,-4.115,17,0,0.000015
5330,..........(((.(((.....))).)))......((.(((...(.((............)).)....))).))..,14,-4.115,24,0,0.000015
5331,........(.(((.(((.....))).))).).....(((.....(.(((..........))).)))).(...)...,15,-4.115,24,0,0.000015
5332,..((((............)))).............((.((....)).))..................((...))..,10,-4.115,28,0,0.000015
5333,..........(((.(((.....))).))).......(((.....(.(((..(....)..))).)))).(...)...,15,-4.114,23,0,0.000015
5334,..........(((.(((.....))).)))((((....)))).(((..((((....((.....)).))))...))).,19,-4.114,27,0,0.000015
5335,..(.....).(((.(((.....))).))).........(.....)..((((...((.......)))))).......,14,-4.114,19,0,0.000015
5336,..............(((.....)))....(((......))).....(((..........)))......(...)...,10,-4.114,29,0,0.000015
5337,..((((.(........).)))).......((((....)))).(((..((((...(((.....)))))))...))).,19,-4.114,46,0,0.000015
5338,.....(....(((.(((.....))).)))..)...........((..((((...(((.....)))))))...))..,16,-4.114,18,0,0.000015
5339,..((...)).(((.(((.....))).)))........((((...))))...............(.....)......,13,-4.114,26,0,0.000015
5340,......(...(((.(((.....))).)))..)....(.((....)).)......(((.....)))...........,13,-4.114,10,0,0.000015
5341,..........(((..(((.....))).))).......((((...))))...................((...))..,12,-4.114,32,0,0.000015
5342,..........(((..(((.....))))))..............((..((((...(((.....)))))))...))..,15,-4.114,24,0,0.000015
5343,..(.((....(((.(((.....))).)))..)).)..((((...))))......(((.....)))...........,16,-4.114,21,0,0.000015
5344,...........((.(((.....))).))..(((....))).......((((..............)))).......,12,-4.114,27,0,0.000015
5345,..........(((.(((.....))).)))..(......)....((..(((....(((.....))).)))...))..,15,-4.113,15,0,0.000015
5346,..........((..(((.....)))..))..............((..((((..............))))...))..,11,-4.113,24,0,0.000015
5347,..........(((.(((.....))).)))...........(...)..(...)..(((.....)))...........,11,-4.113,13,0,0.000015
5348,..........(((.(((.....))).)))........(((.....)))......(.....)....(....).....,11,-4.113,22,0,0.000015
5349,..........(((.(((.....))).).)).....((.(......).))..(..(((.....))).).........,13,-4.113,11,0,0.000015
5350,..........(((.(((.....))).))).......(.(......).)..((..((.......)))).(...)...,13,-4.113,10,0,0.000015
5351,..........(((.(((.....))).)).).....((.(......).))..(..(((.....))).).........,13,-4.113,9,0,0.000015
5352,..........(((.((.......)).)))........(((.....)))..((..(((.....))))).(...)...,14,-4.113,17,0,0.000015
5353,...(...)..(((.(((.....)))..))).......(((.....)))......(((.....)))...........,13,-4.113,22,0,0.000015
5354,..(.....).(((.(((.....))).)))(((......))).............(((.....)))..((...))..,15,-4.113,13,0,0.000015
5355,..(.....).(((.(((.....)))..))).....((.((....)).))..(..(((.....))).).........,15,-4.112,17,0,0.000015
5356,..((...))..((.(((.....))).)).......((.(......).))..(..(((.....))).).........,14,-4.112,12,0,0.000015
5357,...(......(((.(((.....))).))).......)..........((((..............)))).......,11,-4.112,21,0,0.000015
5358,..........(((.(((.....))).))).(...)...(.....)..((((...(((.....))))))).......,15,-4.112,17,0,0.000015
5359,..((...)).(((.(((.....))).))).......(.(.(...)).)...(..(((.....))).).........,15,-4.112,14,0,0.000015
5360,..........(((.((.......)).)))................(((.(.(.(.....).).)))).........,11,-4.112,26,0,0.000015
5361,.....((.......(((.....)))...)).....((.(......).)).....(((.....)))...(...)...,12,-4.111,11,0,0.000015
5362,.(...)....(((.(((.....))).)))..(......)........((((...(((.....))))))).......,15,-4.111,17,0,0.000015
5363,..........(((.(((.....))).)))......((.(.(...)).))..(..(((.....))).)(.....)..,15,-4.111,6,0,0.000015
5364,.(....)...(((.(((.....))).))).........................(((.....)))...(...)...,11,-4.111,10,0,0.000015
5365,...(((.((....))...)))..............((.(......).)).....(((.....)))..((...))..,13,-4.111,21,0,0.000015
5366,..........(((.(((.....)))..)))...................((...(((.....))))).........,11,-4.111,21,0,0.000015
5367,..((((.(........).))))................(.....)..((((...(((.....))))))).......,13,-4.11,36,0,0.000015
5368,..........((..(((.....)))...))........................(((.....)))..((...))..,10,-4.11,13,0,0.000015
5369,..........(((.(((.....))).)))...........(...)..((.((..(((.....)))))..)).....,14,-4.11,18,0,0.000015
5370,..........(((.(((.....))).)))........(((.....))).....((((.....)))..)........,13,-4.11,14,0,0.000015
5371,..........(((.(((.....)))....((((....))))..)))........(((.....)))...........,13,-4.109,25,0,0.000014
5372,..........(((.(((.....))).))).........((...))..(((....((.......)).))).......,13,-4.109,17,0,0.000014
5373,..........(((.(((.....))).))).........((((......))))..(((.....)))...(...)...,14,-4.109,14,0,0.000014
5374,.(...)....(((.(((.....))).)))......((.(.(...)).)).....((.......))..((...))..,15,-4.109,6,0,0.000014
5375,..........(((.(((.....))).)))......((.(.(...)).))......((...))......(...)...,13,-4.109,12,0,0.000014
