,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
296,..........((((......))))......(.((((.......)))).)...((......))..............,11,-5.614,8,0,0.000254
297,..........((((......)))).........((((.....))))......(((....)))......(...)...,12,-5.613,6,0,0.000253
298,..........((((......))))((.....)).((.....))...(((((((....))).))))...........,15,-5.613,35,0,0.000253
299,...(((((..((((......))))(((...)))..))....)))..(((((((....))).))))..((...))..,21,-5.61,37,0,0.000252
300,..........(((((...)).)))......(.((((.......)))).)...(((....))).....((...))..,15,-5.61,7,0,0.000252
301,..........(((((...).))))......(.((((.......)))).)...(((....))).....((...))..,15,-5.61,4,0,0.000252
302,...((.....((((......))))..))....(((((.....))))).....(((....))).....((...))..,16,-5.61,6,0,0.000252
303,.......((.((((.........(((((..(.(((((.....))))).)........)))))....)))).))...,17,-5.609,29,0,0.000251
304,..........(((((...)).)))........((....))......(((((((....))).))))..((...))..,16,-5.607,34,0,0.000251
305,..........(((((...).))))........((....))......(((((((....))).))))..((...))..,16,-5.607,31,0,0.000251
306,.............(((......))).....(.(((((.....))))).)...(((....))).....((...))..,14,-5.605,11,0,0.000250
307,..........((((......))))......(.(((((.....))))).)...(((....)))..(.......)...,14,-5.605,5,0,0.000250
308,..........((((......))))......(.((((.......)))).)..((((....))))..(....).....,14,-5.603,10,0,0.000249
309,..........((((......))))...((.....)).......(..(((((((....))).)))).).........,14,-5.602,34,0,0.000249
310,..........((.((...))..))......(.(((((.....))))).)...(((....))).....((...))..,15,-5.598,7,0,0.000247
311,..........((((......))))........((....))...((((.((.(((......)))...)).))))...,15,-5.596,27,0,0.000246
312,..(((((((.((((......))))((.....)).)))....)))).(((((((....))).))))...(...)...,21,-5.594,40,0,0.000245
313,..........(((........)))......(.((((.......)))).)...(((....)))..............,11,-5.592,8,0,0.000245
314,..........(((........)))........((....))......(((((((....))).))))...........,12,-5.589,35,0,0.000243
315,..(.....).((((......))))........(((((.....))))).....(((....)))......(...)...,14,-5.588,6,0,0.000243
316,..........((((......))))......(.(((((.....))))).)...(((....)))...(...)......,14,-5.585,6,0,0.000242
317,..(((((((.((((......))))((.....)).)))....)))).(((((.........)))))..((...))..,20,-5.585,35,0,0.000241
318,..........((((......))))((.....)).............((((...........))))..((...))..,12,-5.585,26,0,0.000241
319,..........((..........))......(.(((((.....))))).)...(((....))).....((...))..,13,-5.584,4,0,0.000241
320,..........((((......))))...........(.....)....(((((((....))).))))...(...)...,13,-5.581,30,0,0.000240
321,..........((((......))))........(((((.....)))))..(.((((....))))...)((...))..,16,-5.578,6,0,0.000239
322,..........((((......))))...........((.........))...((((....))))....((...))..,12,-5.577,15,0,0.000238
323,..........((((......))))............((((..((..(((((((....))).)))).)).))))...,17,-5.575,38,0,0.000237
324,..........((((......))))........(((((.....)))))......(((..........))).......,12,-5.575,14,0,0.000237
325,..........(((........)))........((....))...((((.((.((((....))))...)).))))...,15,-5.575,27,0,0.000237
326,..((...)).((((......))))........(((((.....)))))....((((....))))....((...))..,17,-5.574,8,0,0.000237
327,..........((((......))))..........((.....))...(((.(((....)))..)))..((...))..,14,-5.574,27,0,0.000237
328,..........((((......))))...........(.....)....(((((.........)))))..((...))..,12,-5.572,25,0,0.000236
329,..........((((......))))..........(((..(...)..)))...(((....))).....((...))..,13,-5.564,14,0,0.000233
330,..........((((......))))........((((((...)))))).....(((....))).....((...))..,15,-5.562,4,0,0.000232
331,.(....)...((((......))))......(.(((((.....))))).)..((((....))))....((...))..,17,-5.559,4,0,0.000231
332,..........((((.....).)))......(.(((((.....))))).)...(((....))).....((...))..,15,-5.558,3,0,0.000231
333,..........((((......)))).........((((.....))))(((((.........)))))...........,13,-5.557,20,0,0.000230
334,..........(((((...)).)))........(((((.....))))).....(((....)))......(...)...,14,-5.556,9,0,0.000230
335,..........(((((...).))))........(((((.....))))).....(((....)))......(...)...,14,-5.556,6,0,0.000230
336,..........((((......))))...........((.....))..(((((((....))).))))...........,13,-5.554,27,0,0.000229
337,.............((........)).....(.(((((.....))))).)...(((....)))..............,11,-5.552,14,0,0.000228
338,......((..((((......))))..))....(((((.....))))).....(((....)))..............,14,-5.552,10,0,0.000228
339,...(...)..((((......))))........(((((.....))))).....(((....)))..............,13,-5.55,8,0,0.000228
340,..........((((......))))......(.(((((.....))))).)..((((....))))(.....)......,15,-5.548,8,0,0.000227
341,..........((((......))))((.....)).(((.........)))...(((....)))......(...)...,13,-5.547,18,0,0.000227
342,..........((((......))))........(((((.....)))))..(.((((....)))))....(...)...,15,-5.547,8,0,0.000227
343,..........((((......))))........(((((.....)))))..((.(((....)))))....(...)...,15,-5.547,8,0,0.000227
344,..........((((......))))......(.((....))..)...(((((((....))).))))..((...))..,16,-5.544,29,0,0.000226
345,..........((((......))))..........(((.....))).(((((((....))).))))...(...)...,15,-5.541,23,0,0.000224
346,..........((((......))))......................(.((.((((....))))...)).)......,11,-5.54,21,0,0.000224
347,..........((((......))))......(.(((((.....))))).)..((((....))))(....).......,15,-5.537,7,0,0.000223
348,..........((((......))))........((....))............(((....)))......(...)...,10,-5.537,16,0,0.000223
349,..........((((......))))......(.(((((.....))))).)...((.((.....)))).((...))..,16,-5.537,12,0,0.000223
350,..(((((((.((((......))))(((...))).)))....)))).(((((((....))).))))...........,21,-5.536,43,0,0.000222
351,..........((((......))))..........(((.....))).(((((.........)))))..((...))..,14,-5.532,18,0,0.000221
352,.............((...))...(((((....(((((.....)))))..........)))))......(...)...,13,-5.532,27,0,0.000221
353,..(((.....((((......))))..))).(.(((((.....))))).)...(((....)))......(...)...,17,-5.529,8,0,0.000220
354,..((((((..((((......))))((.....))..))....)))).(((((((....))).))))...(...)...,20,-5.524,39,0,0.000218
355,..........((((......))))(((...))).............(((((((....))).))))...(...)...,15,-5.524,33,0,0.000218
356,.(...)....((((......))))........(((((.....))))).....(((....))).....((...))..,15,-5.52,4,0,0.000216
357,..........((((.........(((((......(((.........)))........)))))....))))......,12,-5.519,39,0,0.000216
358,....((....((((......))))...)).(.(((((.....))))).)...(((....))).....((...))..,17,-5.519,4,0,0.000216
359,..(.....).((((......))))......(.(((((.....))))).)...(((....)))...(....).....,15,-5.518,8,0,0.000216
360,..((((((..((((......))))((.....))..))....)))).(((((.........)))))..((...))..,19,-5.515,34,0,0.000215
361,..........((((......))))(((...))).............(((((.........)))))..((...))..,14,-5.515,28,0,0.000215
362,..........(((........)))......................(((((((....))).))))..((...))..,12,-5.515,29,0,0.000214
363,..........((((......))))........((....))...(..(((((.........))))).).........,12,-5.514,31,0,0.000214
364,..........((((......))))...((.....))..........(.((.((((....))))...)).)......,13,-5.513,23,0,0.000214
365,..........((((......))))........(((((.....))))).....(((....)))....(...).....,13,-5.513,8,0,0.000214
366,...........(((......))).......(.(((((.....))))).)...(((....)))......(...)...,13,-5.512,4,0,0.000213
367,..........((((......))))......(.(((((.....))))).)(((.(((..........))).)))...,16,-5.505,17,0,0.000211
368,..........((((......))))......(.(((((.....))))).)..(((......))).....(...)...,14,-5.504,6,0,0.000211
369,..((...)).((((......))))........((((.......)))).....(((....))).....((...))..,15,-5.503,8,0,0.000210
370,..(((.....((((......))))..)))...((....))......(((((((....))).))))..((...))..,18,-5.503,35,0,0.000210
371,.........((..((........))..)).(.(((((.....))))).)...(((....))).....((...))..,15,-5.5,13,0,0.000209
372,..........((((......))))((.....))..((.........))....(((....)))..............,11,-5.5,20,0,0.000209
373,..........((((......))))........((....))......(((.(((....)))..)))...........,12,-5.497,32,0,0.000208
374,......((..((((......))))..))..(.(((((.....))))).)..((((....))))....((...))..,18,-5.496,6,0,0.000208
375,..........((((......))))...............(..((..(((((((....))).)))).))..).....,14,-5.495,34,0,0.000208
376,...(...)..((((......))))......(.(((((.....))))).)..((((....))))....((...))..,17,-5.495,4,0,0.000207
377,..........((((......))))......(.(((.........))).)...(((....)))..............,11,-5.494,8,0,0.000207
378,..........((((......)))).........((((.....)))).....((((....))))....((...))..,14,-5.494,6,0,0.000207
379,..........((((......))))......................((((...........))))...........,8,-5.493,27,0,0.000207
380,..........((((......))))......(.(((((.....))))).).(((....))).......((...))..,15,-5.49,10,0,0.000206
381,..........((((......))))........(((((.....))))).....(((....))).(......).....,13,-5.49,8,0,0.000206
382,..........((((......))))...(((...)))..........((((.((....))..))))..((...))..,15,-5.489,29,0,0.000206
383,..........((((......))))(((...))).(((.........)))...(((....)))..............,13,-5.489,21,0,0.000205
384,.(....)...((((......))))......(.((((.......)))).)...(((....))).....((...))..,15,-5.488,4,0,0.000205
385,..........(((........)))...((.....))..........(((((((....))).))))..((...))..,14,-5.488,31,0,0.000205
386,..............................(.(((((.....))))).)...(((....))).....((...))..,11,-5.486,8,0,0.000204
387,..........(((((...)).)))......(.(((((.....))))).)...(((....)))...(....).....,15,-5.486,11,0,0.000204
388,..........(((((...).))))......(.(((((.....))))).)...(((....)))...(....).....,15,-5.486,8,0,0.000204
389,.(....)...((((......))))........((....))......(((((((....))).))))..((...))..,16,-5.485,31,0,0.000204
390,..........(((........)))......(.(((((.....))))).)..((((....)))).....(...)...,14,-5.482,6,0,0.000203
391,..........((((......))))......................(((((.........)))))...(...)...,10,-5.482,26,0,0.000203
392,......(((.((((......))))(((...))).))).........(((((((....))).))))..((...))..,19,-5.481,34,0,0.000203
393,..........((((......))))......(.(((((.....))))).)..((((....))))....(.....)..,15,-5.475,4,0,0.000201
394,..((...)).((((......))))..........(((.........)))...(((....))).....((...))..,14,-5.469,17,0,0.000199
395,..........((((......))))...((.....))...(..((..(((((((....))).)))).))..).....,16,-5.469,36,0,0.000198
396,..(.....).((((......))))........(((((.....)))))....((((....))))....((...))..,16,-5.468,6,0,0.000198
397,..........((((......))))...((.....))..........((((...........))))...........,10,-5.467,29,0,0.000198
398,..((((....((((......)))).................)))).(((((((....))).))))..((...))..,17,-5.466,32,0,0.000198
399,..((((((..((((......))))(((...)))..))....)))).(((((((....))).))))...........,20,-5.466,42,0,0.000198
400,..........((((......))))..........((.....))...((((...........))))...(...)...,11,-5.465,26,0,0.000197
401,..........((((......))))...((.....))..........(((((.........)))))...(...)...,12,-5.455,28,0,0.000194
402,..........((((......)))).......((((((.....))))).)...(((....))).....((...))..,15,-5.454,3,0,0.000194
403,.....(....((((......))))...)..(.(((((.....))))).)...(((....))).....((...))..,16,-5.453,2,0,0.000193
404,..(((.....((((......))))..)))...(((((.....))))).....(((....)))......(...)...,16,-5.451,10,0,0.000193
405,..................((...)).......(((((.....))))).....(((....))).....((...))..,12,-5.451,13,0,0.000193
406,...((((((.((((......))))((.....)).)))....)))..(((((((....))).))))...........,19,-5.451,41,0,0.000193
407,.......((.((((....((...(((((...((.(((.........)))....))..)))))..)))))).))...,18,-5.45,47,0,0.000192
408,..........((((......))))......(.(((((.....))))).)...((.((.....))))..........,14,-5.45,16,0,0.000192
409,...........(((......))).........(((((.....))))).....(((....)))..............,11,-5.448,8,0,0.000192
410,.......((.((((..(.....)(((((....(((((.....)))))..........)))))....)))).))...,17,-5.447,32,0,0.000191
411,....((....((((......))))...))...(((((.....))))).....(((....))).....((...))..,16,-5.441,6,0,0.000189
412,..........((((......))))........(((((.....)))))....(((......))).............,12,-5.44,10,0,0.000189
413,..........((((......))))..........((.....))...((((.((....))..))))...........,12,-5.439,31,0,0.000189
414,..........((((......))))........(((((.....)))))....................((...))..,11,-5.438,8,0,0.000188
415,..........(((((...)).)))........(((((.....)))))....((((....))))....((...))..,16,-5.436,9,0,0.000188
416,..........(((((...).))))........(((((.....)))))....((((....))))....((...))..,16,-5.436,6,0,0.000188
417,.......................(((((....((((.......))))..........))))).....((...))..,11,-5.435,24,0,0.000187
418,...(((....((((......))))........(((((.....))))))))..(((....))).....((...))..,17,-5.435,7,0,0.000187
419,..........((((......)))).........((((.....))))(.((.((((....))))...)).)......,15,-5.434,13,0,0.000187
420,.(....)...((((......))))........(((((.....))))).....(((....)))......(...)...,14,-5.434,6,0,0.000187
421,..........((((......))))......(.((((.......)))).)...((......))......(...)...,12,-5.433,6,0,0.000187
422,..........((((......))))......(.(((((.....))))).)(.((((....))))...).........,15,-5.433,8,0,0.000187
423,..........((((......))))((.....)).((.....))...(((((((....))).))))...(...)...,16,-5.432,33,0,0.000187
424,..........((((......))))((.....)).(((.........)))..((((....))))....((...))..,15,-5.428,18,0,0.000185
425,..((((....((((......))))...((.....)).....)))).(((((((....))).))))..((...))..,19,-5.426,34,0,0.000185
426,......((..((((......))))..))..(.((((.......)))).)...(((....))).....((...))..,16,-5.426,6,0,0.000185
427,...(...)..((((......))))......(.((((.......)))).)...(((....))).....((...))..,15,-5.424,4,0,0.000184
428,..........((((......)))).........(((.......)))......(((....))).....((...))..,12,-5.424,6,0,0.000184
429,..........((((......))))((.....)).((.....))...(((((.........)))))..((...))..,15,-5.423,28,0,0.000184
430,......((..((((......))))..))....((....))......(((((((....))).))))..((...))..,17,-5.423,33,0,0.000184
