,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
4028,........(..((((.(((....))))))).)(((((...((.....))...((((......))))..)))))...,19,-4.719,2,0,0.000020
4029,...........((((..((....)).))))......((....))....((.(((((......))))..)..))...,15,-4.719,21,0,0.000020
4030,.......(((.(..(((((.....(((.............))).....)))))..).)))..(((...)..))...,15,-4.719,47,0,0.000020
4031,..(((......((((.(((....)))))))...)))............(..(((((......)))))..)......,16,-4.719,19,0,0.000020
4032,..(((....(.((((.(((....)))))))..))))............(..(((((......)))))..)......,17,-4.719,20,0,0.000020
4033,..........((((.....)).)).....((((.......))))....(..(((((......)))))..)......,14,-4.718,38,0,0.000020
4034,........((.((((..((....)).))))..))..((....))....(..(((((......)))))..)......,16,-4.718,23,0,0.000020
4035,.......(((.((.(((((.....(((.............))).....)))))).).)))................,13,-4.718,47,0,0.000020
4036,.......(((.((.(((((........(((..(...)..)))......))))).)).))).....(........).,15,-4.718,48,0,0.000020
4037,...........((((.(((....)))))))..(...)...(.......)...((((......))))..........,13,-4.718,12,0,0.000020
4038,..(.....)..((((.(((....)))))))..(((((.......((...)).((((......))))..)))))...,19,-4.718,10,0,0.000020
4039,...((..(((.((.(((((........(((.........)))......))))).)).))).))....((...))..,17,-4.717,52,0,0.000020
4040,...........((((((....))))...))..(((((...(((...)))...(((.((...)))))..)))))...,19,-4.717,20,0,0.000020
4041,...........((((((....))))...))..(((((...(((...)))...((((.(...)))))..)))))...,19,-4.717,17,0,0.000020
4042,...........((((..((....)).))))....(((....................)))................,9,-4.716,27,0,0.000020
4043,...(...)...((((..((....)).)))).((((....(((.........(((((......))))))))))))..,19,-4.716,18,0,0.000020
4044,......(....((((.(((....)))))))......)...((.....))...((((......))))..........,14,-4.716,11,0,0.000020
4045,...........((((..((....)).))))................(.(...((((......))))...).)....,12,-4.716,17,0,0.000020
4046,...........((((...........)))).........(((.(((...))).(((......)))..)))......,13,-4.716,30,0,0.000020
4047,...........((((((....))...))))..(((((...((.....))...(((........)))..)))))...,16,-4.716,11,0,0.000020
4048,........((.((((((....))))...))..))......((.....))...((((......))))..........,14,-4.716,25,0,0.000020
4049,...........(((..(((....))).))).................(((.(((((......)))))....)))..,14,-4.715,20,0,0.000020
4050,..(.....)..((((.(((....))))))).....(((.(((.((.....))((((......)))).)))...))),20,-4.715,26,0,0.000020
4051,........((.((((.((......))))))..))..((....))........((((......))))..........,14,-4.715,21,0,0.000020
4052,...........((((..((....)).))))....(((..((..((.....))..)).)))..(.(...).).....,15,-4.715,32,0,0.000020
4053,...........((((...........))))......................(((.((...)))))..........,9,-4.715,25,0,0.000020
4054,...........((((...........))))......................((((.(...)))))..........,9,-4.715,22,0,0.000020
4055,...((..(((.((....)).)))..))..(.((((((...(((...)))...((((......))))..))))))).,21,-4.715,27,0,0.000020
4056,...((..(((.((....)).)))..))..((.(((((...(((...)))...((((......))))..))))))).,21,-4.715,27,0,0.000020
4057,...........((((.(((....)))))))....(.....).......(..(((((......)))))...).....,14,-4.715,16,0,0.000020
4058,..((...))..((((.(........)))))..(((((...(((...)))...((((......))))..)))))...,19,-4.714,10,0,0.000020
4059,.......(((.(..(((((..(.......................)..)))))..).)))..(.(...).).....,12,-4.714,48,0,0.000020
4060,..(((...(..((((.(((....))))))).).)))............(..(((((......)))))..)......,17,-4.714,21,0,0.000020
4061,...........((((.(((....)))))))..........((.....))...(((........)))..(...)...,13,-4.714,12,0,0.000020
4062,...........((((.(((....))))))).((((.....(((...)))...(((........)))....))))..,17,-4.714,10,0,0.000020
4063,..........(..((((....)))).)..((((.......)))).........(((......)))...........,12,-4.714,38,0,0.000020
4064,.......(((.(..(((((..((....(((..(...)..))).))...)))))..).))).........(....).,16,-4.714,52,0,0.000020
4065,...........((((.(((....))))))).((((((.((((.....))..(((.....).))..)).))))))..,20,-4.714,16,0,0.000020
4066,..(.....)..((((.(((....)))))))....(.....).....(.(..(((((......)))))..).)....,16,-4.714,19,0,0.000020
4067,.......(((.(..(((((..((....(((.........)))..))..)))))..).)))..(.(...).).....,16,-4.714,51,0,0.000020
4068,...........((((...........))))..................(...((((......))))...)......,9,-4.714,20,0,0.000020
4069,.......(((.((.(((((..........((((.......))))....)))))).).))).......((...))..,16,-4.713,52,0,0.000020
4070,.......(....).(((....))).....((((.......))))........((((......))))..........,12,-4.713,36,0,0.000020
4071,........((.((((.(((....)))))))..))..(......)........((((......))))..........,14,-4.713,17,0,0.000020
4072,..........(..((((....)))).)...(((.......))).........((((......))))..........,12,-4.713,35,0,0.000020
4073,...........((((.(((....))))))).....(((.(((.........((((.((...)))))))))...))),19,-4.713,27,0,0.000020
4074,...........((((.(((....))))))).....(((.(((.........(((((.(...)))))))))...))),19,-4.713,24,0,0.000020
4075,..............(((....))).....((((.......))))........(((.((...)))))..........,12,-4.712,40,0,0.000020
4076,..............(((....))).....((((.......))))........((((.(...)))))..........,12,-4.712,37,0,0.000020
4077,...........(((..(((....))).)))......(...........)...((((......))))..........,11,-4.712,16,0,0.000020
4078,...........(((..(((....))).))).((((((...(((...)))...(((.((...)))))..))))))..,20,-4.711,11,0,0.000020
4079,...........(((..(((....))).))).((((((...(((...)))...((((.(...)))))..))))))..,20,-4.711,8,0,0.000020
4080,...........((((.(((....)))))))..((((((..............((((......))))).)))))...,17,-4.711,6,0,0.000020
4081,.........(...((((....)))).).........((....))........((((......))))..........,11,-4.711,35,0,0.000020
4082,..............(((....))).....((((.......))))....(...((((......))))...)......,12,-4.711,35,0,0.000020
4083,..........((..(.....).))........(((((...((.....))...((((......))))..)))))...,14,-4.711,17,0,0.000020
4084,..(.....)..((((...........)))).................((..(((((......)))))...))....,12,-4.711,24,0,0.000020
4085,...........((((.(((....))))))).((((((.((.((((......((...)))))..).)).))))))..,21,-4.71,26,0,0.000020
4086,....((..((.((((.(((....)))))))..))..))..(((...)))...((((......))))...(....).,19,-4.71,18,0,0.000020
4087,.............((((....))))..(.((((.......)))).)......((((......))))..........,13,-4.71,36,0,0.000020
4088,............(((.(((....))))))..........(((.........(((((......))))))))......,14,-4.71,20,0,0.000020
4089,...........(((..(((....))).)))......((....))........(((........)))..........,11,-4.709,21,0,0.000020
4090,..((...))..((((...........))))..........((.....))...((((......)))).(.....)..,13,-4.709,22,0,0.000020
4091,...........((.(.(((....)))).))..(((((...(((...)))...((((......))))..)))))...,18,-4.709,4,0,0.000020
4092,...........((((.(((....)))))))..(.(((...(((...)))...((((......))))..))).)...,18,-4.709,4,0,0.000020
4093,.......(((.(..(((((......(.(((.........)))).....)))))..).))).........(....).,14,-4.709,49,0,0.000020
4094,...(...)...((((.((......)))))).((((((...(((...)))...((((......))))..))))))..,20,-4.709,8,0,0.000020
4095,.......(((.(..(((((........(((.........)))......)))))..).))).....(..(...).).,14,-4.709,48,0,0.000020
4096,............(((...........)))...(((((...((.....))...((((......))))..)))))...,14,-4.709,8,0,0.000020
4097,.......(((.((.(((((...(.....)(((.........)))....))))).)).)))................,14,-4.709,51,0,0.000020
4098,...........((((.(((....)))))))....(((..(...(((...)))...).)))................,14,-4.709,32,0,0.000020
4099,..(.....)...(((.(((....))))))..((((((...(((...)))...((((......))))..))))))..,20,-4.708,8,0,0.000020
4100,.......(((.((.(((((..........((((.......))))....))))).)).)))..(.(...)...)...,16,-4.708,50,0,0.000020
4101,..(.....).....(((....))).....((((.......))))...((..(((((......)))))...))....,15,-4.708,39,0,0.000020
4102,..((...))..(((..(((....))).)))..(((((......((.....))((((......))))..)))))...,19,-4.708,14,0,0.000020
4103,..((...))..((((...........))))..........((.....))...((((......))))....(...).,13,-4.707,21,0,0.000020
4104,........((...((((....)))).)).((((.......))))....(..(((((......)))))..)......,16,-4.707,39,0,0.000020
4105,...........((((((....)))...)))......((....))...(((.(((((......)))))....)))..,16,-4.707,32,0,0.000020
4106,...((........((((....)))))).............((.....))...((((......))))..........,12,-4.707,29,0,0.000020
4107,..(((........((((....))))........)))................((((......))))..........,11,-4.707,34,0,0.000020
4108,...........(((..(((....))).)))......((....))........((((......)))).((...))..,14,-4.707,21,0,0.000020
4109,.........(.((((((....))))...))..)....(.(((.........(((((......)))))))).)....,16,-4.707,33,0,0.000020
4110,......(.((...((((....)))).)).)..(((((...(((...)))...((((......))))..)))))...,19,-4.707,22,0,0.000020
4111,.........(.((((.(((....)))))))..)...............(..(((((......)))))...).....,14,-4.706,17,0,0.000020
4112,...........((((...........))))..(((((.((.(.(((.............))).).)).)))))...,15,-4.706,27,0,0.000020
4113,.....(....)((((...........))))......((....))........((((......))))..........,11,-4.706,25,0,0.000020
4114,.............((((....))))....((((.......))))....((.(((((......)))))....))...,15,-4.706,38,0,0.000020
4115,...........((((.(((....)))))))..(.......)..((.....))((((......))))..........,14,-4.705,18,0,0.000020
4116,..............(((....)))............((.(((.........(((((......))))))))...)).,13,-4.705,38,0,0.000020
4117,...........((((.(((....))))))).....(((.(((..........((((......)))).)))...))),17,-4.705,20,0,0.000020
4118,...........((((.(((....)))))))..(((((...(.(....))...((((......))))..)))))...,18,-4.705,3,0,0.000020
4119,...((..(((.((.(((((.....((.(((.........)))..))..))))).)).))).)).............,17,-4.705,52,0,0.000020
4120,.......(((.((.(((((.....((...............)).....))))).)).)))................,12,-4.705,47,0,0.000020
4121,.......(((.(..(((((.............................)))))..).)))....(.........).,10,-4.705,47,0,0.000020
4122,...((..(((.(......).)))..))..........(.(((.........(((((......)))))))).)....,15,-4.705,41,0,0.000020
4123,.......(((.((.(((((..........((((.......))))....))))).)).)))....((.......)).,16,-4.704,52,0,0.000020
4124,.......(((.((.(((((...........(((.......))).....))))).)).)))..(.(...).).....,15,-4.704,49,0,0.000020
4125,...........((((..((....)).)))).(((.....(((.........(((((......)))))))).)))..,17,-4.704,18,0,0.000020
4126,...........((((((....))))...))......................((((......))))...(....).,11,-4.704,28,0,0.000020
4127,..(.....)..((((.(((....))))))).........(((..(.....).((((......)))).)))......,16,-4.704,20,0,0.000020
4128,...........((((.(((....))))))).(((((..(.............((((......)))))..)))))..,17,-4.704,10,0,0.000020
4129,...........((((((....)))...)))..(((((...(((...)))...(((.((...)))))..)))))...,19,-4.703,18,0,0.000020
4130,...........((((((....)))...)))..(((((...(((...)))...((((.(...)))))..)))))...,19,-4.703,15,0,0.000020
4131,..((...))..((((..((....)).))))..........(((...)))...((((......)))).(.....)..,16,-4.703,20,0,0.000020
4132,..((...))..((((.(((....))))))).........(((.(((...))).(((......)))..)))......,18,-4.703,28,0,0.000020
4133,.....(....)(((..(((....))).)))..(((((...(((...)))...((((......))))..)))))...,19,-4.703,6,0,0.000020
4134,...........((((.(((....))))))).(.........)..........((((......))))..........,12,-4.703,15,0,0.000020
4135,...........((((.(.(....)).)))).((((((...((.....))...((((......))))..))))))..,18,-4.703,6,0,0.000020
4136,............(((..((....)).)))...(((((...(((...)))...((((......))))..)))))...,17,-4.703,6,0,0.000020
4137,.......(((.(..(((((........((...........))......)))))..).)))..((.......))...,13,-4.703,46,0,0.000020
4138,........((.(..(((((..........((((.......))))....)))))..).))...(.(...).).....,14,-4.702,48,0,0.000020
4139,..((...))..((((.(((....)))))))......................(((.((...)))))..........,14,-4.702,23,0,0.000020
4140,..((...))..((((.(((....)))))))......................((((.(...)))))..........,14,-4.702,20,0,0.000020
4141,........((.((((((....)))...)))..))......((.....))...((((......))))..........,14,-4.702,23,0,0.000020
4142,...........(((.............)))......((.(((.........(((((......))))))))...)).,13,-4.702,29,0,0.000020
4143,.......(((.((.(((((........(((.........)))......))))).)).)))....(...).(...).,15,-4.702,48,0,0.000020
4144,.........(...(((......))).)....((((((...(((...)))...((((......))))..))))))..,17,-4.702,21,0,0.000020
4145,...........((((..((....)).)))).............((.....))((((......))))...(....).,13,-4.701,21,0,0.000020
4146,..((...))..((((..((....)).))))..........(((...)))...((((......))))....(...).,16,-4.701,19,0,0.000020
4147,..((...))..((((.(((....)))))))..................(...((((......))))...)......,14,-4.701,18,0,0.000020
4148,..(.....)..((((...........))))......(......)........((((......))))..........,10,-4.701,23,0,0.000020
4149,.............((((....)))).((.......))...((.....))...((((......))))..........,12,-4.701,27,0,0.000020
4150,...........((((.(((....)))))))......((.(((.....((..((........))..)))))...)).,16,-4.7,30,0,0.000020
4151,........(..((((.(((....))))))).)........((.....))...((((......))))..........,14,-4.7,12,0,0.000020
4152,.......(((.(..(((((.....(..(((.........)))..)...)))))..).))).......(.....)..,14,-4.7,50,0,0.000020
4153,...........((((.(((....)))))))..(((....(((.....((..(((.....).))..))))))))...,18,-4.7,22,0,0.000020
4154,......(.((.((((.(((....)))))))..))..)...(((...)))...(((........)))..........,16,-4.7,17,0,0.000020
4155,..(.....)..(((..((......)).)))..(((((...(((...)))...((((......))))..)))))...,18,-4.7,8,0,0.000020
4156,..(.....)..(((((......)...))))..(((((...((.....))...((((......))))..)))))...,17,-4.7,10,0,0.000020
4157,...........((((.((......))))))..(((.(...((.....))...((((......))))..).)))...,16,-4.7,4,0,0.000020
4158,..((...))..((((((....))))...)).((((....(((.........(((((......))))))))))))..,20,-4.7,31,0,0.000020
4159,...........((((..((....)).)))).((((((..(((.....))..)((((......))))..))))))..,19,-4.7,6,0,0.000020
4160,...........((((.(((....)))))))......((....))........(((..(...).)))..........,13,-4.699,21,0,0.000020
4161,.......(((.(..(((((..((..((.............)).))...)))))..).)))....(...).......,14,-4.699,50,0,0.000020
4162,...........((((...........))))......((....))....(...((((......))))....).....,11,-4.699,23,0,0.000020
4163,...........((((.(((....)))))))..(((((.((.(.((...((....))..))...).)).)))))...,19,-4.699,20,0,0.000020
4164,.........(.((((...........))))..).......((.....))...(((........)))..........,10,-4.699,19,0,0.000020
4165,...........((((.(((....))))))).........(((.((...................)).)))......,12,-4.698,26,0,0.000020
4166,...........((((..(......).)))).((((((...((.....))...(((........)))..))))))..,16,-4.698,8,0,0.000020
4167,..(.....).........((((.(.....((((.......))))........((((......))))...).)))).,14,-4.698,39,0,0.000020
4168,.....(..((.((((.(((....)))))))..))..)..((..((.....))((((......))))..))......,18,-4.697,22,0,0.000020
4169,............((.....))..........((((((...((.....))...((((......))))..))))))..,14,-4.697,18,0,0.000020
4170,......(.((.((((.(((....)))))))..))..)...(((...)))...((((......)))).((...))..,19,-4.697,17,0,0.000020
4171,.......(((.(..(((((..((.(((.............)))))...)))))..).))).......(.....)..,15,-4.697,53,0,0.000020
4172,..............(((....)))....((.........))......(((.(((((......)))))....)))..,13,-4.697,36,0,0.000020
