,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
286,.......((.(((......))).))....(.........).......(((....)))...................,9,-4.698,15,0,0.000255
287,.......((.(((......))).))..((((.......)))).....(((......................))).,12,-4.697,25,0,0.000254
288,.......((.(((......))).))....((.......)).......(((....))).............(...).,11,-4.695,15,0,0.000254
289,.......((.(((......))).)).....((((((...........(((....)))............)))))).,14,-4.694,8,0,0.000253
290,...........((((....)))).......((((...(((.(.....(((....))).........).))))))).,15,-4.694,15,0,0.000253
291,.......((.(((......))).))......((.(((.((......))..))).))....................,12,-4.691,27,0,0.000252
292,.......((.(((......))).))..((((.......))))....((....................))......,11,-4.69,26,0,0.000251
293,.......((.(((......))).))..((((.......)))).....((((....................)))).,13,-4.689,26,0,0.000251
294,.......((.(((......))).))......((.((....)).))..(((....)))..........(.....)..,13,-4.688,21,0,0.000250
295,..........(((......)))........(((.(((.((......))..))).)))...................,11,-4.686,31,0,0.000250
296,.......((.(((......))).))..((((.......))))..............((......))..........,11,-4.684,28,0,0.000249
297,.......((.(((......))).)).....(((.(((.((......))..))).))).......(.........).,14,-4.68,28,0,0.000247
298,..........(((......)))...(.((((.......))))..)..(((....)))...................,11,-4.68,25,0,0.000247
299,.......((.(((......))).))...........((.....(((((((....)))........)))))).....,14,-4.679,22,0,0.000247
300,..((...)).(((......)))........((((...(((.......(((....)))...........))))))).,15,-4.677,6,0,0.000246
301,.......((.(((......))).))............((........(((....))).......))..........,10,-4.677,16,0,0.000246
302,.......((.(((......))).)).....(((((...((....((((((....)))........)))))))))).,18,-4.673,9,0,0.000244
303,.......((.(((......))).)).....(((.(((.((......))..))).)))..(..............).,14,-4.673,28,0,0.000244
304,.......((.(((......))).))..((((.......)))).....(((....)))..(........).......,13,-4.671,20,0,0.000243
305,.......((.(((......))).))..(((.........))).(((((((....)))........)))).......,15,-4.671,26,0,0.000243
306,.......((.(((......))).))......((..........))..(((....)))..((.(.(...).)..)).,14,-4.667,20,0,0.000242
307,...(((.((.(((......))).)).....)))..............(((....)))..((.(.(...).)..)).,15,-4.663,21,0,0.000240
308,.......((.(((......))).))....((.......)).......(((....)))...........(...)...,11,-4.663,15,0,0.000240
309,.......((.(((......))).))...(((.......)))......(((....))).....(.(...))......,13,-4.662,19,0,0.000240
310,.......((.(((......))).)).....((...))..........(((....)))...................,10,-4.653,16,0,0.000236
311,.......((.(((......))).)).........((.....))....(((....))).....(.(...).).....,12,-4.651,20,0,0.000235
312,...........((((....))))......((.......))...(((((((....)))........)))).......,13,-4.651,35,0,0.000235
313,.......((.(((......))).))...(((.......)))......(((....)))..((.((.......)))).,15,-4.649,21,0,0.000235
314,.......((.(((......))).)).....(((.(((.((......))..))).))).....(......)......,14,-4.649,28,0,0.000235
315,..........(((......)))........((((.............(((....)))..............)))).,10,-4.648,10,0,0.000234
316,.......((.(((......))).)).....(((.(((.((......))..))).)))..((...(...)....)).,16,-4.648,30,0,0.000234
317,.......((.(((......))).)).........((....)).....(((....))).......(...).......,11,-4.646,19,0,0.000233
318,.......((.(((......))).))..((((.......))))......((....))((......))..........,13,-4.645,24,0,0.000233
319,.......((.(((......))).)).(.....)..........(((((((....)))........)))).......,13,-4.644,22,0,0.000232
320,...........(((......))).......((((...(((....((((((....)))........)))))))))).,16,-4.643,18,0,0.000232
321,.......((.(((......))).)).........((....)).....(((....)))...(.(.(...)).)....,13,-4.642,21,0,0.000232
322,...........((((....))))....((((.......)))).....(((....))).......(...).......,12,-4.641,33,0,0.000231
323,.......((.(((......))).)).....(((.(((.((......))..))).))).....(.........)...,14,-4.64,28,0,0.000231
324,...........(((......))).......(((....(((.......(((....)))...........))).))).,12,-4.639,14,0,0.000231
325,.......((.(((......))).))..((((.......)))).....(((....)))..........(...)....,13,-4.638,20,0,0.000230
326,...........((((....))))....((((.......)))).....(((....)))...(.(.(...)).)....,14,-4.637,35,0,0.000230
327,.......((.(((......))).))...(((.......))).......((....))....................,10,-4.637,19,0,0.000230
328,..........(((......)))......(((.......)))......(((....)))...................,9,-4.632,21,0,0.000228
329,...(((....(((......)))........)))....(((.......(((....)))...........))).....,12,-4.632,15,0,0.000228
330,.......((.(((......))).))..((((.......)))).....(((....))).(.(.(.(...)).).)..,16,-4.632,23,0,0.000228
331,.......((.((........)).))..((((.......)))).....(((....))).....(.(...).).....,13,-4.63,23,0,0.000227
332,.......((.(((......))).))...(((.......)))......(((....))).......(.........).,12,-4.626,18,0,0.000226
333,.......((.(((......))).)).............(....)...(((....)))..........(.....)..,10,-4.624,16,0,0.000225
334,...(((.((..((((....))))..))...)))..........(((((((....)))........)))).......,16,-4.623,39,0,0.000224
335,.......((.(((......))).))......((.(.....)..))..(((....)))...................,11,-4.623,18,0,0.000224
336,.......((.(((......))).))......((.((....)).))..(((....)))..(.((.(...).))..).,16,-4.62,24,0,0.000223
337,.......((.(((......))).))...(((.......)))......(((....)))..(..............).,12,-4.619,18,0,0.000223
338,.......((.(((......))).))....((.......)).....(((((....)))........)).........,12,-4.617,19,0,0.000222
339,.......((.(((......))).)).((...))..........(((((((....)))........)))).......,14,-4.616,23,0,0.000222
340,.......((.(((......))).))............(((..(....(((....))).........).))).....,12,-4.612,10,0,0.000220
341,.......((.(((......))).))....((.......)).......(((....)))...(.....).........,11,-4.61,17,0,0.000220
342,...........((((....))))......((.......)).......(((....))).....(.(...).).....,11,-4.609,30,0,0.000219
343,...........((((....)))).......(((((............(((....))).............))))).,12,-4.608,20,0,0.000219
344,.......((.(((......))).))..((((.......))))......((....))...((.(.(...).)..)).,15,-4.608,25,0,0.000219
345,..........(((......))).....((((.......)))).....(((....)))..((.(.(...).)..)).,14,-4.603,27,0,0.000217
346,.......((.(((......))).)).(.....)..............(((....))).....(.(...).).....,11,-4.602,17,0,0.000217
347,.......((.(((......))).))....((.......)).......(((....))).....(.......).....,11,-4.598,16,0,0.000215
348,.......((.(((......))).))..((((.......))))..................................,9,-4.598,25,0,0.000215
349,.......((.(((......))).))............(((....(..(((....))).).........))).....,12,-4.597,10,0,0.000215
350,.......((.(((......))).))...(((.......)))......(((....))).....(......)......,12,-4.595,18,0,0.000214
351,.......((.(((......))).))......................(((....)))........(........).,9,-4.595,15,0,0.000214
352,.......((.(((......))).))...(((.......))).....((((....)))..)................,12,-4.595,19,0,0.000214
353,.......((.(((......))).))......((..........))..(((....))).......(...).......,11,-4.595,17,0,0.000214
354,.......((((((((((..(((((....))).......))..))))))........))))................,15,-4.594,46,0,0.000214
355,.......((.(((......))).))...(((.......)))......(((....)))..((...(...)....)).,14,-4.594,20,0,0.000214
356,...(((.((.(((......)))...))...)))..............(((....)))...................,11,-4.592,23,0,0.000213
357,.......((.(((......))).)).........(((.((......))..)))...((......))..........,12,-4.591,30,0,0.000213
358,.......((.(((......))).))......((..........))..(((....)))...(.(.(...)).)....,13,-4.591,19,0,0.000213
359,...(((.((.(((......))).)).....)))..............(((....))).......(...).......,12,-4.591,18,0,0.000213
360,.......((.(((......))).))..((((.......)))).......(....).......(.(...).).....,12,-4.59,25,0,0.000212
361,...(((.((.(((......))).)).....)))..............(((....)))...(.(.(...)).)....,14,-4.587,20,0,0.000211
362,.......((.(((......))).))...(((.......)))......(((....))).....(.........)...,12,-4.587,18,0,0.000211
363,...(((.((.(((......))).)).....)))....(((....((((((....)))........)))))).....,17,-4.586,17,0,0.000211
364,.......((.(((......))).)).............((.........)).....((......))..........,9,-4.585,24,0,0.000210
365,..........(((......)))........((((...(((.(.....(((....))).........).))))))).,14,-4.583,6,0,0.000210
366,.......((.(((......))).)).....(((.(((.((......))..))).))).....(((...)..))...,16,-4.582,30,0,0.000209
367,...(((.((..((((....))))..))...)))..............(((....))).....(.(...).).....,14,-4.582,34,0,0.000209
368,.......((.(((......))).)).....(((((........(((((((....)))........)))).))))).,17,-4.575,14,0,0.000207
369,.......((.(((......))).)).((...))..............(((....))).....(.(...).).....,12,-4.575,18,0,0.000207
370,.......((.(((......))).)).........((....)).....(((....)))...(.(......).)....,12,-4.575,20,0,0.000207
371,.....................(((....)))............(((((((....)))........)))).......,10,-4.574,34,0,0.000207
372,.......((.(((......))).)).....((((...(((.(.(...(((....))).....)...).))))))).,17,-4.573,4,0,0.000206
373,...........((((....))))....((((.......)))).....(((....)))...(.(......).)....,13,-4.57,34,0,0.000205
374,.......((.(((......))).))....................(((.((.................)).)))..,10,-4.569,23,0,0.000205
375,.......((.(((......))).)).......(.((....)).)...(((....)))..((.(.(...).)..)).,15,-4.568,23,0,0.000205
376,.......((.(((......))).))...........((((.......(((....)))...........))).)...,12,-4.567,9,0,0.000204
377,.......((.(((......))).))..((((.......)))).....(((....))).(.(.(......).).)..,15,-4.564,22,0,0.000203
378,.......((.((........)).))....((.......)).......(((....)))...................,9,-4.564,17,0,0.000203
379,.......((.(((......))).))....((.......))...((((..................)))).......,11,-4.563,28,0,0.000203
380,...........((((....)))).......((((..((.....(((((((....)))........)))))))))).,17,-4.559,27,0,0.000202
381,...........(((......)))....((((.......)))).....(((....))).....(.(...).).....,12,-4.559,33,0,0.000201
382,.......((.(((......))).)).............(....)...(((....)))..(.((.(...).))..).,13,-4.557,19,0,0.000201
383,..(.....)..((((....))))....((((.......)))).....(((....)))...................,12,-4.551,33,0,0.000199
384,.......((.(((......))).))..((((.......)))).....(((....)))..((.(.........))).,15,-4.549,22,0,0.000198
385,.......((.(((......))).)).....((((...(((.....((.......))((......))..))))))).,16,-4.548,11,0,0.000198
386,.......((.(((......))).))............(((......((((....)))..)........))).....,12,-4.547,10,0,0.000198
387,.......((.(((......))).))....((.......)).......(((....)))....(............).,11,-4.546,16,0,0.000197
388,.......((.(((.(...)))).)).....((((...(((....((((((....)))........)))))))))).,19,-4.545,8,0,0.000197
389,.......((.(((......))).)).....((((....((.(.....(((....))).........).)).)))).,15,-4.544,4,0,0.000196
390,.......((.(((......))).))..............((..(((((((....)))........))))....)).,14,-4.541,22,0,0.000195
391,.......((.(((.(...)))).)).....(((....(((.......(((....)))...........))).))).,15,-4.54,4,0,0.000195
392,..........(((......))).......((.......))...(((((((....)))........)))).......,12,-4.54,26,0,0.000195
393,.......((.((........)).))..((((.......)))).(((((((....)))........)))).......,15,-4.536,28,0,0.000194
394,.......((.(((......))).))..((((.......))))......((....))........(...).......,12,-4.535,22,0,0.000193
395,.......((.(((......))).))..((((.......)))).(((((((....)))........)))).(...).,17,-4.534,26,0,0.000193
396,...........((((....))))........................(((....)))...................,7,-4.534,27,0,0.000193
397,.....................(((....)))................(((....))).....(.(...).).....,8,-4.533,29,0,0.000193
398,.......((.(((......))).)).....((((...(((..(.(...................).).))))))).,14,-4.531,10,0,0.000192
399,.......((.(((......))).))..((((.......))))......((....))....(.(.(...)).)....,14,-4.531,24,0,0.000192
400,.......((.(((......))).))....((.......)).......(((......((......))......))).,12,-4.531,24,0,0.000192
401,.......((.(((......))).)).......(..........)...(((....)))...................,9,-4.531,15,0,0.000192
402,..........(((......))).....((((.......)))).....(((....))).......(...).......,11,-4.53,24,0,0.000192
403,.......((.(((......))).))............(((........((....))............))).....,10,-4.53,10,0,0.000192
404,.......((.(((......))).))...(((.......)))......(((....))).....(((...)..))...,14,-4.528,20,0,0.000191
405,.......((.(((......))).)).....(((.(((.............))).)))...................,11,-4.527,26,0,0.000191
406,.......((.(((......))).))..((((.......)))).......(....).((......))..........,12,-4.527,26,0,0.000191
407,..........(((......))).....((((.......)))).....(((....)))...(.(.(...)).)....,13,-4.527,26,0,0.000191
408,.......((.(((......))).)).....(((.(((.((......))..))).))).............(...).,14,-4.526,27,0,0.000190
409,.......((.(((......))).))....((.......)).........(....).....................,8,-4.524,19,0,0.000190
410,.......((.(((......))).))......((..........))..(((....)))...(.(......).)....,12,-4.524,18,0,0.000190
411,.......((.(((......))).)).....((((...(((...(..((((....)))..)..).....))))))).,17,-4.52,4,0,0.000189
412,...(((.((.(((......))).)).....)))..............(((....)))...(.(......).)....,13,-4.52,19,0,0.000189
413,.......((.(((......))).))............(((......((((....)))....)......))).....,12,-4.519,10,0,0.000188
414,...(((.((.(((......))).)).....))).....(....)...(((....)))..((.(.(...).)..)).,16,-4.516,22,0,0.000187
415,.......((.(((......))).))...............(..(((((((....)))........))))..)....,13,-4.514,22,0,0.000187
416,.........(.....).....(((....)))......(((.......(((....)))...........))).....,10,-4.514,23,0,0.000187
417,.......((.(((......))).))......((.((....)).))..(((....)))........(........).,13,-4.511,21,0,0.000186
418,.......((.(((......))).)).....((((...(((...(...(((....))))..........))))))).,16,-4.509,2,0,0.000185
419,.......((.(((......))).)).....(.....)......(((((((....)))........)))).......,13,-4.507,22,0,0.000185
420,.......((.(((......))).)).........(((.((......))..))).......................,10,-4.505,27,0,0.000184
421,.......((.(((......))).)).....((((...(((.......(((....)).)..........))))))).,15,-4.504,3,0,0.000184
422,.......((.(((......))).))....((.......))........((....))......(.(...).).....,11,-4.504,19,0,0.000183
423,.......((.((........)).))............(((.......(((....)))...........))).....,10,-4.502,10,0,0.000183
424,.......((.(((......))).))..((((.......)))).....(((....))).....(.(...)...)...,14,-4.5,21,0,0.000182
425,.......((.(((......))).))..((((.......)))).(...(((....))))..................,13,-4.499,21,0,0.000182
426,.......((.(((......))).))..((((.......)))).....(((....)))((............))...,14,-4.499,21,0,0.000182
427,..........(((......))).......((.......)).......(((....))).....(.(...).).....,10,-4.499,21,0,0.000182
428,.......((.(((......))).)).............((.........)).........................,7,-4.498,21,0,0.000182
429,..........(((......)))........(((((............(((....))).............))))).,11,-4.498,11,0,0.000182
430,.......((.(((......))).))..((((.......)))).....(((....))).......((.......)).,14,-4.496,21,0,0.000181
