,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
2335,..(((..(((.((.(((.......)))...)).))).)))....((((((.(.(.(......).).)..)))))).,20,-6.48,14,0,0.000032
2336,.......(((.((.((.........))...)).)))........((((((....(.(.....)...)..)))))).,15,-6.48,4,0,0.000032
2337,...((.....))..(((.....(((....)))....))).....((((((......(((.......))))))))).,17,-6.48,31,0,0.000032
2338,.......(((.((.((.(.....).))...)).)))........(((((((..............)...)))))).,15,-6.48,4,0,0.000032
2339,.......(((.((.((.........))...)).))).......((....))...........(.(...).).....,11,-6.479,17,0,0.000032
2340,..(((..(((.((.((.(.....).))...)).))).)))....((((((...(...........)...)))))).,18,-6.479,10,0,0.000032
2341,.......(((((.(((................)))..)))))..((((((.....(......)......)))))).,15,-6.479,24,0,0.000032
2342,.((((..(((.((.(...........)...)).))).))))...((((((.(((..(.....).)))..)))))).,20,-6.479,18,0,0.000032
2343,.((((..(((.((.(...........)...)).))).))))...((((((.(..............)..)))))).,17,-6.479,12,0,0.000032
2344,.......(((.((.(((.......)))...)).)))........((((((..(.......)........)))))).,15,-6.479,4,0,0.000032
2345,.((((..(((.((.(((.......)))...)).))).))))...((((((...(.....).........)))))).,19,-6.478,12,0,0.000032
2346,.(((...(((.((.((.........))...)).)))..)))...(((((((..(.....).).......)))))).,18,-6.478,10,0,0.000032
2347,.......(((((.((((......((....))))))..)))))..((((((..............(...))))))).,18,-6.477,28,0,0.000032
2348,.......(((.((.(...........)...)).)))........((((((...(..........)....)))))).,13,-6.477,4,0,0.000032
2349,..(((..(((.((.((.........))...)).))).)))....((((((.....(..........)..)))))).,17,-6.477,8,0,0.000032
2350,..(((..(((.((.(((.......)))...)).))).)))....(((((.(..................)))))).,17,-6.477,11,0,0.000032
2351,..(((..(((.((.(((.......)))...)).))).)))....((((.((..................)))))).,17,-6.477,13,0,0.000032
2352,.......(((.((.((.........))...)).)))........((((..(..................).)))).,12,-6.477,5,0,0.000032
2353,..(((..(((.((.(..............))).))).)))....((((((..............(...))))))).,16,-6.477,13,0,0.000032
2354,.......(((.((.(((.......)))...)).)))..(....)((((((..((.....))........)))))).,17,-6.477,8,0,0.000032
2355,..(((..(((.((.((.........))...)).))).))).....(((((.((............))..)))))..,17,-6.476,12,0,0.000032
2356,.........(.((.((.........))...)).)..........((((((...(...........)...)))))).,12,-6.476,6,0,0.000032
2357,...((((((.((.(((......(((....))))))..)).)).))))..((....)).....(.(...).).....,18,-6.476,48,0,0.000032
2358,.......(((((.(((................)))..)))))..((((((...(..(.....)..)...)))))).,16,-6.476,26,0,0.000032
2359,..((.(.(((.((.((.........))...)).))).)))....((((((..((.....))........)))))).,18,-6.475,10,0,0.000032
2360,.((((..(((.((.(((.......)))...)).))).))))...((((((..((...........).).)))))).,20,-6.475,14,0,0.000032
2361,...(((((((((.(((......(((....))))))..))))).))))..................(........).,16,-6.475,44,0,0.000032
2362,.......(((.((.((((.....))))...)).)))..(....)((((((......(.....)......)))))).,17,-6.473,8,0,0.000032
2363,..(((..(((.((.(((....)...))...)).))).)))....((((((......((.........)))))))).,19,-6.473,12,0,0.000032
2364,..((...(((.((.................)).)))..))....((((((.....(......)......)))))).,14,-6.472,10,0,0.000032
2365,.......(((.((.((.(.....).))...)).)))........(((((((.............))....))))).,15,-6.472,7,0,0.000032
2366,.......(((.((.((.(.....).))...)).)))........(((((((.............)....)))))).,15,-6.472,4,0,0.000032
2367,.(((...(((.((.((((.....))))...)).)))..)))...((((((.(((.(......).)))..)))))).,22,-6.471,18,0,0.000032
2368,...((((((.((.(((......(((....))))))..)).)).))))(((.....)))..................,17,-6.471,45,0,0.000032
2369,.....(.(((.((.(((.......)))...)).))).)......((((((..............(...))))))).,16,-6.47,6,0,0.000032
2370,...((((.((((.(((......(((....))))))..))))..)))).....((.....))...............,16,-6.47,46,0,0.000032
2371,.......(((.((.((.........))...)).)))........((((((......).............))))).,13,-6.47,3,0,0.000032
2372,..............((......(((....))).....)).....((((((...................)))))).,11,-6.47,20,0,0.000032
2373,.........(.((.((((.....))))...)).)..........((((((......(((.......))))))))).,16,-6.469,14,0,0.000032
2374,..(((..(((.(((((.........)).)).).))).)))....((((((......(.....)......)))))).,18,-6.469,13,0,0.000032
2375,..(((..(((.(((((.........)).).)).))).)))....((((((......(.....)......)))))).,18,-6.469,10,0,0.000032
2376,...((..(((.((.((.........))...)).))).)).....((((((.......(.....).....)))))).,16,-6.468,6,0,0.000032
2377,..((...(((.((.................)).)))..))....((((((...(..(.....)..)...)))))).,15,-6.468,12,0,0.000032
2378,...((..(((.((.((.........))...)).))).)).....((((((...........(......))))))).,16,-6.468,6,0,0.000032
2379,.......(((.((.(((.......)))...)).)))........((((((..((.....))(......))))))).,17,-6.468,8,0,0.000032
2380,..........((.(((......(((....))))))..))......(((((...................)))))..,13,-6.467,25,0,0.000032
2381,..........(....)......(((....)))............((((((......(((.......))))))))).,13,-6.467,25,0,0.000032
2382,.......(((.((.((.........))...)).)))........(((((.......((.........)).))))).,14,-6.466,6,0,0.000032
2383,.......(((.((.(...........)...)).)))..(....)((((((...................)))))).,13,-6.466,4,0,0.000032
2384,..((....((.((.(((.......)))...)).))...))....((((((...................)))))).,15,-6.466,8,0,0.000032
2385,.......(((((.(((......((......)))))..)))))..((((((..............(...))))))).,17,-6.466,26,0,0.000032
2386,.......(((.((.((.........))...)).))).........(((((..((.....))........)))))..,14,-6.465,6,0,0.000032
2387,...((..(((.((.................)).))).)).....((((((.(((..(.....).)))..)))))).,17,-6.465,16,0,0.000032
2388,...((..(((.((.(((.......)))...)).))).)).....((((((.....(............))))))).,17,-6.465,8,0,0.000032
2389,...((..(((.((.................)).))).)).....((((((.(..............)..)))))).,14,-6.465,10,0,0.000032
2390,.(((.(.(((.((.(((.......)))...)).))).))))...((((((.(((..(.....).)))..)))))).,22,-6.465,18,0,0.000032
2391,.......(((.((.................)).)))........((((((.(.(...........))..)))))).,13,-6.465,8,0,0.000032
2392,.(((.(.(((.((.(((.......)))...)).))).))))...((((((.(..............)..)))))).,19,-6.465,12,0,0.000032
2393,...(((((((((.(((......(((....))))))..))))).)))).((.....))........(........).,18,-6.464,46,0,0.000032
2394,..(((..(((.((.(((.......)))...)).))).)))....((((((.(((.....).....))..)))))).,20,-6.464,14,0,0.000032
2395,...(...(((.((.(((.......)))...)).)))..).....((((((.(((..........)))..)))))).,18,-6.464,10,0,0.000031
2396,.....(.(((.((.((.........))...)).))).)......((((((...(...........)...)))))).,15,-6.464,4,0,0.000031
2397,..(((..(((.((.(((...)....))...)).))).)))....((((((...................)))))).,17,-6.463,8,0,0.000031
2398,.(((...(((.((.(((.......)))...)).)))..)))...(((((((..........).......)))))).,18,-6.463,10,0,0.000031
2399,.......(((.((.((.(.....).))...)).)))........((((((.(((..((...)).)))..)))))).,19,-6.463,12,0,0.000031
2400,.......(((.((.((.........))..).).)))........((((((.((............))..)))))).,15,-6.463,7,0,0.000031
2401,.((((..(((.((.((.........))...)).))).))))...((((((.(.(.(......)..))..)))))).,20,-6.462,14,0,0.000031
2402,.......(((.((.((.........))...)).)))........((((((...(...(...)...)...)))))).,15,-6.462,4,0,0.000031
2403,..(((..(((.((.................)).))).)))....(((((((........).........)))))).,15,-6.462,12,0,0.000031
2404,.......(((((.((((..............))))..)))))..((((((.((............))..)))))).,17,-6.461,27,0,0.000031
2405,.((((..(((.((.((.........))...)).))).))))...((((((......((..(.....))))))))).,20,-6.461,14,0,0.000031
2406,.......(((((..........(((....))).....)))))..((((((.(((..(.....).)))..)))))).,18,-6.461,32,0,0.000031
2407,......((((.((.(((.......)))...)).))).)......((((((.(((..........)))..)))))).,18,-6.461,10,0,0.000031
2408,.......(((((..........(((....))).....)))))..((((((.(..............)..)))))).,15,-6.461,26,0,0.000031
2409,...(((((((.((.(((.......)))...)).))).......))))..((....)).......(...).......,15,-6.46,24,0,0.000031
2410,...(((((((((.(((......(((....))))))..))))).))))(((.....)))......(.........).,19,-6.46,47,0,0.000031
2411,.......(((.((.((.........))...)).)))..(....)(((((((....)).............))))).,15,-6.46,7,0,0.000031
2412,.......(((.((.((.........))...)).)))..(....)(((((((....).............)))))).,15,-6.46,4,0,0.000031
2413,.......(((.((.................)).)))........(((((((..(.......)..)....)))))).,13,-6.46,8,0,0.000031
2414,.......(((.((.................)).)))........(((((((..(.......)..))....))))).,13,-6.46,11,0,0.000031
2415,..........((.(((......(((....))))))..)).....((((((..((..(.....).))...)))))).,17,-6.458,29,0,0.000031
2416,.......(((.((.((.........))...)).)))..(....)((((((...(.(......)..)...)))))).,16,-6.458,6,0,0.000031
2417,...(((.(((((.(((......(((....))))))..)))))..)))..((....)).....((.......))...,18,-6.457,46,0,0.000031
2418,.((((..(((.((.((((.....))))...)).))).))))...((((((.(.(..........).)..)))))).,21,-6.457,16,0,0.000031
2419,.....(.(((.((.((((.....))))...)).))).)......((((((......(((.......))))))))).,19,-6.457,12,0,0.000031
2420,...((((.((((.(((......(((....))))))..))))..))))...............(.(...).).....,16,-6.457,45,0,0.000031
2421,...(((((((.((.(((.......)))...)).))).......))))..((....))...(.(.(...)).)....,17,-6.456,26,0,0.000031
2422,.((((..(((.((.((.........))...)).))).))))..(.(((((...................)))))).,17,-6.456,11,0,0.000031
2423,..(((..(((.((.((.........))...)).))).))).....((((.....................))))..,14,-6.456,10,0,0.000031
2424,.((((..(((.((.(..............))).))).))))...((((((.(((..........)))..)))))).,19,-6.455,19,0,0.000031
2425,...((..(((.((.((.........))...)).))).)).....((((((...(..((...))..)...)))))).,18,-6.455,10,0,0.000031
2426,..((...(((.((.(((.......)))...)).)))..))....((((((.........(........))))))).,17,-6.453,8,0,0.000031
2427,..((((..((.((.((.........))...)).)))).))....((((((...................)))))).,16,-6.453,9,0,0.000031
2428,.(((...(((.((.................)).)))..)))...((((((...(...........)...)))))).,15,-6.452,12,0,0.000031
2429,...((..(((.((.(((.......)))...)).))).)).....((((((..(............)...)))))).,17,-6.451,8,0,0.000031
2430,......(..(.((.((.........))...)).).)........((((((...................)))))).,12,-6.451,5,0,0.000031
2431,.((((..(((.((.((.........))...)).))).))))...(((((...((.....)).........))))).,18,-6.451,14,0,0.000031
2432,..(((..(((.((.................)).))).)))....((((((...(.(......).)....)))))).,16,-6.45,14,0,0.000031
2433,.......(((.(((..............)).).)))........((((((......((.........)))))))).,14,-6.448,13,0,0.000031
2434,.......(((.(((..............).)).)))........((((((......((.........)))))))).,14,-6.448,10,0,0.000031
2435,.((((..(((.((.(...........)...)).))).))))...((((((..(..............).)))))).,17,-6.448,12,0,0.000031
2436,.((((..(((.(...................).))).))))...((((((......(((.......))))))))).,17,-6.447,20,0,0.000031
2437,...((..(((.((.((((.....))))...)).))).)).....((((((...(...........)...)))))).,18,-6.447,10,0,0.000031
2438,...((..(((.((.(((.......)))...)).))).)).....((((((......(...........))))))).,17,-6.446,8,0,0.000031
2439,.......(((.((.................)).)))...........(((.....)))..................,8,-6.446,19,0,0.000031
2440,.......(((.((..(.........)....)).)))........((((((...................)))))).,12,-6.446,2,0,0.000031
2441,.......(((.((...(......)......)).)))........((((((...................)))))).,12,-6.446,6,0,0.000031
2442,..((...(((.((.((.(.....).))...)).)))..))....((((((......(((.......))))))))).,19,-6.446,12,0,0.000031
2443,.......(((.(...................).)))........((((((.(((..(.....).)))..)))))).,14,-6.446,14,0,0.000031
2444,...((((.((((.(((......(((....))))))..))))..)))).((.....)).....(.(...).).....,18,-6.446,47,0,0.000031
2445,...........(((.......)))....................((((((...................)))))).,9,-6.446,18,0,0.000031
2446,.......(((.((.(((....)...))...)).)))........((((((...(...........)...)))))).,15,-6.446,4,0,0.000031
2447,.......(((.(...................).)))........((((((.(..............)..)))))).,11,-6.446,8,0,0.000031
2448,.((((..(((.(((((.........)).)).).))).))))...((((((.((............))..)))))).,20,-6.445,17,0,0.000031
2449,.((((..(((.(((((.........)).).)).))).))))...((((((.((............))..)))))).,20,-6.445,14,0,0.000031
2450,........((.((.(((.......)))...)).)).........((((((.(((..........)))..)))))).,16,-6.445,10,0,0.000031
2451,.((((..(((.((.((........).)...)).))).))))...((((((...................)))))).,17,-6.444,11,0,0.000030
2452,..(((..(((.((.((((.....))))...)).))).)))....((((((..((.(......).))...)))))).,21,-6.444,16,0,0.000030
2453,.......(((.((.((.(...)...))...)).)))........((((((..............(...))))))).,15,-6.444,4,0,0.000030
2454,.......(((.(.(((......(((....))))))..).)))..((((((...................)))))).,16,-6.443,24,0,0.000030
2455,.......(((.((.................)).)))........((((((.((...((...))..))..)))))).,15,-6.443,12,0,0.000030
2456,.......(((.((.((.........))..).).)))........(((((.....................))))).,12,-6.442,5,0,0.000030
2457,.......(.(((.(((......(((....))))))..))).)..((((((.....(......)......)))))).,17,-6.442,27,0,0.000030
2458,.......(((.((.(((.......)))...)).)))........((((((.....(......).(...))))))).,16,-6.442,6,0,0.000030
2459,..(.....).((.(((......(((....))))))..)).....((((((......((.........)))))))).,17,-6.441,28,0,0.000030
2460,..(((..(((.((.((.........))...)).))).))).....(((((......(.....)......)))))..,16,-6.441,10,0,0.000030
2461,..(((..(((.((.((.(.....).))...)).))).)))....((((((.....(......)......)))))).,18,-6.441,10,0,0.000030
2462,.......(.(((.(((................)))..))).)..((((((...................)))))).,13,-6.44,21,0,0.000030
2463,.......(((((.((((..............))))..)))))..(((((.....................))))).,14,-6.44,25,0,0.000030
2464,.......(((.((.(...........)...)).)))........((((((......((...))......)))))).,14,-6.44,6,0,0.000030
2465,..(((..(((.((.((.........))...)).))).)))........((.....))...................,12,-6.44,20,0,0.000030
2466,..(.(..(((.((.((((.....))))...)).))).).)....((((((...................)))))).,17,-6.44,8,0,0.000030
2467,.........(.....)......(((....)))((...)).....((((((...................)))))).,12,-6.439,21,0,0.000030
2468,.......(((((.(((.......((....)).)))..)))))..((((((...................)))))).,16,-6.439,25,0,0.000030
2469,.......(.(((.(((......(((....))))))..))).)..((((((...(..(.....)..)...)))))).,18,-6.438,29,0,0.000030
2470,...((..(((.((.(((....)...))...)).))).)).....((((((...................)))))).,16,-6.438,6,0,0.000030
2471,..........((.(((......(((....))))))..)).....(((((((..........).......)))))).,15,-6.438,25,0,0.000030
2472,.........(.((.((.........))...)).)..........((((((.....(......)......)))))).,12,-6.437,6,0,0.000030
2473,.......(((.((.(............)..)).)))........((((((......(((.......))))))))).,15,-6.437,11,0,0.000030
2474,.......(((.((.(((.......)))...)).)))..(.....)..(((.....)))....(.(...).).....,14,-6.437,21,0,0.000030
2475,..(((..(((.((.((.(.....).))...)).))).)))....((((((...(..(.....)..)...)))))).,19,-6.437,12,0,0.000030
2476,...((..(((.((.(((.......)))...)).))).)).....(((((((.((.....))...)....)))))).,19,-6.436,12,0,0.000030
2477,...((..(((.((.(((.......)))...)).))).)).....(((((((.((.....))...))....))))).,19,-6.436,15,0,0.000030
2478,...(((((((.((.((.........))...)).))).......))))(((.....)))......(...).......,15,-6.435,22,0,0.000030
2479,.......(((.((.((((.....))))...)).)))..(....)((((((.(((..........)))..)))))).,19,-6.435,12,0,0.000030
2480,..(.(..(((.((.((.........))...)).))).).)....((((((......(((.......))))))))).,18,-6.435,10,0,0.000030
2481,..(((..(((.((.((.........))...)).))).)))....((((((.(.(..((...)).).)..)))))).,20,-6.435,14,0,0.000030
2482,.((((..(((.((.(((.......)))...)).))).))))...(((((((.(.....)..).......)))))).,20,-6.434,14,0,0.000030
2483,...((..(((.((.................)).))).)).....((((((..(..............).)))))).,14,-6.434,10,0,0.000030
2484,.(((.(.(((.((.(((.......)))...)).))).))))...((((((..(..............).)))))).,19,-6.434,12,0,0.000030
2485,..(((..(((.((.................)).))).)))....(((((((.((.....))).......)))))).,17,-6.434,16,0,0.000030
2486,.........(.((.((.........))...)).)..........((((((...(..(.....)..)...)))))).,13,-6.433,8,0,0.000030
2487,...(((.(((((.(((......(((....))))))..)))))..)))..((.((.....))...))..........,18,-6.433,48,0,0.000030
2488,..(((..(((.(...........((....))).))).)))....((((((...................)))))).,15,-6.433,15,0,0.000030
2489,.((((..(((.((.(((.......)))...)).))).))))...((((((..((..(.....)..).).)))))).,21,-6.432,16,0,0.000030
2490,.((((..(((.((.(((.......)))...)).))).))))...((((((..(...(.....)..)...)))))).,20,-6.432,14,0,0.000030
2491,...(((((((.((.((.........))...)).))).......))))(((.....)))..(.(.(...)).)....,17,-6.432,24,0,0.000030
2492,.......(((.((.((.(.....).))...)).)))........((((((..((..........))...)))))).,16,-6.431,6,0,0.000030
2493,..(((..(((.(((((.........)).)).).))).)))....((((((.(((..........)))..)))))).,20,-6.431,17,0,0.000030
2494,..(((..(((.(((((.........)).).)).))).)))....((((((.(((..........)))..)))))).,20,-6.431,14,0,0.000030
2495,...(((((((((.(((......(((....))))))..))))).))))...(.....).....(.(...).).....,18,-6.43,48,0,0.000030
