,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
285,.....((((....))))......((((((...(((...)))...((((......))))..))))))..,17,-6.013,21,0,0.000326
286,...((((.(((....))))))).........(((.........((((.((...)))))))))......,16,-6.012,23,0,0.000325
287,...((((.(((....))))))).........(((.........(((((.(...)))))))))......,16,-6.012,20,0,0.000325
288,...((((...........))))..(((((...((.....))...(((.((...)))))..)))))...,16,-6.011,11,0,0.000325
289,...((((...........))))..(((((...((.....))...((((.(...)))))..)))))...,16,-6.011,8,0,0.000325
290,...((((.(((....)))))))..(((((...(((...)))...((..((...)).))..)))))...,19,-6.01,9,0,0.000325
291,...((((..((....)).))))......((....))...(((.(((((......)))))....)))..,16,-6.009,23,0,0.000324
292,...((((.(((....)))))))..(((((.(.((.....))...((((......))))).)))))...,19,-6.006,2,0,0.000323
293,...((((...........))))..(((((...(.......)...((((......))))..)))))...,14,-6.005,8,0,0.000322
294,...((((..((....)).))))..(((((...(((...)))...(((.((...)))))..)))))...,19,-6.005,9,0,0.000322
295,...((((..((....)).))))..(((((...(((...)))...((((.(...)))))..)))))...,19,-6.005,6,0,0.000322
296,...((((.(((....))))))).........(((..........((((......)))).)))......,14,-6.004,16,0,0.000321
297,...((((.(((....))))))).................((...((((......))))....))....,13,-6.003,14,0,0.000321
298,...((((.(((....)))))))..(.......)...........((((......))))..........,12,-5.996,14,0,0.000317
299,.(.((((..((....)).))))..)....(.(((.........(((((......)))))))).)....,16,-5.995,22,0,0.000316
300,...((((.((......)))))).......(.(((.........(((((......)))))))).)....,15,-5.994,21,0,0.000316
301,...((((..((....)).))))......................((((......))))...(....).,11,-5.992,17,0,0.000315
302,...(((((......)))...))..(((((...(((...)))...((((......))))..)))))...,17,-5.989,14,0,0.000313
303,......((......)).....((((.......))))........((((......))))..........,10,-5.984,34,0,0.000311
304,...((((...........))))......((....))..(.(..(((((......)))))..).)....,13,-5.978,26,0,0.000307
305,.(...((((....)))).)..((((.......))))........((((......))))..........,13,-5.976,36,0,0.000306
306,...(((((......))...)))..(((((...(((...)))...((((......))))..)))))...,17,-5.975,12,0,0.000306
307,...((((.(((....)))))))..(((....((..((.....))((((......))))..)))))...,18,-5.975,13,0,0.000306
308,...((((..((....)).))))..........((.....))...(((........)))..........,11,-5.96,14,0,0.000298
309,...((((..((....)).))))..........((.....))...((((......)))).((...))..,14,-5.957,14,0,0.000297
310,...((((...........)))).........(((.((.....))((((......)))).)))......,13,-5.956,26,0,0.000296
311,...((((.(((....)))))))..(((((.((.............(((......))))).)))))...,17,-5.953,9,0,0.000295
312,...((((.(((....)))))))......................((((......)))).(.....)..,12,-5.953,16,0,0.000295
313,...((((.(((....))))))).(((.((...((.....))...((((......))))..)).)))..,18,-5.952,4,0,0.000294
314,...((((.(((....)))))))......................((((......))))....(...).,12,-5.951,15,0,0.000294
315,.(.((((.(((....)))))))..).......(((...)))...((((......))))...(....).,16,-5.95,14,0,0.000293
316,...((((..((....)).)))).........(((.(((...)))((((......)))).)))......,16,-5.949,24,0,0.000293
317,...((((.(((....))))))).((((((...((.....))...((..((...)).))..))))))..,19,-5.947,9,0,0.000292
318,...((((.(((....))))))).((((....(((.(((...)))((((......)))).)))))))..,21,-5.946,18,0,0.000291
319,...((((..((....)).)))).((((((...((.....))...(((.((...)))))..))))))..,19,-5.941,9,0,0.000289
320,...((((..((....)).)))).((((((...((.....))...((((.(...)))))..))))))..,19,-5.941,6,0,0.000289
321,...((((((....))...)))).((((((...(((...)))...((((......))))..))))))..,19,-5.94,13,0,0.000289
322,...((((.(((....))))))).((((((.((.(.((...............)).).)).))))))..,18,-5.938,21,0,0.000287
323,...((((..((....)).)))).((((((...(.......)...((((......))))..))))))..,17,-5.935,6,0,0.000286
324,...((((.(((....)))))))..........(((...)))...(((.((...)))))..........,15,-5.934,17,0,0.000286
325,...((((.(((....)))))))..........(((...)))...((((.(...)))))..........,15,-5.934,14,0,0.000286
326,.(.((((.(((....)))))))..)...((....))........((((......))))...(....).,15,-5.93,19,0,0.000283
327,((.((((.(((....)))))))..))..................((((......))))..........,13,-5.927,16,0,0.000282
328,...(((((......)))...)).((((((...((.....))...((((......))))..))))))..,17,-5.925,14,0,0.000281
329,......(((....)))................((.....))...((((......))))..........,9,-5.923,27,0,0.000280
330,...((((.(((....))))))).......(.(((.........((((........))))))).)....,15,-5.921,21,0,0.000279
331,...(((.............)))..........((.....))...((((......))))..........,9,-5.92,18,0,0.000279
332,...((((...........)))).((((((...(((...)))...(((........)))..))))))..,16,-5.92,12,0,0.000279
333,...((((.(((....)))))))......................((((......))))..(...)...,12,-5.918,14,0,0.000278
334,...((((.(((....)))))))......((....))........(((.((...)))))..........,14,-5.914,22,0,0.000276
335,...((((.(((....)))))))......((....))........((((.(...)))))..........,14,-5.914,19,0,0.000276
336,...((((.(((....)))))))......((....))....(...((((......))))...)......,14,-5.912,17,0,0.000275
337,...(((((......))...))).((((((...((.....))...((((......))))..))))))..,17,-5.912,12,0,0.000275
338,...((((((....))))...))..(((....(((.........(((((......)))))))))))...,17,-5.911,25,0,0.000275
339,...((((...........))))....(.....)...........((((......))))..........,9,-5.911,20,0,0.000275
340,...((((..((....)).))))................(.(..(((((......)))))..).)....,13,-5.908,19,0,0.000273
341,...(((..(((....))).))).((((....(((.........(((((......))))))))))))..,18,-5.906,16,0,0.000272
342,...((((...........))))..................(..(((((......)))))..)......,10,-5.906,22,0,0.000272
343,.(.((((...........))))..)...................((((......))))..........,9,-5.903,21,0,0.000271
344,......(((....))).....((((.......))))....(..(((((......)))))..)......,13,-5.903,37,0,0.000271
345,.(.((((.(((....)))))))..)..(((.(((.........(((((......))))))))...))),19,-5.9,23,0,0.000270
346,...((((((....)))...)))..(((....(((.........(((((......)))))))))))...,17,-5.898,23,0,0.000269
347,...((((.(((....))))))).................(((..((((......)))).....)))..,14,-5.893,16,0,0.000267
348,......((......)).......((((((...((.....))...((((......))))..))))))..,14,-5.893,18,0,0.000266
349,...((((.(((....)))))))....(((...(((...)))...((((......))))..))).....,17,-5.888,6,0,0.000264
350,...((((...........))))..(((.....(((...)))...((((......))))....)))...,14,-5.887,12,0,0.000264
351,...((((.(((....))))))).((((((.(.............((((......))))).))))))..,18,-5.886,8,0,0.000263
352,.(...((((....)))).)....((((((...((.....))...((((......))))..))))))..,17,-5.885,20,0,0.000263
353,...((((...........))))..(...)..(((.........(((((......))))))))......,13,-5.881,24,0,0.000261
354,...((((((....))))...))......................((((......))))..........,10,-5.876,27,0,0.000259
355,...((((..((....)).)))).............((.....))((((......))))..........,12,-5.873,20,0,0.000258
356,...((((..(......).)))).........(((.........(((((......))))))))......,13,-5.871,22,0,0.000257
357,...((((.(((....)))))))..(((.((....))........((((......))))....)))...,16,-5.869,11,0,0.000256
358,...((((.((......)))))).((((....(((.........(((((......))))))))))))..,18,-5.868,16,0,0.000255
359,...((((.(((....)))))))...((.....))..........((((......))))...(....).,14,-5.867,15,0,0.000255
360,...((((.(((....)))))))..(((((...(((...)))..((........)).....)))))...,17,-5.863,12,0,0.000253
361,...((((.(........)))))..(((((...((.....))...((((......))))..)))))...,16,-5.862,4,0,0.000253
362,...((((((....)))...)))......................((((......))))..........,10,-5.862,25,0,0.000253
363,...((((..((....)).))))..........((.....))...((((......)))).(.....)..,13,-5.851,14,0,0.000248
364,...((((.(((....))))))).........(((.((.....)).(((......)))..)))......,15,-5.851,22,0,0.000248
365,...((((.(((....))))))).((((.(...(((...)))...((((......))))..).))))..,19,-5.851,6,0,0.000248
366,...((((...........))))......((....))...((..(((((......)))))...))....,13,-5.851,25,0,0.000248
367,...((((..((....)).))))..........((.....))...((((......))))....(...).,13,-5.849,13,0,0.000247
368,...((((.(((....))))))).((.......))..........((((......))))..........,13,-5.847,15,0,0.000247
369,.(.((((.(((....)))))))..)...((....))..(.(..(((((......)))))..).)....,17,-5.846,21,0,0.000246
370,...((((...........))))...((((...((.....))...((((......))))..))))....,14,-5.839,8,0,0.000243
371,...((((...........)))).((((((......(((...)))((((......))))..))))))..,17,-5.833,18,0,0.000241
372,.....((((....)))).......(((((...(((...)))...((((......))))..)))))...,16,-5.833,19,0,0.000241
373,...((((..((....)).))))...((((...(((...)))...((((......))))..))))....,17,-5.833,6,0,0.000241
374,...((((...........))))..(((((...((.....))....(((......)))...)))))...,14,-5.83,8,0,0.000240
375,...((((..((....)).))))......((....))....((.(((((......)))))....))...,15,-5.829,22,0,0.000239
376,((.((((..((....)).))))..))......((.....))...((((......))))..........,14,-5.826,14,0,0.000238
377,...((((..((....)).))))..(((((...(((...)))....(((......)))...)))))...,17,-5.824,6,0,0.000237
378,.(.((((.(((....)))))))..)......(((.((.....))((((......)))).)))......,17,-5.824,21,0,0.000237
379,...((((..((....)).))))..(((....(((.((.....))((((......)))).))))))...,18,-5.823,16,0,0.000237
380,...((((...........)))).((((.....((.....))...((((......))))....))))..,14,-5.823,12,0,0.000237
381,...((((.(((....)))))))..(((((((.....))......((((......))))..)))))...,18,-5.822,8,0,0.000236
382,...((((.(((....))))))).......(....).........((((......))))..........,12,-5.822,16,0,0.000236
383,...((((.(((....)))))))..(((((...((.....)).(.((((......))))).)))))...,19,-5.817,2,0,0.000234
384,...((((..((....)).))))..........((.....))...((((......))))..(...)...,13,-5.817,12,0,0.000234
385,...((((..((....)).)))).((((.....(((...)))...((((......))))....))))..,17,-5.817,10,0,0.000234
386,...((((.(((....))))))).......................(((......)))...........,10,-5.815,16,0,0.000233
387,...((.(((....)))....))..(((((...(((...)))...((((......))))..)))))...,17,-5.806,15,0,0.000230
388,...((((...........))))..(...)...(((...)))...((((......))))..........,12,-5.804,18,0,0.000229
389,...((((.(((....)))))))..(((((...(((...)))...((..........))..)))))...,17,-5.804,6,0,0.000229
390,.....((((....))))..(((.........)))..........((((......))))..........,11,-5.802,32,0,0.000228
391,...((((.(((....))))))).((((((...((.....))..((........)).....))))))..,17,-5.8,12,0,0.000227
392,...((((.(((....))))))).......(.((..((.....))((((......))))..)).)....,16,-5.799,20,0,0.000227
393,...((((..((....)).)))).........(((.........((((........)))))))......,13,-5.798,22,0,0.000227
394,...((((.(((....)))))))......((.(((.((.....))((((......)))).)))...)).,18,-5.796,23,0,0.000226
395,...((((...........)))).......((.....))......((((......))))..........,10,-5.796,24,0,0.000226
396,...((((.(.....)...))))..(((((...(((...)))...((((......))))..)))))...,17,-5.796,9,0,0.000226
397,...((((.(((....))))))).((((....(((.........((((........)))))))))))..,18,-5.794,16,0,0.000225
398,...((((..(......).))))..........(((...)))...((((......))))..........,12,-5.794,16,0,0.000225
399,...((((.(((....)))))))..(((((.......(.....).((((......))))..)))))...,17,-5.794,6,0,0.000225
400,((.((((.(((....)))))))..))...(.(((.........(((((......)))))))).)....,18,-5.787,21,0,0.000223
401,....(((((....)))).)..((((.......))))........((((......))))..........,13,-5.785,35,0,0.000222
402,....(((((....))).))..((((.......))))........((((......))))..........,13,-5.785,35,0,0.000222
403,....(((.(((....))))))..((((((...((.....))...((((......))))..))))))..,18,-5.785,4,0,0.000222
404,...((((.(((....)))))))..(((((..............(((((......))))).)))))...,17,-5.785,6,0,0.000222
405,......(((....))).....(((.........)))........((((......))))..........,10,-5.784,35,0,0.000222
406,...((((.(((....)))))))...((.....))....(.(..(((((......)))))..).)....,16,-5.784,17,0,0.000221
407,..(..(((......))).)..((((.......))))........((((......))))..........,12,-5.783,35,0,0.000221
408,...((((.(((....)))))))....(.....).......(..(((((......)))))..)......,14,-5.782,16,0,0.000221
409,...((((..((....)).)))).................((..(((((......)))))...))....,13,-5.781,18,0,0.000221
410,...((((.(.......).))))..(((((...(((...)))...((((......))))..)))))...,17,-5.78,8,0,0.000220
411,...((((.(((....)))))))..(((((...(((...)))...(((.(.....))))..)))))...,19,-5.778,5,0,0.000219
412,...((((.(((....)))))))(((.......))).........((((......))))..........,14,-5.777,17,0,0.000219
413,...(((..((......)).)))..(((((...((.....))...((((......))))..)))))...,16,-5.776,4,0,0.000219
414,...((((...........))))......((....))...(((.(((((......)))))....)))..,14,-5.776,27,0,0.000219
415,.(.((((.(((....)))))))..)...............(..(((((......)))))..)......,14,-5.774,17,0,0.000218
416,...((((..(......).))))......((....))........((((......))))..........,11,-5.774,21,0,0.000218
417,...((((...........))))..(((((...(((...)))...(((.((...)))))..)))))...,17,-5.772,13,0,0.000217
418,...((((...........))))..(((((...(((...)))...((((.(...)))))..)))))...,17,-5.772,10,0,0.000217
419,...((((..((....)).))))......(......)........((((......))))..........,11,-5.771,17,0,0.000217
420,...((((.(((....)))))))..(((((.(.(((...)))...((((......))))).)))))...,20,-5.767,4,0,0.000216
421,...((((.(((....)))))))..(...)...((.....))...((((......))))...(....).,15,-5.767,11,0,0.000215
422,...((((.(((....)))))))..(((((......((.....)).(((......)))...)))))...,17,-5.764,10,0,0.000214
423,.(.((((...........))))..)....(.(((.........(((((......)))))))).)....,14,-5.762,26,0,0.000214
424,......(((....)))...............(((.........(((((......))))))))......,11,-5.761,35,0,0.000213
425,...((((..((....)).)))).((((((...((.....))....(((......)))...))))))..,17,-5.76,6,0,0.000213
426,...((((...........))))......................((((......))))...(....).,9,-5.759,21,0,0.000213
427,...(((.............))).........(((.........(((((......))))))))......,11,-5.758,26,0,0.000212
428,...((((.(((....))))))).........(((.....((..((........))..)))))......,14,-5.757,27,0,0.000212
429,......(((....))).....((((.......))))........((((......))))...(....).,12,-5.756,36,0,0.000212
430,...((((.(((....)))))))..........((.....))..((........)).............,11,-5.753,20,0,0.000210
431,...((((((....))...))))..........((.....))...((((......))))..........,12,-5.748,19,0,0.000208
432,..((((.....)).)).....((((.......))))........((((......))))..........,12,-5.744,36,0,0.000207
433,...((.(((....)))....)).((((((...((.....))...((((......))))..))))))..,17,-5.742,15,0,0.000206
434,...((((.(((....))))))).((((((...((.....))...((..........))..))))))..,17,-5.74,6,0,0.000206
435,...((((.(((....)))))))..(((....((..(((...)))((((......))))..)))))...,19,-5.736,15,0,0.000204
436,...((((.(((....)))))))....(((..((..((.....))..)).)))................,14,-5.736,30,0,0.000204
437,...((((((....))))...)).......(.(((.........(((((......)))))))).)....,15,-5.735,32,0,0.000204
438,...((((.(((....)))))))..................(..(((((......)))))...).....,13,-5.735,16,0,0.000204
439,...((((.(.....)...)))).((((((...((.....))...((((......))))..))))))..,17,-5.732,9,0,0.000203
440,...((((.(((....)))))))..(((((.((.(.....................).)).)))))...,15,-5.73,15,0,0.000202
441,...((((..((....)).))))..(((.(...((.....))...((((......))))..).)))...,16,-5.729,4,0,0.000202
442,...((((.(((....)))))))..(((((...............((((......))))..)))))...,16,-5.728,4,0,0.000202
443,...((((...........))))..........((.....))...(((........)))..........,9,-5.727,18,0,0.000201
444,...((((...........))))..........((.....))...((((......)))).((...))..,12,-5.724,18,0,0.000200
445,...((((((....)))...))).......(.(((.........(((((......)))))))).)....,15,-5.722,30,0,0.000199
446,..(..((((....)))).).............((.....))...((((......))))..........,11,-5.721,28,0,0.000199
447,...((((..((....)).))))..........(((...)))...(((........)))..........,12,-5.721,16,0,0.000199
448,...((((..((....)).))))..(((.................((((......))))....)))...,13,-5.719,10,0,0.000199
449,.(.((((.(((....)))))))..)...((....))...((..(((((......)))))...))....,17,-5.719,20,0,0.000199
450,...((((..((....)).))))..........(((...)))...((((......)))).((...))..,15,-5.718,16,0,0.000198
451,...((((...........)))).........(((.(((...)))((((......)))).)))......,14,-5.717,28,0,0.000198
452,...((((.(.......).)))).((((((...((.....))...((((......))))..))))))..,17,-5.716,8,0,0.000198
453,...((((.(((....))))))).((((((...((.....))...(((.(.....))))..))))))..,19,-5.714,5,0,0.000197
454,...((((..((....)).))))..(...)...............((((......))))..........,11,-5.714,16,0,0.000197
455,...((((.(((....)))))))..................((..((((......)))).....))...,13,-5.714,15,0,0.000197
456,...((((.(((....))))))).(((.((...(((...)))...((((......))))..)).)))..,19,-5.713,6,0,0.000197
457,...((((..((....)).))))..........((.....))....(((......)))...........,11,-5.713,14,0,0.000197
458,......((......))........(((((...((.....))...((((......))))..)))))...,13,-5.713,16,0,0.000197
459,...((((.(((....)))))))..(((((.((((.....))..((........))..)).)))))...,18,-5.708,13,0,0.000195
460,...((((...........)))).((((((...((.....))...(((.((...)))))..))))))..,17,-5.708,13,0,0.000195
461,...((((...........)))).((((((...((.....))...((((.(...)))))..))))))..,17,-5.708,10,0,0.000195
462,...((((.(((....))))))).((((((...(((...)))...((..((...)).))..))))))..,20,-5.708,11,0,0.000195
463,.(.(((..(((....))).)))..).......((.....))...((((......))))..........,13,-5.707,13,0,0.000195
464,...((((..((....)).)))).................(((.(((((......)))))....)))..,14,-5.706,20,0,0.000194
465,.(...((((....)))).).....(((((...((.....))...((((......))))..)))))...,16,-5.705,18,0,0.000194
